※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水
2023/11/1,0時,73558.8,9853,295,3099.9,57831.6,2343,724.3,0,0,0,-588
2023/11/1,1時,71464.2,9848,296,3171.9,56390.3,2348,753,0,0,0,-1335
2023/11/1,2時,73238.2,9847,294,3175.9,57923.2,2333,751.1,0,0,0,-1085
2023/11/1,3時,76667.1,9846,295,3294.9,60071.3,2336,845.9,0,0,0,-23
2023/11/1,4時,78936,9846,294,3647.9,61346,2336,912.1,0,0,0,563
2023/11/1,5時,80189.9,9848,295,3848.9,61574.1,2333,962.9,0,0,0,1332
2023/11/1,6時,81722.2,9850,292,3802.9,61561.2,2307,1040.9,0,1054.2,0,1818
2023/11/1,7時,84844.8,9853,286,3492.9,56377.2,2268,1060.2,0,11024.5,0,479
2023/11/1,8時,91301.4,9855,286,3685.9,50343,2206,1052.4,0,25278.1,0,-1404
2023/11/1,9時,97192,9832,286,4073.9,46989.1,2166,981.6,0,37153.4,298,-4351
2023/11/1,10時,98530.8,9781,287,4237.9,43489.9,2188,1200.6,0,43417.4,1418,-6139
2023/11/1,11時,99124.2,9794,288,4185.9,43047.4,2209,1313.9,0,45221,2004,-6972
2023/11/1,12時,94457.7,9816,286,3648.9,42416.7,2109,1388.8,0,43148.3,2258,-8361
2023/11/1,13時,98828.7,9835,284,3974.9,46571.3,2071,1481,0,37898.5,1513,-3354
2023/11/1,14時,99184.2,9852,284,4421.9,53832.9,2096,1344.1,0,28661.3,242,-1372
2023/11/1,15時,98505,9850,285,4898.9,64438.4,2150,1170.8,0,14936.9,0,724
2023/11/1,16時,99190.6,9842,284,5669.9,71166.2,2182,1239.7,0,3309.8,0,5441
2023/11/1,17時,98936.6,9837,279,6279.9,72181.9,2177,1226.7,0,81.1,0,6828
2023/11/1,18時,97265,9845,272,6002.9,72105.1,2184,1214,0,0,0,5596
2023/11/1,19時,93372.3,9848,272,5101.9,71157.3,2167,1220.1,0,0,0,3606
2023/11/1,20時,89696.7,9848,278,4427.9,70160.1,2176,1315.7,0,0,0,1480
