※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水
2021/6/1,0時,77205.4,7093,217,12325.9,55602.4,1582.5,133.6,0,0,0,254
2021/6/1,1時,74670.7,7089,214,12487.9,53019.6,1578.5,113.7,0,0,0,169
2021/6/1,2時,76116.8,7091,216,12709.9,54034.9,1582.5,109.5,0,0,0,362
2021/6/1,3時,79231.5,7092,217,12875.9,56149.9,1581.5,109.2,0,0,0,1207
2021/6/1,4時,80388.6,7087,216,12851.9,56688.4,1569.5,117.8,0,90,0,1769
2021/6/1,5時,79689.4,7089,216,12754.9,53996.7,1553.5,130.2,0,2566.1,0,1379
2021/6/1,6時,80826.5,7090,215,12107.9,48739.4,1577.5,125.2,0,10269.5,0,699
2021/6/1,7時,85515.8,7090,216,11966.9,45334.1,1599.5,116.3,0,21012,0,-1819
2021/6/1,8時,95990.7,7093,216,11851.9,46450.1,1563.5,98.6,0,31620.6,0,-2904
2021/6/1,9時,105198.1,7090,214,11596.9,46793.7,1551.5,93.3,0,40226.7,201,-2361
2021/6/1,10時,108619.8,7090,216,11424.9,46370.5,1568.5,131.7,0,45293.2,852,-3467
2021/6/1,11時,111074.9,7089,219,11315.9,46485.9,1548.5,155.9,0,47843.7,1045,-3573
2021/6/1,12時,107084,7090,216,11068.9,44901.3,1542.5,184.9,0,47298.4,1319,-5224
2021/6/1,13時,111560.6,7085,218,11374.9,48162.7,1520.5,219,0,44481.5,824,-1503
2021/6/1,14時,111505.1,7086,217,11607.9,52657.4,1492.5,208.8,0,38757.5,341,-523
2021/6/1,15時,110156.9,7085,215,12546.9,58058.4,1513.5,234.3,0,29977.8,1,524
2021/6/1,16時,109540.8,7081,215,13125.9,66502,1509.5,291.6,0,19148.8,0,1668
2021/6/1,17時,105170.8,7075,215,13572.9,70819,1485.5,316.7,0,8397.7,0,3291
2021/6/1,18時,102376.3,7076,215,13760.9,72978.8,1484.5,328.7,0,1539.4,0,4995
