※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水
2022/10/1,0時,77240.6,5544,252,7791.9,59898.5,2355.2,389,0,0,0,909
2022/10/1,1時,73429.9,5543,252,7761.9,56675.8,2348.2,404,0,0,0,338
2022/10/1,2時,73329.8,5543,252,7841.9,56649.7,2347.2,375,0,0,0,221
2022/10/1,3時,75495.6,5552,252,8145.9,58343.4,2348.2,371.1,0,0,0,382
2022/10/1,4時,76627.2,5540,253,8351.9,58909.1,2343.2,351,0,0,0,774
2022/10/1,5時,76131.6,5542,251,8089.9,58344.5,2346.2,317,0,44,0,1085
2022/10/1,6時,74064.8,5543,253,7857.9,54217.4,2341.2,276,0,3688.3,0,-190
2022/10/1,7時,76539.9,5543,251,7554.9,48194.9,2333.2,271,0,15817.9,0,-3492
2022/10/1,8時,82784.4,5542,251,7546.9,44429.5,2314.2,242,0,29261.8,0,-6855
2022/10/1,9時,90594.1,5543,255,7460.9,43019.8,2283.2,212,0,40352.2,0,-8584
2022/10/1,10時,95757.9,5541,250,7512.9,42243.9,2257.2,220.1,0,47028.8,0,-9348
2022/10/1,11時,98786.3,5543,252,7391.9,42338.6,2261.2,229.1,0,49431.5,0,-8728
2022/10/1,12時,99032.2,5541,250,7343.9,42486.8,2271.2,273.1,0,48643.2,0,-7859
2022/10/1,13時,100477.6,5540,250,7656.9,45571.9,2270.2,338.2,0,43796.4,0,-5055
2022/10/1,14時,99919.4,5539,249,7786.9,50638.5,2270.2,323.3,0,35339.5,0,-2365
2022/10/1,15時,98827.4,5541,247,8402.9,57544.2,2282.2,261.4,0,23182.7,0,1232
2022/10/1,16時,97847.5,5529,249,8884.9,67519.9,2317.2,232.3,0,9360.2,0,3617
2022/10/1,17時,96549.8,5529,248,9322.9,71694.6,2315.2,243.4,0,1110.7,0,5940
2022/10/1,18時,96346.6,5531,247,9697.9,71914.9,2321.2,258.2,0,7.4,0,6234
2022/10/1,19時,92570.3,5542,249,9459.9,69709.1,2337.2,269.1,0,1,0,4871
2022/10/1,20時,88189.2,5542,249,8754.9,67633,2322.2,255.1,0,0,0,3312
2022/10/1,21時,83341.7,5542,251,7740.9,65625.6,2327.2,259,0,0,0,1516
2022/10/1,22時,79453.4,5542,251,7482.9,62359.3,2323.2,262,0,0,0,1175
2022/10/1,23時,76228.6,5543,251,7295.9,59551.5,2323.2,257,0,0,0,944
2022/10/2,0時,71039.5,5544,251,7338.9,55153.4,2307.2,269,0,0,0,110
2022/10/2,1時,67960.7,5545,250,7371.9,52506.6,2311.2,267,0,0,0,-354
2022/10/2,2時,68224.8,5543,250,7465.9,53249.7,2308.2,263,0,0,0,-922
2022/10/2,3時,70736.1,5543,251,7619.9,55191,2311.2,267,0,0,0,-517
2022/10/2,4時,72329.2,5540,252,7700.9,56197,2305.2,283.1,0,0,0,-24
2022/10/2,5時,71853.2,5542,250,7812.9,55432,2309.2,326.1,0,41,0,75
2022/10/2,6時,69347.5,5540,251,7389.9,50974.6,2288.2,288.2,0,3592.6,0,-1045
2022/10/2,7時,70813.6,5542,250,7116.9,44339.9,2259.2,231.3,0,16259.3,0,-5251
2022/10/2,8時,75229.2,5542,251,7026.9,41063.1,2182.2,175.5,3,29490.5,386,-10550
2022/10/2,9時,81377.3,5543,255,6972.9,39433.7,2122.2,136.8,2,39512.7,539,-12645
2022/10/2,10時,86324.9,5543,250,7024.9,38319.2,2094.2,144.8,2,45899.8,748,-12984
2022/10/2,11時,89970.3,5542,253,6868.9,39465.7,2144.2,166.8,1,48347.7,815,-12859
2022/10/2,12時,92121.4,5541,250,6742.9,41156.2,2120.2,214,1,47189.1,718,-11135
2022/10/2,13時,92732.5,5541,250,6837.9,44349.9,2114.2,287.2,0,42235.3,669,-8930
2022/10/2,14時,91941.8,5541,249,7185.9,48365.9,2225.2,308.5,0,33247.3,553,-5246
2022/10/2,15時,91671.7,5538,247,7800.9,55470.3,2242.2,291.4,0,21410.9,391,-1455
2022/10/2,16時,91882.4,5526,248,8631.9,64340.6,2306.2,287.3,0,8533.4,0,1872
2022/10/2,17時,93413.1,5526,250,9326.9,70866.1,2310.2,315.6,0,981.3,0,3692
2022/10/2,18時,94486.2,5528,257,9402.9,72551.4,2304.2,378.4,0,5.3,0,3909
2022/10/2,19時,91334,5536,261,9232.9,70392.4,2307.2,455.5,0,1,0,3014
2022/10/2,20時,87402.4,5539,260,8503.9,68495.9,2319.2,539.4,0,0,0,1591
2022/10/2,21時,83166,5538,264,7943.9,66041.5,2332.2,682.4,0,0,0,209
2022/10/2,22時,78673.4,5541,261,7599.9,62624.1,2325.2,826.2,0,0,0,-588
2022/10/2,23時,75468.7,5539,263,7267.9,60011.5,2329.2,887.1,0,0,0,-914
2022/10/3,0時,70723.3,5540,260,7074.9,55883.3,2325.2,926.9,0,0,0,-1365
2022/10/3,1時,67853.1,5540,263,6892.9,54054.3,2348.2,965.7,0,0,0,-2292
2022/10/3,2時,68703.6,5540,262,6919.9,54584.9,2351.2,915.6,0,0,0,-1949
2022/10/3,3時,71516.8,5540,263,7204.9,55893.1,2349.2,948.6,0,0,0,-762
2022/10/3,4時,74007.6,5538,263,7364.9,57642.9,2348.2,1002.6,0,1,0,-217
2022/10/3,5時,75933.4,5539,261,7402.9,59230.6,2347.2,1008.7,0,32,0,50
2022/10/3,6時,77898.1,5538,263,7192.9,59251.7,2349.2,980.6,0,2636.7,0,-381
2022/10/3,7時,85097.2,5537,259,7001.9,58158.7,2326.2,917.6,0,12042.8,0,-1199
2022/10/3,8時,97414.5,5537,261,6911.9,59715,2333.2,737.7,0,22254.7,0,-398
2022/10/3,9時,107960.3,5536,260,6976.9,61983.5,2319.2,606.7,0,30125,0,88
2022/10/3,10時,113697.1,5537,262,7151.9,62733.8,2303.2,512.8,0,35526.4,0,-435
2022/10/3,11時,115364.5,5535,258,7041.9,65484.4,2283.2,444.1,0,34634.9,0,-421
2022/10/3,12時,112471.7,5536,258,6877.9,66470.9,2281.2,424.2,0,32818.5,0,-2270
2022/10/3,13時,117696.7,5536,257,7197.9,73181.5,2269.2,414.1,0,28680,0,59
2022/10/3,14時,117627.1,5538,257,7772.9,78785.1,2286.2,439.3,0,21907.6,0,492
2022/10/3,15時,115933.5,5536,255,8240.9,82600.3,2265.2,473.1,0,14141,0,2277
2022/10/3,16時,115270,5523,260,8781.9,86838.2,2292.2,505.8,0,6050.9,0,4870
2022/10/3,17時,112837,5525,256,9088.9,88507.6,2312.2,655.6,0,875.7,0,5465
2022/10/3,18時,110562.4,5525,260,9293.9,87331.7,2302.2,725.6,0,6,0,4977
2022/10/3,19時,104798.3,5535,257,8863.9,83996.6,2312.2,774.6,0,1,0,2916
2022/10/3,20時,99218.3,5535,260,8215.9,80154.7,2321.2,821.5,0,0,0,1804
2022/10/3,21時,94090.5,5536,259,7540.9,76370.1,2323.2,932.3,0,0,0,1042
2022/10/3,22時,90165.9,5536,257,7221.9,73209.5,2311.2,994.3,0,0,0,557
2022/10/3,23時,86410.7,5538,261,6972.9,70205.3,2310.2,1099.3,0,0,0,-68
2022/10/4,0時,80578.9,5538,260,6612.9,66970.6,2313.2,1107.2,0,0,0,-2315
2022/10/4,1時,77024,5538,260,6681.9,64717.8,2310.2,1209.1,0,0,0,-3783
2022/10/4,2時,77182,5538,260,6807.9,65490.9,2310.2,1275,0,0,0,-4589
2022/10/4,3時,79555.5,5535,260,7017.9,66417.4,2314.2,1379,0,0,0,-3449
2022/10/4,4時,81392.5,5536,260,7066.9,66621.4,2312.2,1476,0,1,0,-1932
2022/10/4,5時,82458.7,5537,259,7135.9,66782.6,2313.2,1537,0,20,0,-1173
2022/10/4,6時,84313,5536,258,6866.9,66489.6,2312.2,1461,0,2670.3,0,-1348
2022/10/4,7時,91143.7,5535,259,6581.9,66216.5,2305.2,1422,0,11897.1,0,-3131
2022/10/4,8時,105278.3,5534,254,6659.9,69048.7,2288.2,1482,0,22525.5,0,-2579
2022/10/4,9時,116470.1,5534,257,6591.9,71433.4,2291.2,1542,0,29633.6,0,-892
2022/10/4,10時,121016.7,5534,255,6700.9,71523.8,2269.2,1651,0,34174.8,0,-1212
2022/10/4,11時,122721.7,5533,256,6603.9,73211.1,2254.2,1705,0,34229.5,0,-1192
2022/10/4,12時,120092,5533,260,6463.9,71924.9,2307.2,1734,0,32905,0,-1119
2022/10/4,13時,125525.7,5535,258,7030.9,78740.4,2310.2,1718,0,28483.2,0,1339
