※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水,,,,,
2024/10/4,14:00,"115,291 ","9,709 ",264 ,"7,398 ","76,388 ","3,021 ","1,134 ",0 ,"14,543 ",0 ,"2,828 ",,,,,
2024/10/4,15:00,"113,798 ","9,707 ",264 ,"7,732 ","77,363 ","3,081 ","1,304 ",0 ,"9,443 ",0 ,"4,907 ",,,,,
2024/10/4,16:00,"112,060 ","9,708 ",263 ,"8,011 ","78,350 ","3,105 ","1,567 ",0 ,"3,742 ",0 ,"7,320 ",,,,,
2024/10/4,17:00,"108,662 ","9,701 ",268 ,"8,623 ","77,612 ","3,153 ","1,807 ",0 ,485 ,0 ,"7,019 ",,,,,
2024/10/4,18:00,"105,775 ","9,705 ",268 ,"8,694 ","76,421 ","3,138 ","1,920 ",0 ,3 ,0 ,"5,628 ",,,,,
2024/10/4,19:00,"100,822 ","9,708 ",268 ,"8,275 ","74,918 ","3,129 ","1,919 ",0 ,2 ,0 ,"2,609 ",,,,,
2024/10/4,20:00,"96,036 ","9,710 ",270 ,"7,716 ","72,425 ","3,109 ","1,812 ",0 ,2 ,0 ,987 ,,,,,
2024/10/4,21:00,"91,085 ","9,713 ",270 ,"7,361 ","67,901 ","3,097 ","2,031 ",0 ,1 ,0 ,715 ,,,,,
2024/10/4,22:00,"87,373 ","9,713 ",269 ,"7,172 ","64,836 ","3,096 ","2,012 ",0 ,1 ,0 ,278 ,,,,,
2024/10/4,23:00,"83,734 ","9,715 ",269 ,"6,797 ","61,935 ","3,098 ","2,009 ",0 ,1 ,0 ,-82 ,,,,,
2024/10/5,0:00,"78,194 ","9,716 ",268 ,"6,443 ","57,503 ","3,108 ","1,965 ",0 ,1 ,0 ,-813 ,,,,,
2024/10/5,1:00,"74,238 ","9,715 ",268 ,"6,448 ","54,317 ","3,100 ","1,845 ",0 ,1 ,0 ,"-1,461 ",,,,,
2024/10/5,2:00,"73,692 ","9,716 ",268 ,"6,455 ","54,295 ","3,095 ","1,682 ",0 ,1 ,0 ,"-1,814 ",,,,,
2024/10/5,3:00,"75,150 ","9,716 ",268 ,"6,531 ","54,925 ","3,091 ","1,534 ",0 ,1 ,0 ,-910 ,,,,,
2024/10/5,4:00,"76,245 ","9,711 ",269 ,"6,844 ","55,643 ","3,096 ","1,375 ",0 ,2 ,0 ,-698 ,,,,,
2024/10/5,5:00,"76,776 ","9,712 ",268 ,"6,873 ","55,920 ","3,086 ","1,207 ",0 ,31 ,0 ,-319 ,,,,,
2024/10/5,6:00,"75,150 ","9,715 ",266 ,"6,760 ","53,363 ","3,080 ",926 ,0 ,"1,539 ",0 ,-498 ,,,,,
2024/10/5,7:00,"77,326 ","9,720 ",265 ,"6,353 ","50,321 ","3,082 ",739 ,0 ,"7,347 ",0 ,-507 ,,,,,
2024/10/5,8:00,"82,368 ","9,719 ",265 ,"6,377 ","48,393 ","3,056 ",604 ,0 ,"14,796 ",0 ,-850 ,,,,,
2024/10/5,9:00,"86,861 ","9,720 ",267 ,"6,339 ","47,420 ","2,924 ",558 ,0 ,"21,867 ",0 ,"-2,239 ",,,,,
2024/10/5,10:00,"89,225 ","9,721 ",268 ,"6,343 ","45,886 ","2,774 ",534 ,0 ,"27,199 ",0 ,"-3,503 ",,,,,
2024/10/5,11:00,"90,110 ","9,720 ",267 ,"6,322 ","45,675 ","2,780 ",471 ,0 ,"28,283 ",0 ,"-3,402 ",,,,,
2024/10/5,12:00,"89,251 ","9,718 ",267 ,"6,337 ","45,531 ","2,780 ",414 ,0 ,"27,892 ",0 ,"-3,695 ",,,,,
2024/10/5,13:00,"90,051 ","9,718 ",267 ,"6,400 ","47,744 ","2,830 ",403 ,0 ,"25,486 ",0 ,"-2,791 ",,,,,
2024/10/5,14:00,"89,557 ","9,724 ",265 ,"6,384 ","51,127 ","2,993 ",364 ,0 ,"20,096 ",0 ,"-1,398 ",,,,,
2024/10/5,15:00,"88,800 ","9,722 ",266 ,"6,749 ","55,669 ","3,038 ",382 ,0 ,"12,644 ",0 ,340 ,,,,,
2024/10/5,16:00,"89,440 ","9,724 ",264 ,"7,602 ","61,820 ","3,067 ",338 ,0 ,"4,697 ",0 ,"1,938 ",,,,,
2024/10/5,17:00,"90,658 ","9,715 ",269 ,"8,255 ","65,136 ","3,107 ",324 ,0 ,428 ,0 ,"3,432 ",,,,,
2024/10/5,18:00,"90,514 ","9,716 ",268 ,"8,278 ","65,552 ","3,107 ",311 ,0 ,4 ,0 ,"3,293 ",,,,,
2024/10/5,19:00,"87,729 ","9,716 ",268 ,"7,825 ","63,645 ","3,109 ",298 ,0 ,2 ,0 ,"2,868 ",,,,,
2024/10/5,20:00,"84,218 ","9,719 ",269 ,"7,083 ","61,352 ","3,116 ",280 ,0 ,2 ,0 ,"2,396 ",,,,,
2024/10/5,21:00,"80,286 ","9,720 ",268 ,"6,594 ","58,550 ","3,110 ",283 ,0 ,1 ,0 ,"1,761 ",,,,,
2024/10/5,22:00,"76,713 ","9,723 ",268 ,"6,310 ","55,350 ","3,112 ",284 ,0 ,1 ,0 ,"1,664 ",,,,,
2024/10/5,23:00,"74,015 ","9,721 ",268 ,"6,136 ","53,291 ","3,113 ",349 ,0 ,1 ,0 ,"1,133 ",,,,,
2024/10/6,0:00,"69,512 ","9,722 ",268 ,"5,920 ","50,066 ","3,117 ",404 ,0 ,1 ,0 ,14 ,,,,,
2024/10/6,1:00,"66,413 ","9,720 ",268 ,"5,926 ","47,365 ","3,113 ",375 ,0 ,1 ,0 ,-353 ,,,,,
2024/10/6,2:00,"66,616 ","9,723 ",269 ,"6,005 ","47,213 ","3,115 ",452 ,0 ,1 ,0 ,-162 ,,,,,
2024/10/6,3:00,"68,885 ","9,721 ",268 ,"6,220 ","48,891 ","3,101 ",464 ,0 ,1 ,0 ,222 ,,,,,
2024/10/6,4:00,"70,524 ","9,716 ",269 ,"6,535 ","50,110 ","3,089 ",460 ,0 ,2 ,0 ,356 ,,,,,
2024/10/6,5:00,"71,025 ","9,721 ",269 ,"6,581 ","50,323 ","3,081 ",455 ,0 ,23 ,0 ,586 ,,,,,
2024/10/6,6:00,"69,145 ","9,724 ",266 ,"6,361 ","47,465 ","3,053 ",454 ,0 ,"1,700 ",0 ,112 ,,,,,
2024/10/6,7:00,"70,292 ","9,726 ",266 ,"6,067 ","43,841 ","3,033 ",450 ,0 ,"8,711 ",0 ,"-1,791 ",,,,,
2024/10/6,8:00,"74,646 ","9,730 ",266 ,"5,988 ","42,084 ","2,934 ",440 ,0 ,"17,853 ",0 ,"-4,652 ",,,,,
2024/10/6,9:00,"79,361 ","9,730 ",264 ,"5,867 ","40,480 ","2,808 ",480 ,0 ,"25,471 ",0 ,"-5,740 ",,,,,
2024/10/6,10:00,"82,741 ","9,726 ",265 ,"5,937 ","39,170 ","2,804 ",525 ,0 ,"31,488 ",84 ,"-7,179 ",,,,,
2024/10/6,11:00,"85,124 ","9,722 ",263 ,"5,892 ","38,973 ","2,829 ",486 ,0 ,"33,788 ",663 ,"-6,830 ",,,,,
2024/10/6,12:00,"86,764 ","9,723 ",262 ,"5,984 ","39,858 ","2,829 ",488 ,0 ,"32,629 ",231 ,"-5,020 ",,,,,
2024/10/6,13:00,"86,967 ","9,723 ",266 ,"6,193 ","42,229 ","2,856 ",521 ,0 ,"28,775 ",0 ,"-3,594 ",,,,,
2024/10/6,14:00,"86,403 ","9,723 ",260 ,"6,255 ","46,633 ","2,977 ",593 ,0 ,"21,847 ",0 ,"-1,878 ",,,,,
2024/10/6,15:00,"87,089 ","9,719 ",263 ,"6,598 ","53,746 ","3,016 ",563 ,0 ,"13,040 ",0 ,160 ,,,,,
2024/10/6,16:00,"88,206 ","9,721 ",262 ,"7,405 ","61,244 ","3,056 ",558 ,0 ,"4,486 ",0 ,"1,490 ",,,,,
2024/10/6,17:00,"91,522 ","9,716 ",265 ,"8,058 ","66,264 ","3,114 ",642 ,0 ,361 ,0 ,"3,107 ",,,,,
2024/10/6,18:00,"92,700 ","9,717 ",265 ,"8,087 ","67,056 ","3,116 ",630 ,0 ,3 ,0 ,"3,846 ",,,,,
2024/10/6,19:00,"90,283 ","9,720 ",265 ,"7,637 ","67,003 ","3,113 ",494 ,0 ,3 ,0 ,"2,059 ",,,,,
2024/10/6,20:00,"86,826 ","9,727 ",264 ,"6,961 ","65,128 ","3,107 ",500 ,0 ,3 ,0 ,"1,136 ",,,,,
2024/10/6,21:00,"83,108 ","9,725 ",264 ,"6,479 ","61,995 ","3,089 ",500 ,0 ,1 ,0 ,"1,061 ",,,,,
2024/10/6,22:00,"78,905 ","9,727 ",265 ,"6,301 ","58,139 ","3,083 ",489 ,0 ,1 ,0 ,910 ,,,,,
2024/10/6,23:00,"76,087 ","9,725 ",264 ,"5,976 ","56,136 ","3,089 ",436 ,0 ,0 ,0 ,459 ,,,,,
2024/10/7,0:00,"71,269 ","9,725 ",263 ,"5,895 ","54,386 ","3,093 ",362 ,0 ,0 ,0 ,"-2,451 ",,,,,
2024/10/7,1:00,"68,427 ","9,724 ",263 ,"5,950 ","54,011 ","3,090 ",328 ,0 ,0 ,0 ,"-4,940 ",,,,,
2024/10/7,2:00,"68,780 ","9,723 ",264 ,"6,102 ","54,412 ","3,091 ",269 ,0 ,0 ,0 ,"-5,078 ",,,,,
2024/10/7,3:00,"71,049 ","9,723 ",263 ,"6,271 ","55,151 ","3,091 ",214 ,0 ,0 ,0 ,"-3,658 ",,,,,
2024/10/7,4:00,"73,588 ","9,718 ",264 ,"6,424 ","56,614 ","3,093 ",215 ,0 ,1 ,0 ,"-2,742 ",,,,,
2024/10/7,5:00,"76,174 ","9,720 ",263 ,"6,442 ","58,208 ","3,084 ",236 ,0 ,24 ,0 ,"-1,794 ",,,,,
2024/10/7,6:00,"79,313 ","9,724 ",261 ,"6,416 ","59,337 ","3,064 ",272 ,0 ,"1,607 ",0 ,"-1,367 ",,,,,
2024/10/7,7:00,"86,953 ","9,725 ",262 ,"6,552 ","61,232 ","3,051 ",383 ,0 ,"7,112 ",0 ,"-1,375 ",,,,,
2024/10/7,8:00,"100,495 ","9,727 ",262 ,"6,746 ","67,153 ","3,026 ",362 ,0 ,"13,558 ",0 ,-324 ,,,,,
2024/10/7,9:00,"110,747 ","9,726 ",261 ,"6,650 ","71,280 ","3,039 ",372 ,0 ,"19,021 ",0 ,392 ,,,,,
2024/10/7,10:00,"115,004 ","9,729 ",263 ,"6,529 ","71,711 ","3,007 ",377 ,0 ,"23,108 ",0 ,284 ,,,,,
2024/10/7,11:00,"116,518 ","9,730 ",260 ,"6,496 ","72,818 ","2,993 ",435 ,0 ,"23,339 ",0 ,464 ,,,,,
2024/10/7,12:00,"112,770 ","9,728 ",261 ,"6,352 ","71,688 ","3,006 ",459 ,0 ,"21,031 ",0 ,252 ,,,,,
2024/10/7,13:00,"117,527 ","9,725 ",263 ,"6,421 ","77,893 ","3,000 ",446 ,0 ,"18,059 ",0 ,"1,721 ",,,,,
2024/10/7,14:00,"118,056 ","9,728 ",265 ,"7,068 ","80,234 ","3,005 ",462 ,0 ,"13,961 ",0 ,"3,345 ",,,,,
2024/10/7,15:00,"116,805 ","9,729 ",264 ,"7,864 ","82,225 ","3,031 ",486 ,0 ,"8,129 ",0 ,"5,083 ",,,,,
2024/10/7,16:00,"114,876 ","9,725 ",265 ,"8,567 ","83,248 ","3,019 ",548 ,0 ,"2,640 ",0 ,"6,865 ",,,,,
2024/10/7,17:00,"111,254 ","9,718 ",266 ,"8,852 ","82,921 ","3,066 ",630 ,0 ,228 ,0 ,"5,577 ",,,,,
2024/10/7,18:00,"107,913 ","9,720 ",267 ,"8,562 ","81,626 ","3,083 ",637 ,0 ,2 ,0 ,"4,014 ",,,,,
2024/10/7,19:00,"102,624 ","9,727 ",267 ,"8,247 ","78,769 ","3,101 ",565 ,0 ,2 ,0 ,"1,962 ",,,,,
2024/10/7,20:00,"97,505 ","9,728 ",268 ,"7,642 ","75,477 ","3,097 ",604 ,0 ,1 ,0 ,683 ,,,,,
2024/10/7,21:00,"92,836 ","9,731 ",267 ,"7,232 ","71,357 ","3,054 ",591 ,0 ,1 ,0 ,606 ,,,,,
2024/10/7,22:00,"88,907 ","9,725 ",268 ,"7,177 ","67,810 ","3,045 ",610 ,0 ,1 ,0 ,277 ,,,,,
2024/10/7,23:00,"85,284 ","9,731 ",268 ,"7,022 ","64,945 ","3,023 ",670 ,0 ,1 ,0 ,-380 ,,,,,
2024/10/8,0:00,"79,592 ","9,726 ",269 ,"6,747 ","62,794 ","2,941 ",554 ,0 ,1 ,0 ,"-3,449 ",,,,,
2024/10/8,1:00,"75,881 ","9,730 ",270 ,"6,805 ","61,276 ","2,947 ",600 ,0 ,1 ,0 ,"-5,743 ",,,,,
2024/10/8,2:00,"75,476 ","9,729 ",269 ,"6,794 ","61,746 ","2,946 ",595 ,0 ,1 ,0 ,"-6,591 ",,,,,
2024/10/8,3:00,"77,347 ","9,732 ",270 ,"6,878 ","62,519 ","2,940 ",692 ,0 ,2 ,0 ,"-5,693 ",,,,,
2024/10/8,4:00,"79,197 ","9,727 ",269 ,"7,084 ","63,447 ","2,946 ",729 ,0 ,2 ,0 ,"-5,002 ",,,,,
2024/10/8,5:00,"80,817 ","9,732 ",269 ,"7,116 ","64,441 ","2,943 ",732 ,0 ,15 ,0 ,"-4,428 ",,,,,
2024/10/8,6:00,"82,977 ","9,730 ",267 ,"7,158 ","64,370 ","2,925 ",734 ,0 ,"1,056 ",0 ,"-3,253 ",,,,,
2024/10/8,7:00,"88,557 ","9,734 ",267 ,"7,086 ","64,843 ","2,923 ",653 ,0 ,"4,362 ",0 ,"-1,314 ",,,,,
2024/10/8,8:00,"99,254 ","9,731 ",270 ,"7,197 ","69,383 ","2,918 ",582 ,0 ,"9,097 ",0 ,87 ,,,,,
2024/10/8,9:00,"106,046 ","9,712 ",271 ,"7,276 ","72,174 ","2,943 ",564 ,0 ,"12,551 ",0 ,549 ,,,,,
