※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水
2023/5/1,0時,62848.3,9105,318,10847.9,37900.9,2166.9,2131.6,0,0,0,239
2023/5/1,1時,61781.6,9107,317,10841.9,37018.1,2155.9,2139.7,0,0,0,45
2023/5/1,2時,64369.5,9105,318,11230.9,38977,2142.9,2066.7,0,0,0,360
2023/5/1,3時,68032.5,9104,316,11606.9,40898.7,2130.9,2030,0,0,0,1790
2023/5/1,4時,69732.1,9106,317,11866.9,41466.1,2122.9,1827.2,0,19,0,2876
2023/5/1,5時,69891.1,9106,317,11556.9,40805.4,2086.9,1550.9,0,1229,0,3083
2023/5/1,6時,70177.2,9106,318,10969.9,36297.8,2000.9,1296.8,0,8799.8,0,1258
2023/5/1,7時,72579.3,9107,320,10536.9,30984.8,1990.9,1048.4,10,21722.3,583,-3233
2023/5/1,8時,78237.7,9106,323,10508.9,29652,2014.9,1012.7,179,31496.2,3674,-5975
2023/5/1,9時,82706.2,9085,326,10459.9,28013.1,1993.9,1198.9,212,38518.4,5582,-6983
2023/5/1,10時,84070.1,9035,326,10396.9,26929.8,1934.9,1123.3,243,43790.2,6718,-9567
2023/5/1,11時,85421.3,9050,323,10191.9,26059.1,1899.9,1123.7,258,47012.7,7096,-10354
2023/5/1,12時,83098,9073,323,9998.9,26083.6,1907.9,1129.9,291,46421.7,7251,-11966
2023/5/1,13時,84720.5,9093,322,10165.9,27517.7,1903.9,1185.6,267,43656.4,6317,-9243
2023/5/1,14時,84288.8,9104,320,10213.9,30796.5,1898.9,1172.3,270,37007.2,5499,-6358
2023/5/1,15時,83162.8,9102,317,10463.9,34774.9,1898.9,1523.3,257,26764.8,3447,-1820
2023/5/1,16時,83197.4,9104,316,11005.9,39565.8,1881.9,1307.4,184,16155.4,783,3718
2023/5/1,17時,82655.6,9094,315,12231.9,45052.3,1954.9,999.3,0,6196.2,0,6674
2023/5/1,18時,83895,9095,315,12980.9,49001.3,2033.9,1163.6,0,704.3,0,8448
2023/5/1,19時,83408.2,9097,317,13059.9,49555.6,2043.9,1400.5,0,1.3,0,7790
2023/5/1,20時,80265.7,9103,315,12471.9,49051.1,2045.9,1453.8,0,0,0,5689
2023/5/1,21時,76082.9,9104,317,12057.9,45493.9,2046.9,1500.2,0,0,0,5431
2023/5/1,22時,71966,9104,315,11431.9,43842.9,2043.9,1552.3,0,0,0,3545
2023/5/1,23時,68875.4,9102,317,11051.9,42569.5,2046.9,1645.1,0,0,0,2011
2023/5/2,0時,64645.8,9102,318,10551.9,39556.2,2050,1574.7,0,0,0,1386
2023/5/2,1時,63225.6,9104,317,10701.9,38657.6,2054,1491.1,0,0,0,793
2023/5/2,2時,65684.9,9101,319,10877.9,40762.5,2056,1524.5,0,0,0,940
2023/5/2,3時,69199.9,9104,319,11919.9,42500.6,2053,1611.4,0,0,0,1574
2023/5/2,4時,71176.8,9100,318,12084.9,43653.8,2042,1438.1,0,32,0,2376
2023/5/2,5時,71239.7,9103,316,11338.9,42350.5,2023,1284.3,0,1640,0,3059
2023/5/2,6時,70962.4,9106,316,10925.9,36275.2,1949,1145.3,0,10464,0,733
2023/5/2,7時,72185.4,9102,317,10593.9,30377.6,1890,1016.2,0,24466.7,61,-5603
2023/5/2,8時,77877.5,9102,322,10372.9,29150.1,1857,1090,38,35626.5,2450,-9671
2023/5/2,9時,82907.8,9104,319,10335.9,27001.1,1826,1165.8,70,43622,4503,-10532
2023/5/2,10時,84518.5,9107,315,10277.9,25078.6,1751,1302.6,78,48478.4,6081,-11859
2023/5/2,11時,85093.9,9106,317,10134.9,25317.3,1739,1402.4,77,50017.3,7551,-13004
2023/5/2,12時,82284.1,9104,317,9812.9,24650.1,1771,1502.4,72,49238.7,8089,-14160
2023/5/2,13時,83343.7,9106,320,10041.9,26030.7,1801,1504.9,113,46491.2,7066,-11978
2023/5/2,14時,81845.7,9105,320,10158.9,27110.7,1811,1511.3,93,41175.8,5289,-9374
2023/5/2,15時,80602.2,9105,317,10399.9,30414.2,1815,1428.3,124,31549.8,3667,-4462
2023/5/2,16時,80980.7,9105,316,11002.9,34926.8,1851,1283,41,19758,741,2677
2023/5/2,17時,80352,9095,314,12080.9,40590.1,1913,1232.5,0,7471.5,0,7559
2023/5/2,18時,81721.3,9096,314,12865.9,45174.9,2002,1109.6,0,803.9,0,10230
2023/5/2,19時,81966.4,9097,314,12888.9,46492.8,2019,1038.3,0,0.4,0,9987
2023/5/2,20時,78966.3,9102,317,12284.9,45389.2,2022,995.2,0,0,0,8738
2023/5/2,21時,74963.7,9103,315,12001.9,43874.8,2017,916,0,0,0,6638
2023/5/2,22時,70940.5,9100,316,11038.9,41856.9,2016,1033.7,0,0,0,5490
2023/5/2,23時,68204,9103,316,10788.9,40654.4,2017,1120.7,0,0,0,4143
2023/5/3,0時,63951.1,9103,314,10515.9,37693.3,1993,1141.9,0,0,0,3140
2023/5/3,1時,62564.1,9103,317,10428.9,36826,1991,1078.2,0,0,0,2758
2023/5/3,2時,64659.7,9104,317,10719.9,37442.1,2002,1063.7,0,0,0,3960
2023/5/3,3時,68289.4,9105,315,11426.9,38548,1996,1139.5,0,0,0,5682
2023/5/3,4時,69606.8,9104,318,11719.9,38574.1,1993,1162.8,0,43,0,6617
2023/5/3,5時,67740.4,9106,315,11328.9,36956.4,1970,1099.1,0,1784,0,5123
2023/5/3,6時,64937.9,9109,316,10639.9,30927.6,1871,999.2,0,10765.2,0,253
2023/5/3,7時,64903.8,9108,317,10157.9,26791.6,1822,902.5,0,23867.8,962,-8121
2023/5/3,8時,67266,9109,320,10060.9,24206,1783,869.3,133,32478.8,5569,-11588
2023/5/3,9時,70430.2,9104,318,9984.9,23628.7,1754,909.3,194,39543.3,7905,-14827
2023/5/3,10時,72252,9106,317,9704.9,23351.1,1719,900.3,239,43304.7,9730,-16162
