※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水
2019/2/1,0時,108951.6,9157,237,4006.1,93090.9,960.8,2102.8,0,0,0,-606
2019/2/1,1時,106965.4,9159,238,4051.1,91051.6,958.8,2135.9,0,0,0,-623
2019/2/1,2時,107337.7,9157,237,4369.1,90685,955.8,2195.8,0,0,0,-258
2019/2/1,3時,107753.8,9158,236,4555.1,90514.1,955.8,2228.8,0,0,0,103
2019/2/1,4時,107875.1,9158,238,4727.1,90743.4,955.8,2254.8,0,0,0,-205
2019/2/1,5時,111384.6,9153,235,4569.1,94473.2,958.8,2248.5,0,1,0,-251
2019/2/1,6時,122553.7,9157,237,5191.1,104180.9,956.8,2222.9,0,0,0,607
2019/2/1,7時,130575.3,9162,238,5789.1,108955,970.8,2137.1,0,2045.3,0,1284
2019/2/1,8時,138249.7,9155,234,6118.1,109043.9,992.1,2117.7,0,9250.9,0,1337
2019/2/1,9時,141032.5,9153,240,5727.1,105810.9,982.1,2045.4,0,16278,0,800
2019/2/1,10時,137076.9,9153,236,5269.1,98047.6,980.1,2015.9,0,21448.2,0,-74
2019/2/1,11時,133364.1,9153,238,4397.1,92618.1,993.1,2009.3,0,24304.5,0,-350
2019/2/1,12時,124927,9157,237,4031.1,84946.7,1005.1,2007.4,0,24512.7,0,-972
2019/2/1,13時,127804.8,9153,237,4201.1,89047.4,1026.1,2014.9,0,22702.3,0,-568
2019/2/1,14時,127296.2,9153,237,4778.1,91945.5,1041.1,2035.5,0,18382,0,-265
2019/2/1,15時,127833.8,9153,238,5461.1,97626.5,1068.1,2056.2,0,11811.9,0,421
2019/2/1,16時,132137,9152,240,6773.1,107711.9,1105.1,2050.3,0,3727.6,0,1383
2019/2/1,17時,138160.6,9152,239,8518.1,112341.4,1112.1,2023,0,215,0,4564
2019/2/1,18時,139825.7,9155,238,8646.1,113458.7,1116.1,1989.8,0,0,0,5222
2019/2/1,19時,136482.6,9153,237,7979.1,112781.3,1119.1,1967.1,0,0,0,3243
2019/2/1,20時,132426.2,9150,237,6591.1,111389.7,1114.8,1950.6,0,0,0,1995
2019/2/1,21時,127707.7,9161,236,5358.1,108352.8,1113.8,1942,0,0,0,1542
2019/2/1,22時,122478,9151,239,4415.1,104308.4,1077.8,1937.7,0,0,0,1350
2019/2/1,23時,118914,9156,243,4280.1,101373,1110.8,1946.1,0,0,0,811
2019/2/2,0時,113214.8,9151,236,3846.1,96697.3,1149.8,1902.6,0,0,0,227
2019/2/2,1時,110133,9159,237,3838.1,93646.7,1146.8,1898.4,0,0,0,206
2019/2/2,2時,109494,9154,236,3969.1,92822.6,1126.8,1930.5,0,0,0,261
2019/2/2,3時,108520.9,9156,237,4290.1,91560.8,1098.8,1926.2,0,0,0,256
2019/2/2,4時,107038.6,9153,239,4337.1,90429.6,1086.8,1919.1,0,0,0,-128
2019/2/2,5時,106655,9155,241,4363.1,90099,1056.8,1880.1,0,0,0,-146
2019/2/2,6時,111129.1,9154,235,4494.1,94288.2,1046.8,1882,0,1,0,24
2019/2/2,7時,116734.3,9150,238,5008.1,96079.7,998.8,1847,0,2307.7,0,1108
2019/2/2,8時,122683.1,9156,234,5249.1,93742.4,978.1,1807,0,10218.5,0,1299
2019/2/2,9時,121807.4,9150,238,4931.1,86301.7,956.1,1765,0,17839.5,0,624
2019/2/2,10時,116684,9158,239,4179.1,77188.4,934.1,1744,0,24074.4,1,-831
2019/2/2,11時,112342.2,9153,238,3762.1,71019.1,924.1,1688,0,27699.9,1,-2144
2019/2/2,12時,106425.1,9154,237,3599.1,67638.8,924.1,1690.1,0,28223,1,-5046
2019/2/2,13時,105348.7,9152,234,3648.1,68508.8,926.1,1635,0,25950.7,0,-4699
2019/2/2,14時,103484.5,9153,236,3817.1,71229.1,943.1,1583.2,0,21172,0,-4651
2019/2/2,15時,103518.2,9153,236,4397.1,76963.8,970.1,1569.5,0,13885.7,0,-3660
2019/2/2,16時,106916.8,9153,238,5650.1,86204,1005.1,1513.7,0,4802.9,0,-1647
2019/2/2,17時,114592.1,9149,242,7005.1,94576,1043.1,1485,0,336.9,0,756
2019/2/2,18時,118823.3,9153,235,7494.1,96874.4,1046.1,1381.7,0,0,0,2636
2019/2/2,19時,117705.5,9153,237,7063.1,96229.7,1083.1,1286.6,0,0,0,2651
2019/2/2,20時,115419.3,9154,236,5904.1,95675.9,1124.8,1281.5,0,0,0,2036
2019/2/2,21時,111323.4,9150,238,4933.1,93178.1,1168.8,1292.4,0,0,0,1362
2019/2/2,22時,105910.5,9156,239,4258.1,88891.2,1196.8,1263.4,0,0,0,901
2019/2/2,23時,102896.9,9153,241,4099.1,86443.5,1237.8,1235.5,0,0,0,487
2019/2/3,0時,98636.9,9152,236,3967.1,82458.6,1242.8,1165.4,0,0,0,411
2019/2/3,1時,97360.9,9153,236,4181.1,81012.6,1239.8,1168.4,0,0,0,370
2019/2/3,2時,98192.6,9154,234,4459.1,81450.2,1242.8,1256.5,0,0,0,393
2019/2/3,3時,98273.4,9153,237,4751.1,81177.5,1250.8,1212,0,0,0,487
2019/2/3,4時,97270,9153,235,4732.1,80432.6,1253.8,1111.5,0,0,0,352
2019/2/3,5時,96003.3,9156,236,4483.1,80290.2,1255.8,1027.2,0,0,0,-446
2019/2/3,6時,97585.6,9158,235,4493.1,81898,1247.8,987.7,0,1,0,-439
2019/2/3,7時,100666,9157,235,4369.1,82749.9,1177.8,928.9,0,2272.3,0,-231
2019/2/3,8時,104950.1,9157,234,4610.1,79661.6,1086.1,857.6,0,9234.7,0,113
2019/2/3,9時,105463.3,9155,236,4526.1,74538.6,1051.1,839.9,0,15018.6,0,103
2019/2/3,10時,102022.4,9161,234,4233.1,70986.4,1031.1,832.9,0,17670.9,0,-2132
2019/2/3,11時,99396.7,9161,236,4228.1,70766.6,1024.1,888.5,0,18914.4,0,-5818
2019/2/3,12時,97347.3,9161,234,4172.1,71325.8,1025.1,928.9,0,15398.4,0,-4893
2019/2/3,13時,96739,9157,234,4200.1,73323.7,1033.1,916.4,0,11885.7,0,-4018
2019/2/3,14時,96400.5,9167,234,4474.1,74738.4,1064.1,993.3,0,7729.6,0,-2003
2019/2/3,15時,97503,9164,237,4804.1,77454.9,1109.1,1036.4,0,3774.5,0,-82
2019/2/3,16時,101674.6,9149,237,5576.1,83367.4,1151.1,1105.4,0,970.6,0,115
2019/2/3,17時,109850.5,9151,237,6786.1,90586.7,1162.1,1121.1,0,94.5,0,714
2019/2/3,18時,112400.3,9160,236,7420.1,91910,1158.1,1161.9,0,0.2,0,1361
2019/2/3,19時,111326.4,9156,237,6914.1,91482,1163.1,1242.2,0,0,0,1125
2019/2/3,20時,109077.7,9167,236,6116.1,90624.8,1157.8,1334,0,0,0,440
2019/2/3,21時,104126.5,9163,233,5163.1,87228,1161.8,1480.6,0,0,0,-303
2019/2/3,22時,97259.3,9155,237,4719.1,81893.9,1203.8,1456.5,0,0,0,-1398
2019/2/3,23時,93149.2,9166,238,4747.1,78391.7,1240.8,1508.6,0,0,0,-2139
2019/2/4,0時,88351.6,9165,234,4707.1,74972.7,1243.8,1543,0,0,0,-3511
2019/2/4,1時,87901.6,9154,235,4845.1,75432,1245.8,1610.7,0,0,0,-4624
2019/2/4,2時,89907.9,9165,235,5085.1,76892.6,1244.8,1703.4,0,0,0,-4418
2019/2/4,3時,91452.5,9159,234,5388.1,77337.7,1238.8,1877.9,0,0,0,-3781
2019/2/4,4時,91937.9,9158,235,5892.1,76354.4,1236.8,2042.6,0,0,0,-2977
2019/2/4,5時,93858.7,9168,238,6086.1,77169.6,1233.8,1936.2,0,0,0,-1967
2019/2/4,6時,101696.9,9164,235,6773.1,83451.2,1224.8,1818.8,0,0,0,-969
2019/2/4,7時,109373.6,9157,235,7320.1,87802.8,1153.8,1970.9,0,1823,0,-89
2019/2/4,8時,117583.4,9156,235,7762.1,87603.5,1096.1,2086.9,0,9477.8,0,164
2019/2/4,9時,120190.7,9154,236,7066.1,83321.2,1058.1,2144.2,0,17509.1,0,-301
2019/2/4,10時,117790.4,9150,234,6420.1,76806.2,1034.1,2131.1,0,23035.9,1,-1013
2019/2/4,11時,115901.3,9153,234,6175.1,73524.7,1023.1,2098.1,0,26135.3,1,-2441
2019/2/4,12時,108542.1,9156,236,6160.1,70435.8,1029.1,2144.1,0,26189,1,-6804
2019/2/4,13時,112745.9,9152,235,6217.1,72895.2,1035.1,2118.7,0,24166.8,1,-3080
2019/2/4,14時,112721,9153,233,6378.1,76636.6,1054.1,2041.8,0,19052.4,1,-1826
2019/2/4,15時,113506.4,9153,237,6653.1,82759.9,1091.1,2009.1,0,12331.2,0,-723
2019/2/4,16時,117523.7,9149,234,7280.1,92862.1,1125.1,2030.4,0,4250,0,602
2019/2/4,17時,122796.2,9147,236,8642.1,99261.2,1141.1,2013.6,0,346.2,0,2011
2019/2/4,18時,125210.2,9148,234,9009.1,101170.7,1140.1,1933.9,0,0.4,0,2575
2019/2/4,19時,122126.5,9151,234,8565.1,99746.1,1148.1,1891.2,0,0,0,1397
2019/2/4,20時,118637.2,9150,236,7436.1,97852.6,1146.8,1805.7,0,0,0,1009
2019/2/4,21時,114669.7,9151,234,6851.1,94813.5,1153.8,1818.3,0,0,0,646
2019/2/4,22時,109509.3,9155,237,6450.1,90274.6,1122.8,1845.8,0,0,0,427
2019/2/4,23時,104887,9155,234,6214.1,86021.3,1123.8,1820.8,0,0,0,315
2019/2/5,0時,99818.4,9152,234,5815.1,81741.7,1124.8,1780.8,0,0,0,-34
2019/2/5,1時,99071.7,9155,233,5865.1,81371.6,1122.8,1779.2,0,0,0,-460
2019/2/5,2時,100685.2,9155,234,6123.1,82501.8,1119.8,1749.5,0,0,0,-191
2019/2/5,3時,101588.4,9150,235,6285.1,82440,1108.8,1692.5,0,0,0,674
2019/2/5,4時,101866.2,9154,234,6487.1,82498.6,1121.8,1614.7,0,0,0,754
2019/2/5,5時,104853.6,9154,237,6504.1,85449.4,1120.8,1546.3,0,0,0,840
2019/2/5,6時,114344.5,9156,234,6860.1,93989.1,1119.8,1480.5,0,1,0,1505
2019/2/5,7時,122125,9153,235,7178.1,98536.7,1095.8,1402.8,0,2270.6,0,2254
2019/2/5,8時,130179.4,9154,234,7189.1,99372.9,1082.1,1192.5,0,9751.8,0,2196
2019/2/5,9時,131612.2,9154,232,6700.1,95763.9,1052.1,1040.1,0,17032,0,645
2019/2/5,10時,127549.7,9151,235,6173.1,88274.4,1044.1,951.5,0,22500.6,0,-778
2019/2/5,11時,124173.3,9158,231,5616.1,84021.6,1041.1,893.4,0,24940.1,0,-1731
2019/2/5,12時,115902.8,9151,229,5535.1,78597.5,1046.1,807.1,0,25284,0,-4750
2019/2/5,13時,119526,9156,233,5644.1,82558.4,1049.1,688.9,0,23038.5,0,-2846
2019/2/5,14時,119396.7,9151,232,5742.1,85796.7,1072.1,638.5,0,18187.3,0,-1420
2019/2/5,15時,119324.3,9158,230,6042.1,90957.9,1111.1,628.8,0,11162.4,0,32
2019/2/5,16時,122749.3,9154,232,6863.1,99029.5,1152.1,701.2,0,3602.4,0,2016
2019/2/5,17時,127700.6,9154,231,8767.1,103712.6,1163.1,792,0,196.8,0,3684
2019/2/5,18時,129748.3,9150,229,9138.1,105748.7,1180.1,785,0,0.4,0,3522
2019/2/5,19時,126109.9,9152,229,8576.1,104650.7,1183.1,802,0,0,0,1515
2019/2/5,20時,122150.8,9153,228,7282.1,102791.4,1190.8,788.5,0,0,0,708
2019/2/5,21時,117434.5,9152,228,6627.1,99284.9,1190.8,707.7,0,0,0,247
2019/2/5,22時,111556.7,9156,232,6066.1,94062.7,1160.8,694.1,0,0,0,182
2019/2/5,23時,106241.1,9156,228,5959.1,89522.9,1164.8,683.3,0,0,0,-478
2019/2/6,0時,100042.5,9155,229,5429.1,85873.5,1169.8,680.1,0,0,0,-2494
2019/2/6,1時,98760.4,9154,226,5386.1,86117.2,1171.8,591.3,0,0,0,-3882
2019/2/6,2時,100065.4,9155,226,5662.1,87010,1169.8,548.5,0,0,0,-3702
2019/2/6,3時,100920.4,9152,228,5882.1,87463.6,1168.8,511.9,0,0,0,-3487
2019/2/6,4時,101239.4,9153,229,6173.1,87320.2,1166.8,548.3,0,0,0,-3352
2019/2/6,5時,103552.2,9153,231,5973.1,88720.5,1168.8,665.8,0,0,0,-2363
2019/2/6,6時,111762.6,9159,225,6532.1,94180.9,1164.8,577.8,0,0,0,-80
2019/2/6,7時,119817.8,9159,227,6707.1,100790.3,1138.8,512.9,0,651.7,0,631
2019/2/6,8時,131236.9,9152,225,7892.1,108937.7,1128.1,420.7,0,2083.3,0,1398
2019/2/6,9時,137473.5,9154,226,8414.1,112021.2,1099.1,396.6,0,3731.5,1,2434
2019/2/6,10時,136046.5,9158,227,7791.1,110235,1092.1,312,0,5728.3,1,1499
2019/2/6,11時,133958.3,9154,228,7099.1,107846.1,1085.1,282.4,0,7443.6,1,825
2019/2/6,12時,125423.2,9151,222,5385.1,101558.8,1089.1,266.8,0,8797.4,1,-1044
2019/2/6,13時,128005.2,9095,223,5461.1,101892.8,1093.1,227.6,0,11215.6,1,-1201
2019/2/6,14時,125924,9093,226,5812.1,100707.1,1114.1,239.1,0,11522.6,1,-2789
2019/2/6,15時,123392.8,9127,225,6100.1,99798.8,1142.1,223.2,0,9420.6,1,-2644
2019/2/6,16時,124187.2,9139,225,7427.1,102035,1171.1,240.2,0,4057.8,0,-105
2019/2/6,17時,127337.3,9147,226,9013.1,106741.1,1191.1,294.2,0,347.8,0,375
2019/2/6,18時,129472.1,9151,224,9140.1,108639.7,1193.1,340.7,0,0.5,0,789
2019/2/6,19時,126435.4,9149,223,8196.1,106733.6,1200.1,467.6,0,0,0,464
2019/2/6,20時,122503.2,9152,226,6980.1,104199,1194.8,576.3,0,0,0,169
2019/2/6,21時,117886.3,9150,223,6000.1,100703.1,1202.8,575.3,0,0,0,31
2019/2/6,22時,112090.3,9155,222,5702.1,95187.1,1164.8,626.3,0,0,0,32
2019/2/6,23時,106987.8,9151,228,5528.1,90580.3,1175.8,722.6,0,0,0,-397
2019/2/7,0時,100838.7,9153,223,5236.1,85269.4,1169.8,729.4,0,0,0,-947
2019/2/7,1時,99678.3,9154,222,5381.1,84067.1,1162.8,686.3,0,0,0,-994
2019/2/7,2時,100937.8,9150,225,5661.1,84587.7,1160.8,636.2,0,0,0,-484
