※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水
2022/11/1,0時,77124.1,5589,236,3318.9,65138.4,2118,852.8,0,0,0,-144
2022/11/1,1時,75195.1,5589,235,3362.9,63213.1,2116,910.1,0,0,0,-236
2022/11/1,2時,77149.7,5589,235,3390.9,64742.2,2120,972.6,0,0,0,92
2022/11/1,3時,80699.3,5588,235,3615.9,67815.3,2117,968.1,0,0,0,348
2022/11/1,4時,82651.7,5588,236,3909.9,69464,2119,990.8,0,0,0,332
2022/11/1,5時,83848.1,5587,235,4128.9,70590.7,2122,980.5,0,0,0,196
2022/11/1,6時,86615.2,5585,234,3993.9,72954,2120,1014.1,0,452.2,0,247
2022/11/1,7時,90919.3,5585,234,3844.9,74186.9,2069,965.5,0,3659,0,360
2022/11/1,8時,99204.2,5585,234,4286.9,77579.6,2058,895.1,0,7680.6,0,837
2022/11/1,9時,105466.3,5589,235,5007.9,78646.9,2047,863.4,0,11224.1,0,1741
2022/11/1,10時,106254.1,5593,235,4766.9,78010.4,2052,867.8,0,12852,0,1739
2022/11/1,11時,105788.3,5593,234,4742.9,77776.7,2045,869.7,0,12734,0,1658
2022/11/1,12時,100988.4,5595,233,3626.9,75809.4,2005,818.7,0,12697.4,0,158
2022/11/1,13時,104334.4,5595,232,4560.9,79449.4,1969,764.7,0,10607.4,0,1077
2022/11/1,14時,104600.2,5593,235,4752.9,81704.4,1970,665.9,0,7046,0,2559
2022/11/1,15時,104359.8,5591,237,5215.9,83772.4,1997,568.7,0,3593.8,0,3252
2022/11/1,16時,106493.6,5593,240,6187.9,86156.4,2019,507.8,0,1056.5,0,4631
2022/11/1,17時,106457.7,5585,240,6686.9,86147.4,2044,544.1,0,42.3,0,5057
2022/11/1,18時,104329.1,5585,227,6429.9,85266.2,2050,620,0,1,0,4052
2022/11/1,19時,100106.2,5586,228,6096.9,83720.7,2047,677.6,0,1,0,1670
2022/11/1,20時,95951.5,5591,228,5417.9,81331.2,2052,689.4,0,1,0,575
2022/11/1,21時,91466.9,5591,229,4790.9,77926.2,2034,702.8,0,0,0,147
2022/11/1,22時,86934.3,5591,229,4323.9,73928.1,2008,746.3,0,0,0,67
2022/11/1,23時,83082.4,5591,229,3995.9,70402.2,2010,785.3,0,0,0,39
2022/11/2,0時,77779.6,5594,228,3769.9,65785.3,2007,736.4,0,0,0,-377
2022/11/2,1時,75534.3,5594,229,3801.9,64869.4,1989,635,0,0,0,-1620
2022/11/2,2時,77319.1,5594,229,3817.9,66116.9,1987,695.3,0,0,0,-1149
2022/11/2,3時,80883.2,5594,228,4063.9,68934.9,1993,753.4,0,0,0,-716
2022/11/2,4時,82891.6,5593,230,4487.9,70225.1,1997,756.6,0,0,0,-439
2022/11/2,5時,84260.5,5594,229,4331.9,70838.6,2002,682,0,0,0,522
2022/11/2,6時,86280.6,5592,229,4208.9,72037.9,1992,638.8,0,913,0,621
2022/11/2,7時,89687.1,5595,228,4092.9,67985.8,1980,465.5,0,9190.9,0,113
2022/11/2,8時,96192.8,5594,228,4291.9,63304.3,1981,373,0,21034.6,0,-676
2022/11/2,9時,100817.1,5594,228,4327.9,58092.5,1982,320.9,0,31949.8,1,-1752
2022/11/2,10時,101437.3,5593,228,3899.9,54475.4,1984,306.3,0,38831.7,1,-3949
