※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水
2022/3/1,0時,95149,7104,308,3121.9,81989.6,1701.7,1048.8,0,0,0,-154
2022/3/1,1時,94804.9,7104,309,3168.9,81828.2,1702.7,947.1,0,0,0,-282
2022/3/1,2時,96971.1,7105,308,3183.9,83555.6,1695.7,906.9,0,0,0,182
2022/3/1,3時,98610.5,7104,308,3274.9,85028.2,1696.7,880.7,0,0,0,255
2022/3/1,4時,99695.8,7068,309,3590.9,85950.7,1701.7,836.5,0,0,0,213
2022/3/1,5時,102904.8,6910,309,3845.9,89040.3,1702.7,853.9,0,0,0,203
2022/3/1,6時,110698.3,6744,308,3892.9,95395.4,1692.7,952.3,0,485,0,1210
2022/3/1,7時,116711.9,6576,305,4464.9,96250.7,1688.7,1034.5,0,5371.1,0,977
2022/3/1,8時,125170.9,6421,306,4718.9,96367.4,1684.7,1052,0,11618.9,0,2923
2022/3/1,9時,130079.9,6337,303,4761.9,95726.9,1665.7,1048.4,0,16303,0,3848
2022/3/1,10時,127075,6288,301,4442.9,92518,1677.7,1010.1,0,18656.3,0,2097
2022/3/1,11時,125304.4,6214,302,4053.9,89276.5,1671.7,1043.9,0,21109.4,0,1566
2022/3/1,12時,119428.8,6208,300,3657.9,87000.8,1680.7,1069.9,0,19532.5,0,-43
2022/3/1,13時,123664.5,6209,300,3883.9,91839,1672.7,1102.5,0,17220.4,0,1427
2022/3/1,14時,124856.5,6211,300,4023.9,97870.1,1669.7,1253.6,0,10684.2,0,2830
2022/3/1,15時,123369.8,6209,300,4802.9,101459.4,1674.7,1301.8,0,4538,0,3031
2022/3/1,16時,123969.4,6209,302,5920.9,102535.5,1712.7,1403.9,0,2324.4,0,3486
2022/3/1,17時,124638.3,6206,302,7138.9,102966.8,1730.7,1426.7,0,629.2,0,4155
2022/3/1,18時,125153.4,6208,301,8067.9,103167.5,1735.7,1380.4,0,15.9,0,4190
2022/3/1,19時,120965.4,6212,302,7790.9,101505.7,1719.7,1311.1,0,0,0,2034
2022/3/1,20時,116263.7,6214,302,6660.9,99410.3,1711.7,1246.8,0,0,0,663
2022/3/1,21時,110297.2,6214,302,4762.9,95508.6,1719.7,1444,0,0,0,298
2022/3/1,22時,103974.6,6213,302,4104.9,90021,1715.7,1526,0,0,0,49
2022/3/1,23時,99091.7,6215,301,3668.9,86000.1,1713.7,1487,0,0,0,-342
2022/3/2,0時,93594,6203,303,3449.9,82037.2,1709.7,1526.2,0,0,0,-1682
2022/3/2,1時,92820.6,6204,302,3450.9,81903,1710.7,1554,0,0,0,-2329
2022/3/2,2時,94664.5,6204,303,3603.9,83183.2,1709.7,1440.7,0,0,0,-1811
2022/3/2,3時,96613.7,6203,300,3702.9,84776.7,1711.7,1293.4,0,0,0,-1394
2022/3/2,4時,97909.7,6201,303,3954.9,85880.6,1708.7,1191.5,0,0,0,-1354
2022/3/2,5時,100695.2,6203,302,4296.9,88363.3,1709.7,1055.3,0,0,0,-1263
2022/3/2,6時,107342.1,6201,303,4747.9,92933.1,1705.7,925.4,0,458,0,55
2022/3/2,7時,112137.6,6202,301,5413.9,90976.6,1703.7,808.5,0,6189.9,0,466
2022/3/2,8時,119586.6,6202,300,5609.9,88194.2,1680.7,829.5,0,16176.3,0,479
2022/3/2,9時,122222.3,6201,300,5497.9,81986.1,1669.7,924.3,0,25512.3,0,25
2022/3/2,10時,119360.1,6202,303,5178.9,72536.7,1658.7,1098.4,0,33078.4,0,-797
2022/3/2,11時,117098.6,6204,302,4432.9,70513.3,1650.7,1241.7,0,36308,0,-3643
2022/3/2,12時,110606.8,6203,301,3789.9,69247,1654.7,1516.8,0,35110.4,149,-7246
