※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水
2021/8/1,0時,84861.3,8927,233,7024.9,67307.2,1597.6,325.6,0,0,0,-557
2021/8/1,1時,79964.6,8931,232,6941.9,62762.1,1600.6,358,0,0,0,-859
2021/8/1,2時,78915.5,8937,235,7042.9,62148.3,1601.7,322.6,0,0,0,-1370
2021/8/1,3時,79640.9,8936,234,7108.9,62676.1,1601.7,310.2,0,0,0,-1224
2021/8/1,4時,79984.2,8932,233,7290.9,62734.8,1603.7,326.8,0,4,0,-1145
2021/8/1,5時,79525.1,8943,234,6985.9,61631.8,1600.7,339.7,0,1015,0,-1218
2021/8/1,6時,80017.4,8949,235,6685.9,58361.7,1617.7,314.9,0,6084.2,0,-2239
2021/8/1,7時,86116.5,8943,233,6783.9,58267.5,1663.7,314.1,0,14265.3,0,-4354
2021/8/1,8時,96076.5,8945,234,6856.9,59344.6,1674.6,290.9,0,22860.5,0,-4124
2021/8/1,9時,105887.2,8940,234,7028.9,61413.4,1709.5,279,0,29304.4,0,-3024
2021/8/1,10時,112312.4,8941,233,7191.9,62505.8,1704.5,261.4,0,34760.8,0,-3292
2021/8/1,11時,116690.5,8942,233,7183.9,64907.4,1711.5,269.2,0,37416.5,0,-3975
2021/8/1,12時,119234.6,8942,233,6704.9,67484.6,1720.5,271.9,0,37343.7,0,-3469
2021/8/1,13時,120447.8,8936,237,6763.9,69837.5,1709.5,276.2,0,35582.7,0,-2888
2021/8/1,14時,119708.7,8932,243,7353.9,72946.7,1708.5,287.4,0,29932.2,0,-1701
2021/8/1,15時,119940.1,8926,240,8109.9,77379.7,1664.5,315.4,0,23685.6,0,-375
2021/8/1,16時,119980.1,8916,244,9038.9,84466.6,1640.5,332.1,0,14497,0,838
2021/8/1,17時,119539.4,8914,230,9726.9,89170.6,1613.6,313.3,0,6078,0,3497
2021/8/1,18時,118742.8,8916,232,10024.9,91059.9,1606.6,307.9,0,1158.5,0,5436
2021/8/1,19時,117068,8917,229,10040.9,91084.8,1608.6,316.6,0,23.1,0,4847
2021/8/1,20時,111448.5,8922,234,9341.9,88508.1,1609.6,328.9,0,0,0,2504
2021/8/1,21時,104653.1,8922,231,8461.9,84246.6,1606.6,381,0,0,0,806
2021/8/1,22時,97957.3,8933,234,7542.9,79104.5,1607.5,394.4,0,0,0,143
2021/8/1,23時,92228.1,8936,231,7266.9,73667.8,1609.5,397.9,0,0,0,119
2021/8/2,0時,84990.2,8939,233,7098.9,68195.9,1627.5,438.9,0,0,0,-1541
2021/8/2,1時,80258.5,8940,234,7116.9,65876.8,1629.5,464.3,0,0,0,-4000
2021/8/2,2時,79364.9,8935,231,7137.9,66684.5,1630.6,452.9,0,0,0,-5703
