※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水
2022/6/1,0時,76393.3,3847,216,8833.9,60176.8,1714.3,1355.3,0,0,0,199
2022/6/1,1時,73509.5,3846,217,8734.9,57809.8,1696.3,1324.5,0,0,0,-175
2022/6/1,2時,74856.3,3847,217,9212.9,58326.3,1698.3,1275.8,0,0,0,222
2022/6/1,3時,78039.7,3846,216,9653.9,60638.7,1667.3,1260.8,0,0,0,692
2022/6/1,4時,79655.5,3846,218,10054.9,60995.3,1644.3,1270,0,123,0,1466
2022/6/1,5時,79052.9,3848,217,9805.9,58586.8,1634.3,1170.8,0,2656.1,0,1097
2022/6/1,6時,79492.2,3848,216,9135.9,53177.7,1634.3,963.8,0,10408.5,0,75
2022/6/1,7時,83539.7,3850,217,8945.9,49368.9,1645.3,888.9,0,21111.7,0,-2527
2022/6/1,8時,94282.1,3848,216,9283.9,51761.1,1674.3,771.2,0,29891.6,0,-3227
2022/6/1,9時,102901.5,3850,216,9122.9,52578.9,1666.3,683.9,0,35633.5,0,-939
2022/6/1,10時,105910.9,3848,215,9083.9,53313.6,1655.3,575.7,0,37956.4,0,-864
2022/6/1,11時,106764.1,3848,217,9030.9,55601.5,1682.3,482.7,0,36745.7,0,-969
2022/6/1,12時,102508.1,3848,212,8897.9,53496,1671.3,398.8,0,35374.1,0,-1455
2022/6/1,13時,107067.3,3847,217,9570.9,58440.5,1656.3,402.9,0,32601.7,0,225
2022/6/1,14時,106653.3,3848,216,10233.9,62772.2,1635.3,411.5,0,27391.4,0,22
2022/6/1,15時,104812.2,3848,215,10479.9,67472.7,1638.3,442.8,0,20813.5,0,-225
2022/6/1,16時,103621.4,3847,214,10981.9,72500.9,1615.3,383.4,0,12987.9,0,964
2022/6/1,17時,100270.1,3838,214,11547.9,74168.7,1602.3,342.9,0,6324.3,0,2103
2022/6/1,18時,99706.1,3839,214,11795.9,76502.5,1626.3,199.7,0,1473.7,0,3929
2022/6/1,19時,98631.2,3841,214,11645.9,76775.2,1618.3,215.1,0,23.7,0,4219
2022/6/1,20時,94578.7,3847,215,10818.9,74666.9,1623.3,269.6,0,0,0,3070
2022/6/1,21時,89855,3846,215,10113.9,71832.4,1621.3,323.4,0,0,0,1851
2022/6/1,22時,86145.3,3846,215,9109.9,69384.2,1612.3,342.9,0,0,0,1581
2022/6/1,23時,82526.5,3847,215,8768.9,66768.9,1616.3,356.4,0,0,0,905
2022/6/2,0時,77053.1,3848,214,8698.9,62184.5,1614.3,357.4,0,0,0,95
2022/6/2,1時,74310.4,3848,215,8776.9,59054.4,1603.3,362.8,0,0,0,402
2022/6/2,2時,75366.5,3848,214,8934.9,59973.9,1605.3,353.4,0,0,0,389
2022/6/2,3時,78635.6,3847,215,9275.9,62197.1,1607.3,328.3,0,0,0,1110
2022/6/2,4時,80231,3848,216,10162.9,62347.4,1600.3,342.4,0,130,0,1513
2022/6/2,5時,80058.4,3849,213,9989.9,59907.6,1607.3,318.5,0,3141.1,0,966
2022/6/2,6時,80796.7,3850,214,9280.9,53908.7,1586.3,262.7,0,12114.1,0,-458
2022/6/2,7時,85708.3,3851,215,9147.9,49157.8,1619.3,208.2,0,24047.1,0,-2579
2022/6/2,8時,97105.2,3850,215,9469.9,50315.2,1652.3,185.4,0,34944.4,0,-3573
2022/6/2,9時,107044.5,3849,214,8655.9,51020.6,1641.3,178.3,0,43655.4,1,-2245
2022/6/2,10時,111289.8,3849,214,8684.9,49981.3,1635.3,270.1,0,49500.2,1,-2912
2022/6/2,11時,113287.6,3849,214,8511.9,50620.1,1645.3,267.3,0,50986,1,-2886
2022/6/2,12時,109334.6,3848,213,8622.9,49491.8,1665.3,399.6,0,49329,1,-4261
2022/6/2,13時,114021.4,3848,211,9391.9,55089.7,1595.3,469.2,0,46171.3,1,-2845
2022/6/2,14時,114080.4,3848,212,10116.9,59591.3,1583.3,393,0,40303.9,1,-2081
2022/6/2,15時,112292,3847,212,10861.9,64908.7,1588.3,488,0,30780.1,1,-522
2022/6/2,16時,111580.7,3846,212,11370.9,72902.3,1605.3,414,0,19709.2,0,1395
2022/6/2,17時,107195.7,3844,211,12151.9,75896.1,1596.3,514,0,9074.4,0,3765
2022/6/2,18時,103736.1,3837,212,12899.9,77061,1612.3,464,0,1867.9,0,5647
2022/6/2,19時,101139.2,3838,214,12598.9,76395.1,1601.3,448,0,27.9,0,5879
2022/6/2,20時,96570.6,3839,215,11471.9,74826.2,1597.3,481.2,0,0,0,4042
2022/6/2,21時,91557.9,3843,215,10475.9,72133.7,1601.3,426,0,0,0,2780
2022/6/2,22時,87575.5,3843,214,9224.9,69828,1595.3,351.3,0,0,0,2449
2022/6/2,23時,83788.3,3844,216,8843.9,67453.7,1598.3,326.4,0,0,0,1414
2022/6/3,0時,78187.7,3844,213,8971.9,62942.2,1603.3,322.3,0,0,0,241
2022/6/3,1時,75087.2,3844,214,8625.9,60409.4,1602.3,282.6,0,0,0,44
2022/6/3,2時,76204.4,3845,214,8789.9,61213.8,1601.3,246.4,0,0,0,263
2022/6/3,3時,79012.7,3844,214,9126.9,62886.2,1602.3,229.3,0,0,0,1074
2022/6/3,4時,80392.9,3844,215,9875.9,62737.1,1596.3,206.6,0,130,0,1742
2022/6/3,5時,80171,3847,214,9567.9,60653.2,1587.3,199.5,0,2615.1,0,1443
2022/6/3,6時,81933.9,3846,214,8993.9,56555.9,1588.3,204.4,0,10309.4,0,176
2022/6/3,7時,87342.5,3847,214,8953.9,52455.2,1579.3,212.3,0,21055.8,0,-1016
2022/6/3,8時,99538,3847,214,9056.9,55724.6,1587.3,231.3,0,30741.9,0,-1912
2022/6/3,9時,108644.5,3847,214,8398.9,57974.7,1580.3,269.2,0,37314.4,2,-1018
2022/6/3,10時,112270.8,3847,214,8418.9,57641.3,1576.3,338.2,0,41742.1,2,-1570
2022/6/3,11時,114227.9,3846,213,8358.9,58924.9,1570.3,393.1,0,42412.7,2,-1533
2022/6/3,12時,110436,3847,211,7775.9,57754.6,1583.3,431.3,0,41292.9,2,-2504
2022/6/3,13時,114485.1,3846,213,8373.9,63935,1582.3,455.1,0,37557.8,1,-1554
2022/6/3,14時,113830.4,3845,213,9094.9,66333.5,1577.3,526.2,0,32696.5,2,-583
2022/6/3,15時,111769,3844,212,10363.9,68337.4,1605.3,567.1,0,26183.3,1,529
2022/6/3,16時,109569.4,3843,212,11003.9,73051.3,1619.3,616.1,0,16735.8,0,2356
2022/6/3,17時,104371.2,3834,218,11442.9,74464,1622.3,634.7,0,8090.3,0,3937
2022/6/3,18時,101507.7,3835,229,12304.9,75923.5,1642.3,569.5,0,1768.5,0,5110
2022/6/3,19時,99121.2,3838,230,11830.9,75233.5,1644.3,582.6,0,28.9,0,5610
2022/6/3,20時,94534.9,3845,232,10700.9,73718.3,1644.3,527.4,0,0,0,3778
2022/6/3,21時,89273.5,3846,231,9202.9,71072.7,1646.3,533.6,0,0,0,2685
