※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水,,,,,
2026/4/1,15:00,"100,438 ","10,567 ",342 ,"9,216 ","69,289 ","3,616 ",472 ,0 ,"5,159 ",0 ,"1,734 ",,,,,
2026/4/1,16:00,"101,533 ","10,592 ",338 ,"9,856 ","70,224 ","3,596 ",529 ,0 ,"2,894 ",0 ,"3,449 ",,,,,
2026/4/1,17:00,"101,254 ","10,612 ",339 ,"10,192 ","70,249 ","3,583 ",630 ,0 ,812 ,0 ,"4,793 ",,,,,
2026/4/1,18:00,"102,052 ","10,634 ",338 ,"10,608 ","69,675 ","3,585 ",859 ,0 ,59 ,0 ,"6,260 ",,,,,
2026/4/1,19:00,"99,762 ","10,662 ",339 ,"10,309 ","69,092 ","3,580 ",987 ,0 ,23 ,0 ,"4,733 ",,,,,
2026/4/1,20:00,"96,460 ","10,685 ",338 ,"9,970 ","67,797 ","3,579 ","1,069 ",0 ,13 ,0 ,"2,965 ",,,,,
2026/4/1,21:00,"92,322 ","10,690 ",338 ,"9,605 ","65,093 ","3,583 ","1,130 ",0 ,11 ,0 ,"1,821 ",,,,,
2026/4/1,22:00,"88,066 ","10,685 ",339 ,"9,436 ","61,276 ","3,583 ","1,242 ",0 ,9 ,0 ,"1,451 ",,,,,
2026/4/1,23:00,"83,860 ","10,683 ",340 ,"9,185 ","57,354 ","3,581 ","1,615 ",0 ,12 ,0 ,"1,040 ",,,,,
2026/4/2,0:00,"78,895 ","10,687 ",339 ,"8,977 ","53,735 ","3,591 ","1,763 ",0 ,14 ,0 ,-254 ,,,,,
2026/4/2,1:00,"77,166 ","10,687 ",339 ,"9,225 ","52,093 ","3,606 ","1,830 ",0 ,17 ,0 ,-673 ,,,,,
2026/4/2,2:00,"78,586 ","10,686 ",339 ,"9,523 ","53,028 ","3,619 ","1,936 ",0 ,9 ,0 ,-607 ,,,,,
2026/4/2,3:00,"81,436 ","10,686 ",338 ,"9,690 ","55,128 ","3,626 ","2,178 ",0 ,0 ,0 ,-256 ,,,,,
2026/4/2,4:00,"83,441 ","10,683 ",340 ,"9,781 ","56,248 ","3,625 ","2,298 ",0 ,1 ,0 ,429 ,,,,,
2026/4/2,5:00,"85,329 ","10,686 ",337 ,"10,066 ","57,198 ","3,637 ","2,425 ",0 ,95 ,0 ,842 ,,,,,
2026/4/2,6:00,"87,498 ","10,684 ",338 ,"9,808 ","57,152 ","3,725 ","2,196 ",0 ,"1,723 ",0 ,"1,822 ",,,,,
2026/4/2,7:00,"91,808 ","10,687 ",339 ,"9,480 ","54,898 ","3,683 ","2,082 ",0 ,"8,617 ",0 ,"1,973 ",,,,,
2026/4/2,8:00,"99,772 ","10,685 ",340 ,"9,300 ","55,335 ","3,640 ","1,901 ",0 ,"17,553 ",0 ,974 ,,,,,
2026/4/2,9:00,"104,060 ","10,686 ",344 ,"9,187 ","53,583 ","3,514 ","1,908 ",0 ,"25,915 ",170 ,"-1,120 ",,,,,
2026/4/2,10:00,"103,529 ","10,688 ",344 ,"8,897 ","50,109 ","3,469 ","1,826 ",0 ,"31,834 ","1,608 ","-3,681 ",,,,,
2026/4/2,11:00,"103,255 ","10,682 ",346 ,"8,786 ","46,777 ","3,467 ","1,721 ",0 ,"36,298 ","2,164 ","-4,857 ",,,,,
2026/4/2,12:00,"97,528 ","10,686 ",348 ,"8,879 ","44,628 ","3,477 ","1,637 ",0 ,"35,998 ","2,756 ","-8,158 ",,,,,
2026/4/2,13:00,"99,359 ","10,683 ",344 ,"9,259 ","44,882 ","3,444 ","1,684 ",0 ,"35,323 ","2,230 ","-6,290 ",,,,,
2026/4/2,14:00,"98,101 ","10,690 ",344 ,"9,259 ","45,233 ","3,463 ","1,576 ",0 ,"33,169 ","1,492 ","-5,666 ",,,,,
2026/4/2,15:00,"97,097 ","10,695 ",341 ,"9,448 ","48,319 ","3,519 ","1,620 ",0 ,"26,870 ",786 ,"-3,746 ",,,,,
2026/4/2,16:00,"97,617 ","10,720 ",342 ,"10,067 ","56,076 ","3,642 ","1,609 ",0 ,"16,123 ",0 ,"-1,007 ",,,,,
2026/4/2,17:00,"97,951 ","10,739 ",340 ,"10,917 ","61,414 ","3,732 ","1,398 ",0 ,"4,635 ",0 ,"4,754 ",,,,,
2026/4/2,18:00,"101,375 ","10,765 ",337 ,"11,410 ","64,460 ","3,768 ","1,414 ",0 ,195 ,0 ,"8,994 ",,,,,
2026/4/2,19:00,"100,290 ","10,789 ",335 ,"11,175 ","64,837 ","3,769 ","1,496 ",0 ,22 ,0 ,"7,843 ",,,,,
2026/4/2,20:00,"97,765 ","10,809 ",338 ,"10,641 ","63,874 ","3,772 ","1,625 ",0 ,25 ,0 ,"6,656 ",,,,,
2026/4/2,21:00,"94,225 ","10,837 ",339 ,"10,243 ","62,145 ","3,770 ","1,780 ",0 ,7 ,0 ,"5,062 ",,,,,
2026/4/2,22:00,"89,955 ","10,859 ",338 ,"9,896 ","59,718 ","3,777 ","1,871 ",0 ,19 ,0 ,"3,425 ",,,,,
2026/4/2,23:00,"86,244 ","10,883 ",337 ,"9,677 ","57,108 ","3,776 ","2,097 ",0 ,25 ,0 ,"2,302 ",,,,,
2026/4/3,0:00,"80,953 ","10,894 ",337 ,"9,718 ","52,894 ","3,719 ","2,316 ",0 ,9 ,0 ,"1,025 ",,,,,
2026/4/3,1:00,"79,241 ","10,894 ",336 ,"9,764 ","51,320 ","3,711 ","2,363 ",0 ,24 ,0 ,786 ,,,,,
2026/4/3,2:00,"80,800 ","10,894 ",336 ,"10,086 ","52,292 ","3,700 ","2,361 ",0 ,11 ,0 ,"1,080 ",,,,,
2026/4/3,3:00,"83,930 ","10,899 ",338 ,"10,373 ","54,004 ","3,708 ","2,292 ",0 ,12 ,0 ,"2,264 ",,,,,
2026/4/3,4:00,"86,225 ","10,895 ",338 ,"10,518 ","55,671 ","3,698 ","2,016 ",0 ,0 ,0 ,"3,042 ",,,,,
2026/4/3,5:00,"88,593 ","10,894 ",338 ,"10,647 ","56,607 ","3,694 ","1,876 ",0 ,195 ,0 ,"4,304 ",,,,,
2026/4/3,6:00,"89,549 ","10,896 ",340 ,"10,501 ","53,789 ","3,701 ","1,637 ",0 ,"5,019 ",0 ,"3,623 ",,,,,
2026/4/3,7:00,"89,831 ","10,895 ",343 ,"9,860 ","44,234 ","3,658 ","1,550 ",0 ,"19,128 ",0 ,103 ,,,,,
2026/4/3,8:00,"95,300 ","10,897 ",349 ,"9,544 ","36,819 ","3,511 ","1,579 ",0 ,"35,901 ",7 ,"-3,360 ",,,,,
2026/4/3,9:00,"99,451 ","10,899 ",344 ,"9,321 ","33,053 ","3,272 ","1,443 ",177 ,"47,875 ","1,417 ","-6,796 ",,,,,
2026/4/3,10:00,"99,062 ","10,897 ",336 ,"9,079 ","31,583 ","3,132 ","1,255 ",211 ,"54,130 ","3,174 ","-11,405 ",,,,,
2026/4/3,11:00,"98,576 ","10,895 ",336 ,"8,745 ","30,871 ","3,093 ","1,070 ",288 ,"56,643 ","4,086 ","-13,118 ",,,,,
2026/4/3,12:00,"93,582 ","10,893 ",335 ,"8,602 ","30,222 ","3,095 ","1,056 ",284 ,"54,336 ","5,981 ","-15,012 ",,,,,
2026/4/3,13:00,"95,593 ","10,894 ",336 ,"8,819 ","32,163 ","3,113 ","1,299 ",108 ,"51,716 ","3,850 ","-12,793 ",,,,,
2026/4/3,14:00,"93,627 ","10,894 ",339 ,"8,978 ","34,682 ","3,179 ","1,515 ",69 ,"43,612 ","1,660 ","-9,620 ",,,,,
2026/4/3,15:00,"91,847 ","10,898 ",349 ,"9,433 ","39,295 ","3,309 ","1,587 ",4 ,"31,261 ",165 ,"-4,330 ",,,,,
2026/4/3,16:00,"92,220 ","10,918 ",340 ,"9,968 ","49,194 ","3,550 ","1,376 ",0 ,"15,954 ",0 ,883 ,,,,,
2026/4/3,17:00,"91,945 ","10,937 ",340 ,"10,539 ","56,942 ","3,672 ","1,341 ",0 ,"3,626 ",0 ,"4,522 ",,,,,
2026/4/3,18:00,"94,956 ","10,949 ",337 ,"11,143 ","59,970 ","3,684 ","1,264 ",0 ,84 ,0 ,"7,487 ",,,,,
2026/4/3,19:00,"93,920 ","10,954 ",339 ,"10,974 ","59,388 ","3,692 ","1,316 ",0 ,23 ,0 ,"7,187 ",,,,,
2026/4/3,20:00,"91,412 ","10,957 ",339 ,"10,644 ","58,547 ","3,693 ","1,391 ",0 ,13 ,0 ,"5,794 ",,,,,
2026/4/3,21:00,"87,963 ","10,960 ",338 ,"10,185 ","57,117 ","3,691 ","1,549 ",0 ,3 ,0 ,"4,077 ",,,,,
2026/4/3,22:00,"85,094 ","10,956 ",335 ,"9,675 ","55,969 ","3,692 ","1,746 ",0 ,19 ,0 ,"2,661 ",,,,,
2026/4/3,23:00,"81,672 ","10,957 ",336 ,"9,448 ","54,183 ","3,707 ","2,004 ",0 ,33 ,0 ,951 ,,,,,
2026/4/4,0:00,"77,004 ","10,952 ",336 ,"9,085 ","50,640 ","3,745 ","2,199 ",0 ,20 ,0 ,-10 ,,,,,
2026/4/4,1:00,"74,924 ","10,955 ",336 ,"8,897 ","48,997 ","3,738 ","2,385 ",0 ,3 ,0 ,-431 ,,,,,
2026/4/4,2:00,"76,477 ","10,955 ",336 ,"9,319 ","50,014 ","3,735 ","2,496 ",0 ,18 ,0 ,-443 ,,,,,
2026/4/4,3:00,"78,870 ","10,953 ",336 ,"9,587 ","50,868 ","3,716 ","2,645 ",0 ,32 ,0 ,675 ,,,,,
2026/4/4,4:00,"79,563 ","10,956 ",336 ,"9,585 ","51,310 ","3,695 ","2,755 ",0 ,5 ,0 ,875 ,,,,,
2026/4/4,5:00,"78,399 ","10,956 ",335 ,"9,444 ","49,896 ","3,690 ","2,966 ",0 ,214 ,0 ,846 ,,,,,
2026/4/4,6:00,"76,424 ","10,954 ",341 ,"8,882 ","47,159 ","3,705 ","2,886 ",0 ,"2,325 ",0 ,121 ,,,,,
2026/4/4,7:00,"78,269 ","10,957 ",343 ,"8,595 ","46,306 ","3,695 ","2,757 ",0 ,"5,770 ",0 ,-217 ,,,,,
2026/4/4,8:00,"83,006 ","10,954 ",346 ,"8,727 ","47,404 ","3,672 ","2,828 ",0 ,"8,495 ",0 ,534 ,,,,,
2026/4/4,9:00,"86,133 ","10,954 ",346 ,"8,766 ","48,509 ","3,644 ","2,780 ",0 ,"10,528 ",0 ,552 ,,,,,
2026/4/4,10:00,"85,989 ","10,957 ",345 ,"8,808 ","47,571 ","3,594 ","2,665 ",0 ,"11,613 ",0 ,384 ,,,,,
2026/4/4,11:00,"87,145 ","10,950 ",345 ,"8,922 ","47,819 ","3,537 ","2,683 ",0 ,"12,530 ",0 ,306 ,,,,,
2026/4/4,12:00,"85,725 ","10,954 ",343 ,"8,615 ","47,506 ","3,439 ","2,715 ",0 ,"12,031 ",0 ,57 ,,,,,
2026/4/4,13:00,"85,316 ","10,952 ",342 ,"8,635 ","48,870 ","3,471 ","2,820 ",0 ,"11,747 ",0 ,"-1,581 ",,,,,
2026/4/4,14:00,"84,646 ","10,952 ",341 ,"8,775 ","50,058 ","3,496 ","2,896 ",0 ,"9,428 ",0 ,"-1,374 ",,,,,
2026/4/4,15:00,"84,277 ","10,951 ",338 ,"8,970 ","51,455 ","3,621 ","2,847 ",0 ,"5,888 ",0 ,140 ,,,,,
2026/4/4,16:00,"85,223 ","10,948 ",335 ,"9,332 ","53,610 ","3,665 ","2,890 ",0 ,"3,316 ",0 ,"1,058 ",,,,,
2026/4/4,17:00,"87,630 ","10,945 ",334 ,"10,174 ","55,669 ","3,660 ","2,834 ",0 ,"1,100 ",0 ,"2,857 ",,,,,
2026/4/4,18:00,"89,523 ","10,943 ",336 ,"10,598 ","56,581 ","3,663 ","2,868 ",0 ,108 ,0 ,"4,366 ",,,,,
2026/4/4,19:00,"87,957 ","10,955 ",334 ,"10,682 ","55,064 ","3,681 ","2,879 ",0 ,19 ,0 ,"4,287 ",,,,,
2026/4/4,20:00,"85,332 ","10,952 ",335 ,"10,403 ","53,567 ","3,693 ","2,750 ",0 ,15 ,0 ,"3,562 ",,,,,
2026/4/4,21:00,"81,644 ","10,954 ",335 ,"10,208 ","51,188 ","3,700 ","2,581 ",0 ,3 ,0 ,"2,610 ",,,,,
2026/4/4,22:00,"77,854 ","10,956 ",334 ,"9,674 ","49,608 ","3,694 ","2,345 ",0 ,1 ,0 ,"1,174 ",,,,,
2026/4/4,23:00,"74,787 ","10,954 ",334 ,"9,556 ","47,440 ","3,707 ","2,158 ",0 ,1 ,0 ,582 ,,,,,
2026/4/5,0:00,"70,453 ","10,956 ",334 ,"9,316 ","43,808 ","3,689 ","2,005 ",0 ,1 ,0 ,296 ,,,,,
2026/4/5,1:00,"68,808 ","10,955 ",334 ,"9,543 ","42,006 ","3,680 ","1,798 ",0 ,1 ,0 ,443 ,,,,,
2026/4/5,2:00,"70,163 ","10,955 ",334 ,"9,749 ","42,083 ","3,688 ","1,659 ",0 ,1 ,0 ,"1,655 ",,,,,
2026/4/5,3:00,"72,780 ","10,951 ",333 ,"10,210 ","42,679 ","3,690 ","1,607 ",0 ,0 ,0 ,"3,265 ",,,,,
2026/4/5,4:00,"73,635 ","10,954 ",334 ,"10,169 ","42,411 ","3,686 ","1,700 ",0 ,2 ,0 ,"4,333 ",,,,,
2026/4/5,5:00,"72,423 ","10,954 ",335 ,"10,228 ","41,784 ","3,663 ","1,800 ",0 ,171 ,0 ,"3,453 ",,,,,
2026/4/5,6:00,"69,130 ","10,959 ",336 ,"10,290 ","38,018 ","3,624 ","1,797 ",0 ,"2,934 ",0 ,"1,134 ",,,,,
2026/4/5,7:00,"69,034 ","10,961 ",340 ,"9,883 ","32,900 ","3,487 ","1,693 ",49 ,"11,556 ",180 ,"-1,840 ",,,,,
2026/4/5,8:00,"70,392 ","10,958 ",343 ,"10,020 ","29,633 ","3,222 ","1,573 ",109 ,"21,530 ","2,312 ","-6,944 ",,,,,
2026/4/5,9:00,"73,751 ","10,959 ",345 ,"9,982 ","26,957 ","3,120 ","1,394 ",160 ,"31,356 ","5,179 ","-10,416 ",,,,,
2026/4/5,10:00,"74,264 ","10,958 ",334 ,"9,818 ","28,049 ","3,045 ","1,114 ",235 ,"32,845 ","7,549 ","-11,962 ",,,,,
2026/4/5,11:00,"73,832 ","10,957 ",333 ,"9,664 ","28,620 ","3,037 ","1,072 ",253 ,"32,430 ","9,249 ","-12,326 ",,,,,
2026/4/5,12:00,"73,727 ","10,956 ",337 ,"9,657 ","30,006 ","3,052 ","1,004 ",244 ,"32,033 ","9,198 ","-13,355 ",,,,,
2026/4/5,13:00,"72,668 ","10,954 ",342 ,"9,777 ","30,810 ","3,056 ",878 ,237 ,"28,579 ","8,074 ","-11,766 ",,,,,
2026/4/5,14:00,"72,649 ","10,956 ",352 ,"9,887 ","32,051 ","3,073 ",703 ,190 ,"24,583 ","5,924 ","-9,001 ",,,,,
2026/4/5,15:00,"72,046 ","10,951 ",346 ,"9,793 ","35,128 ","3,117 ",582 ,169 ,"18,188 ","3,981 ","-6,093 ",,,,,
2026/4/5,16:00,"73,934 ","10,956 ",341 ,"10,423 ","40,353 ","3,345 ",537 ,138 ,"10,937 ","1,741 ","-2,988 ",,,,,
2026/4/5,17:00,"78,185 ","10,949 ",337 ,"10,764 ","47,141 ","3,502 ",605 ,0 ,"4,072 ",0 ,787 ,,,,,
2026/4/5,18:00,"82,787 ","10,949 ",338 ,"11,333 ","51,472 ","3,611 ",621 ,0 ,229 ,0 ,"4,208 ",,,,,
2026/4/5,19:00,"82,965 ","10,953 ",337 ,"11,482 ","51,951 ","3,636 ",643 ,0 ,30 ,0 ,"3,906 ",,,,,
2026/4/5,20:00,"80,910 ","10,957 ",337 ,"11,067 ","50,971 ","3,639 ",586 ,0 ,29 ,0 ,"3,289 ",,,,,
2026/4/5,21:00,"77,683 ","10,956 ",337 ,"10,636 ","48,766 ","3,639 ",541 ,0 ,19 ,0 ,"2,748 ",,,,,
2026/4/5,22:00,"74,354 ","10,958 ",339 ,"10,390 ","46,127 ","3,642 ",492 ,0 ,18 ,0 ,"2,353 ",,,,,
2026/4/5,23:00,"71,779 ","10,961 ",336 ,"10,222 ","44,642 ","3,645 ",573 ,0 ,17 ,0 ,"1,336 ",,,,,
2026/4/6,0:00,"68,050 ","10,957 ",338 ,"10,196 ","42,694 ","3,645 ",670 ,0 ,17 ,0 ,-516 ,,,,,
2026/4/6,1:00,"67,102 ","10,954 ",338 ,"10,278 ","42,231 ","3,647 ",760 ,0 ,16 ,0 ,"-1,161 ",,,,,
2026/4/6,2:00,"69,324 ","10,955 ",334 ,"10,489 ","43,581 ","3,646 ",793 ,0 ,1 ,0 ,-517 ,,,,,
2026/4/6,3:00,"72,660 ","10,957 ",337 ,"10,677 ","45,275 ","3,646 ",683 ,0 ,3 ,0 ,"1,050 ",,,,,
2026/4/6,4:00,"74,831 ","10,954 ",335 ,"10,804 ","46,232 ","3,643 ",698 ,0 ,4 ,0 ,"2,131 ",,,,,
2026/4/6,5:00,"75,897 ","10,959 ",338 ,"10,797 ","46,189 ","3,644 ",750 ,0 ,215 ,0 ,"2,975 ",,,,,
2026/4/6,6:00,"76,719 ","10,959 ",334 ,"10,666 ","43,304 ","3,622 ",780 ,0 ,"4,816 ",0 ,"2,198 ",,,,,
2026/4/6,7:00,"80,471 ","10,960 ",337 ,"10,087 ","37,951 ","3,556 ",760 ,0 ,"16,880 ",0 ,-106 ,,,,,
2026/4/6,8:00,"88,887 ","10,959 ",340 ,"9,911 ","35,031 ","3,398 ",775 ,0 ,"30,249 ",0 ,"-1,817 ",,,,,
2026/4/6,9:00,"94,950 ","10,958 ",338 ,"9,772 ","33,295 ","3,178 ",768 ,0 ,"40,811 ",48 ,"-4,205 ",,,,,
2026/4/6,10:00,"95,068 ","10,962 ",332 ,"9,387 ","32,140 ","3,094 ",722 ,0 ,"46,166 ",575 ,"-7,783 ",,,,,
2026/4/6,11:00,"95,821 ","10,960 ",328 ,"9,653 ","30,976 ","3,086 ",884 ,1 ,"49,056 ","1,726 ","-9,170 ",,,,,
2026/4/6,12:00,"91,443 ","10,958 ",330 ,"9,428 ","31,909 ","3,103 ",962 ,6 ,"45,771 ","3,152 ","-11,069 ",,,,,
2026/4/6,13:00,"94,523 ","10,957 ",330 ,"9,415 ","35,803 ","3,102 ","1,033 ",2 ,"40,039 ","1,980 ","-6,199 ",,,,,
2026/4/6,14:00,"94,464 ","10,954 ",335 ,"9,944 ","41,207 ","3,241 ","1,230 ",0 ,"29,165 ",527 ,"-1,654 ",,,,,
2026/4/6,15:00,"92,619 ","10,954 ",340 ,"10,251 ","48,627 ","3,430 ","1,408 ",0 ,"17,505 ",1 ,67 ,,,,,
2026/4/6,16:00,"93,492 ","10,954 ",339 ,"10,723 ","56,008 ","3,578 ","1,469 ",0 ,"8,590 ",0 ,"1,790 ",,,,,
2026/4/6,17:00,"92,679 ","10,953 ",335 ,"11,520 ","59,323 ","3,655 ","1,452 ",0 ,"2,068 ",0 ,"3,337 ",,,,,
2026/4/6,18:00,"94,936 ","10,948 ",333 ,"12,043 ","60,328 ","3,666 ","1,626 ",0 ,84 ,0 ,"5,871 ",,,,,
2026/4/6,19:00,"92,840 ","10,948 ",335 ,"12,080 ","59,470 ","3,669 ","1,701 ",0 ,30 ,0 ,"4,564 ",,,,,
2026/4/6,20:00,"89,401 ","10,950 ",334 ,"11,529 ","58,044 ","3,671 ","1,765 ",0 ,29 ,0 ,"3,035 ",,,,,
2026/4/6,21:00,"85,806 ","10,956 ",334 ,"10,933 ","56,481 ","3,649 ","1,824 ",0 ,35 ,0 ,"1,550 ",,,,,
2026/4/6,22:00,"82,757 ","10,959 ",336 ,"10,425 ","54,470 ","3,657 ","1,937 ",0 ,26 ,0 ,896 ,,,,,
2026/4/6,23:00,"79,873 ","10,959 ",333 ,"10,166 ","51,887 ","3,655 ","2,134 ",0 ,2 ,0 ,688 ,,,,,
2026/4/7,0:00,"75,319 ","10,962 ",335 ,"9,978 ","48,525 ","3,652 ","2,070 ",0 ,2 ,0 ,-251 ,,,,,
2026/4/7,1:00,"73,622 ","10,961 ",335 ,"9,996 ","48,419 ","3,659 ","1,942 ",0 ,3 ,0 ,"-1,732 ",,,,,
2026/4/7,2:00,"74,997 ","10,957 ",332 ,"10,017 ","49,759 ","3,660 ","1,895 ",0 ,3 ,0 ,"-1,673 ",,,,,
2026/4/7,3:00,"77,545 ","10,956 ",335 ,"10,349 ","51,071 ","3,654 ","1,970 ",0 ,4 ,0 ,-823 ,,,,,
2026/4/7,4:00,"79,337 ","10,917 ",332 ,"10,380 ","51,889 ","3,648 ","1,952 ",0 ,4 ,0 ,174 ,,,,,
2026/4/7,5:00,"79,839 ","10,759 ",333 ,"10,597 ","52,080 ","3,648 ","1,813 ",0 ,138 ,0 ,440 ,,,,,
2026/4/7,6:00,"81,520 ","10,591 ",331 ,"10,670 ","52,391 ","3,650 ","1,823 ",0 ,"1,423 ",0 ,608 ,,,,,
2026/4/7,7:00,"86,061 ","10,424 ",337 ,"10,616 ","53,929 ","3,623 ","1,929 ",86 ,"4,356 ",0 ,800 ,,,,,
2026/4/7,8:00,"94,491 ","10,272 ",337 ,"10,383 ","57,325 ","3,538 ","1,969 ",108 ,"8,730 ",0 ,"1,894 ",,,,,
2026/4/7,9:00,"100,178 ","10,190 ",341 ,"10,328 ","58,614 ","3,442 ","2,260 ",129 ,"14,521 ",84 ,455 ,,,,,
2026/4/7,10:00,"100,617 ","10,141 ",344 ,"9,967 ","57,444 ","3,448 ","2,626 ",160 ,"17,220 ","1,523 ",-604 ,,,,,
2026/4/7,11:00,"101,074 ","10,066 ",344 ,"9,812 ","57,598 ","3,403 ","2,971 ",234 ,"17,429 ","2,975 ",-591 ,,,,,
2026/4/7,12:00,"96,843 ","10,068 ",342 ,"9,367 ","54,912 ","3,358 ","3,122 ",227 ,"17,914 ","3,605 ","-2,288 ",,,,,
2026/4/7,13:00,"100,049 ","10,062 ",344 ,"9,441 ","54,828 ","3,338 ","3,311 ",239 ,"20,306 ","3,044 ","-1,626 ",,,,,
2026/4/7,14:00,"99,781 ","10,064 ",343 ,"9,430 ","54,659 ","3,361 ","3,462 ",229 ,"20,276 ","2,126 ","-1,825 ",,,,,
2026/4/7,15:00,"98,318 ","10,064 ",342 ,"9,582 ","55,957 ","3,376 ","3,671 ",195 ,"17,253 ","1,354 ","-1,962 ",,,,,
2026/4/7,16:00,"98,465 ","10,062 ",339 ,"10,003 ","59,445 ","3,441 ","3,906 ",149 ,"11,653 ",306 ,-407 ,,,,,
2026/4/7,17:00,"98,518 ","10,055 ",337 ,"10,727 ","62,833 ","3,601 ","3,966 ",0 ,"4,237 ",0 ,"2,721 ",,,,,
2026/4/7,18:00,"101,241 ","10,057 ",338 ,"11,696 ","65,390 ","3,656 ","3,975 ",0 ,259 ,0 ,"5,836 ",,,,,
2026/4/7,19:00,"100,346 ","10,060 ",338 ,"11,716 ","64,214 ","3,643 ","3,980 ",0 ,23 ,0 ,"6,335 ",,,,,
2026/4/7,20:00,"97,812 ","10,066 ",339 ,"11,073 ","63,645 ","3,621 ","3,856 ",0 ,23 ,0 ,"5,157 ",,,,,
2026/4/7,21:00,"94,269 ","10,062 ",340 ,"10,553 ","62,143 ","3,595 ","3,709 ",0 ,24 ,0 ,"3,802 ",,,,,
2026/4/7,22:00,"90,421 ","10,066 ",339 ,"9,909 ","60,565 ","3,592 ","3,692 ",0 ,24 ,0 ,"2,179 ",,,,,
2026/4/7,23:00,"86,386 ","10,063 ",339 ,"9,682 ","57,701 ","3,595 ","3,611 ",0 ,13 ,0 ,"1,344 ",,,,,
2026/4/8,0:00,"81,142 ","10,066 ",338 ,"9,737 ","53,521 ","3,558 ","3,434 ",0 ,32 ,0 ,402 ,,,,,
2026/4/8,1:00,"79,307 ","10,066 ",338 ,"10,045 ","51,644 ","3,558 ","3,409 ",0 ,13 ,0 ,191 ,,,,,
2026/4/8,2:00,"81,355 ","10,066 ",339 ,"10,243 ","53,001 ","3,557 ","3,375 ",0 ,2 ,0 ,729 ,,,,,
2026/4/8,3:00,"84,499 ","10,064 ",339 ,"10,375 ","54,838 ","3,568 ","3,324 ",0 ,1 ,0 ,"1,942 ",,,,,
2026/4/8,4:00,"87,207 ","10,062 ",338 ,"10,859 ","55,754 ","3,571 ","3,289 ",0 ,2 ,0 ,"3,293 ",,,,,
2026/4/8,5:00,"89,877 ","10,064 ",340 ,"10,725 ","56,235 ","3,573 ","3,374 ",0 ,337 ,0 ,"5,195 ",,,,,
2026/4/8,6:00,"91,308 ","10,064 ",338 ,"10,345 ","53,625 ","3,547 ","3,109 ",0 ,"6,373 ",0 ,"3,868 ",,,,,
2026/4/8,7:00,"90,847 ","10,062 ",340 ,"9,713 ","42,673 ","3,455 ","2,846 ",0 ,"21,965 ",0 ,-263 ,,,,,
