※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水
2023/6/1,0時,73162,9015,240,11183.9,48986.4,2239.9,828.8,0,0,0,542
2023/6/1,1時,70488.2,9016,241,11051.9,46914.7,2229.9,819.7,0,0,0,74
2023/6/1,2時,71718,9016,240,10963.9,48484.9,2232.9,833.3,0,0,0,-189
2023/6/1,3時,74768.8,9017,239,11239.9,50943,2239.9,878,0,0,0,75
2023/6/1,4時,76409.9,9014,240,11432.9,51793.7,2235.9,863.4,0,204,0,484
2023/6/1,5時,76557.7,9018,240,11288.9,49113.2,2220.9,824.5,0,3292.2,0,431
2023/6/1,6時,77166.2,9020,236,10981.9,44022.3,2225.9,787.1,0,11414,0,-1645
2023/6/1,7時,81601.7,9019,233,10836.9,41332.4,2271.9,809.1,0,21664.4,0,-4707
2023/6/1,8時,91523.2,9016,233,10882.9,42497.1,2336.9,834.1,0,31052.2,0,-5475
2023/6/1,9時,100610.5,9014,231,11001.9,43155.4,2342.9,860.1,0,37343.2,0,-3516
2023/6/1,10時,103668.4,9024,233,10983.9,43262.6,2316.9,920.1,0,38228.9,0,-1489
2023/6/1,11時,104605.7,9023,232,10921.9,46274.2,2261.9,982,0,34683.7,0,45
2023/6/1,12時,99092.2,9023,234,10698.9,46173.6,2199.9,1181.1,0,29461.7,0,-69
2023/6/1,13時,103143.7,9025,232,10853.9,51749.5,2253.9,1366,0,26273.4,0,1216
2023/6/1,14時,103149.4,9023,231,11343.9,55247.4,2279.9,1329,0,22776.2,0,748
2023/6/1,15時,102089.5,9025,232,11975.9,59523.2,2231.9,1277,0,16974.5,0,704
2023/6/1,16時,101960.4,9024,229,12560.9,65095.2,2151.9,1317,0,9894.4,0,1536
2023/6/1,17時,98218.7,9020,228,12669.9,66953.3,2094.9,1260.9,0,3968.7,0,1885
2023/6/1,18時,97249.9,9019,231,13060.9,68675.3,2108.9,1297.8,0,581,0,2155
2023/6/1,19時,95528.8,9022,228,13177.9,67446.4,2104.9,1262.7,0,12.9,0,2152
2023/6/1,20時,91691.8,9023,237,12751.9,64331.4,2092.9,1293.6,0,1,0,1848
2023/6/1,21時,87610.7,9025,236,12484.9,61212.7,2097.9,1227.2,0,0,0,1204
