※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水
2022/1/1,0時,102265.1,9138,311,4865.9,83089.1,1668.5,2489.6,0,0,0,663
2022/1/1,1時,98785.8,9138,313,4960.9,79778.1,1667.5,2455.3,0,0,0,423
2022/1/1,2時,97476.7,9138,313,5040.9,78183.6,1665.5,2452.7,0,0,0,629
2022/1/1,3時,96199,9139,311,5278.9,76717.6,1665.5,2504,0,0,0,548
2022/1/1,4時,94470.7,9136,310,5425.9,74958.1,1668.5,2521.2,0,0,0,413
2022/1/1,5時,92851.4,9138,312,5061.9,73902.6,1663.5,2468.4,0,0,0,304
2022/1/1,6時,93489.4,9137,312,4880.9,74682.7,1665.5,2424.3,0,0,0,364
2022/1/1,7時,97575.2,9137,309,4867.9,76847.1,1662.5,2312.2,0,1749.5,0,680
2022/1/1,8時,101466.8,9137,311,4837.9,73241.5,1674.5,2167.7,23,9515.2,225,593
2022/1/1,9時,98518.6,9137,310,4658.9,63870.4,1618.5,2108.4,25,18028.4,503,-1217
2022/1/1,10時,93997.6,9136,309,4457.9,58960.6,1569.5,2122.3,26,24296.3,753,-6846
2022/1/1,11時,90879.6,9138,310,4368.9,57716,1572.5,2094.8,32,26566.4,1554,-10878
2022/1/1,12時,88576.4,9138,312,4396.9,56614.4,1573.5,2043.5,45,25245.1,2131,-10746
2022/1/1,13時,86099.9,9138,310,4469.9,56628.6,1574.5,2018.4,38,22162.5,1989,-10214
2022/1/1,14時,85501.9,9138,309,4580.9,58770.2,1574.5,1977.3,24,16638,1600,-7493
2022/1/1,15時,88254.6,9137,311,5068.9,63254.7,1628.5,1996.3,10,9328.2,579,-2483
2022/1/1,16時,94173.3,9138,310,6011.9,73170.3,1677.5,1915.3,0,2197.3,0,-290
2022/1/1,17時,103525.4,9133,311,7052.9,81070,1673.5,1920.2,0,35.8,0,2258
2022/1/1,18時,106364.3,9132,311,7565.9,81934.6,1673.5,1858.3,0,0,0,3820
2022/1/1,19時,106717.3,9129,312,7161.9,82917.2,1675.5,1765.7,0,0,0,3683
2022/1/1,20時,106791.1,9136,313,6426.9,84324.1,1679.5,1591.6,0,0,0,3260
2022/1/1,21時,105521.8,9137,312,5474.9,84437,1673.5,1481.4,0,0,0,2972
2022/1/1,22時,101062.6,9135,310,4872.9,81953.8,1660.5,1335.4,0,0,0,1796
2022/1/1,23時,99035.5,9137,309,4417.9,81610.6,1661.5,1234.5,0,0,0,659
2022/1/2,0時,94008.8,9135,311,4291.9,77181,1662.5,1140.4,0,0,0,278
2022/1/2,1時,91912.9,9135,311,4334.9,75108.4,1662.5,1044.1,0,0,0,303
2022/1/2,2時,92318.2,9138,311,4625.9,75108.7,1662.5,1010.1,0,0,0,447
2022/1/2,3時,92171.5,9138,309,4957.9,74613,1661.5,941.1,0,0,0,540
2022/1/2,4時,90988.1,9139,311,5003.9,73469.7,1663.5,891,0,0,0,489
2022/1/2,5時,90217.7,9136,309,4596.9,73462.3,1654.5,858,0,0,0,168
2022/1/2,6時,92024.7,9138,311,4350.9,75689.3,1658.5,829,0,0,0,30
2022/1/2,7時,97463.4,9138,311,4457.9,78207.7,1652.5,835,0,1508.3,0,1352
2022/1/2,8時,103785.1,9136,312,4301.9,77170.8,1651.5,798,0,9034.9,109,1381
2022/1/2,9時,102574,9137,310,4121.9,69747.1,1644.5,835,0,16763.5,270,16
2022/1/2,10時,96861.8,9140,308,3980.9,60411.6,1581.5,845,0,23200.8,380,-2607
2022/1/2,11時,91918.4,9138,309,3864.9,57933.3,1562.5,808.9,0,27152.8,385,-8849
2022/1/2,12時,88621.9,9138,309,3894.9,55250.8,1565.5,904.8,0,28882.9,398,-11327
2022/1/2,13時,85043.8,9139,309,3927.9,55398,1561.5,1031.6,0,26321.8,452,-12652
2022/1/2,14時,83676.8,9134,310,4037.9,58196.5,1563.5,1099.3,0,20141.6,441,-10803
2022/1/2,15時,86160.2,9137,308,4442.9,64167.7,1607.5,1263.8,0,10395.3,0,-5170
2022/1/2,16時,92382.9,9136,311,5677.9,72918.4,1657.5,1445.9,0,2354.2,0,-1149
2022/1/2,17時,101888.4,9133,309,6627.9,80424.1,1658.5,1741.7,0,41.2,0,1902
2022/1/2,18時,105231.5,9131,310,7191.9,82368.2,1661.5,1857.9,0,1,0,2653
2022/1/2,19時,105310.9,9132,310,6832.9,82443.1,1662.5,2023.4,0,1,0,2850
2022/1/2,20時,104869,9138,311,6080.9,82291.2,1657.5,2242.4,0,0,0,3114
2022/1/2,21時,103032.4,9138,308,5083.9,81818.3,1653.5,2315.7,0,0,0,2709
2022/1/2,22時,98569.3,9137,311,4467.9,79097,1647.5,2325.9,0,0,0,1571
2022/1/2,23時,96373.5,9137,312,4116.9,77982.6,1647.5,2321.5,0,0,0,817
2022/1/3,0時,91215.5,9138,312,4059.9,73074.3,1649.4,2234.9,0,0,0,698
2022/1/3,1時,89225.2,9138,311,4201.9,71381.8,1652.4,2164.1,0,0,0,371
2022/1/3,2時,89849.2,9138,310,4275.9,71994.9,1662.4,2049,0,0,0,410
2022/1/3,3時,90018.2,9138,311,4338.9,71905,1660.4,1996.9,0,0,0,664
2022/1/3,4時,89219.1,9140,311,4607.9,70885.2,1660.4,1980.6,0,0,0,625
2022/1/3,5時,88591.7,9142,313,4493.9,70365.8,1655.4,2020.6,0,0,0,563
2022/1/3,6時,90510.4,9138,311,4715.9,72229.3,1656.4,2004.8,0,0,0,425
2022/1/3,7時,95472.7,9139,312,4779.9,74753.3,1650.4,1981.4,0,1582.7,0,1244
2022/1/3,8時,100296.3,9140,309,4888.9,71689.5,1640.4,1909.2,2,9733.3,31,998
2022/1/3,9時,98871.3,9140,311,4581.9,63078.3,1629.4,1936.2,2,19857.5,73,-1648
2022/1/3,10時,94047.4,9141,310,3978.9,57657.9,1568.4,1999.7,12,27090.5,300,-7709
2022/1/3,11時,90494.5,9139,309,3849.9,55178.4,1552.4,2034.5,40,29729.3,1157,-11309
2022/1/3,12時,88080.2,9139,310,3833.9,53499.1,1507.4,2053.4,77,29485.4,1707,-11749
2022/1/3,13時,85775.8,9139,310,3953.9,53295.7,1455.4,2023.5,116,26779.3,1637,-11190
2022/1/3,14時,85322.9,9139,311,4017.9,56893.5,1480.4,1976.8,111,20683.3,917,-9187
2022/1/3,15時,87972.6,9138,310,4464.9,62172.7,1549.4,1943.7,94,11632.9,185,-3239
2022/1/3,16時,93875.1,9139,308,5693.9,72277.9,1570.4,1924.6,0,2644.3,0,307
2022/1/3,17時,103699.9,9131,310,6844.9,81302.4,1569.4,1963.6,0,56.6,0,2476
2022/1/3,18時,107307.6,9134,311,7265.9,83520.8,1572.4,1970.5,0,0,0,3460
2022/1/3,19時,107392,9136,310,7026.9,83522.3,1588.4,1998.4,0,0,0,3740
2022/1/3,20時,106377.1,9138,308,6157.9,83250.2,1625.4,2035.6,0,0,0,3821
2022/1/3,21時,103349.7,9137,311,5347.9,82456,1655.4,2000.4,0,0,0,2392
2022/1/3,22時,97498.4,9110,309,4839.9,79153.8,1650.4,1969.3,0,0,0,450
2022/1/3,23時,94323.4,9100,310,4650.9,76333.8,1650.4,1981.3,0,0,0,278
2022/1/4,0時,89637.1,9100,307,4475.9,71944.5,1649.4,1913.3,0,0,0,227
2022/1/4,1時,88173.8,9108,309,4615.9,70441.3,1649.4,1876.2,0,0,0,136
2022/1/4,2時,89352.6,9108,308,4703.9,71331.1,1650.4,1887.2,0,0,0,327
2022/1/4,3時,89947.6,9119,307,4801.9,71530,1653.4,1972.3,0,0,0,519
2022/1/4,4時,89965,9121,306,4978.9,71316.4,1653.4,2031.3,0,0,0,553
