※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水
2020/6/1,0時,66356.9,5522,259,7051.9,53008.3,1390.7,547,0,0,0,-1421
2020/6/1,1時,64497,5522,259,6992.9,51813.3,1396.7,515.1,0,0,0,-1999
2020/6/1,2時,66814.8,5524,260,7064.9,53138.9,1390.7,468.3,0,0,0,-1033
2020/6/1,3時,70319.1,5521,272,7431.9,55411.5,1358.7,485,0,0,0,-163
2020/6/1,4時,71879,5521,282,7672.9,56579.6,1355.7,450.8,0,98,0,-82
2020/6/1,5時,71710,5522,279,7551.9,55706.7,1350.7,406.7,0,1623,0,-734
2020/6/1,6時,73171.6,5525,279,7650.9,53632,1350.7,356.1,0,5354.9,0,-971
2020/6/1,7時,79255.7,5523,279,7495.9,54111.7,1349.7,360.6,0,10713.8,0,-583
2020/6/1,8時,90119.8,5523,276,7752.9,59478.4,1354,376.3,0,16231.2,0,-870
2020/6/1,9時,99004.5,5524,273,7996.9,64000.2,1349,345.4,0,19934,0,-408
2020/6/1,10時,101679.6,5524,272,7927.9,65282.3,1344,371.3,0,20600.1,0,363
2020/6/1,11時,103372.9,5522,270,8064.9,66252.7,1350,400.5,0,21268.8,0,250
2020/6/1,12時,99129.3,5522,271,7524.9,64150,1354,517.3,0,20346.1,0,-547
2020/6/1,13時,102701.9,5521,270,8424.9,67912.1,1347,565.4,0,17935.5,0,728
2020/6/1,14時,102924.4,5518,273,9110.9,69861.7,1335,477,0,15270.8,0,1072
2020/6/1,15時,101440.5,5518,273,9605.9,71318.9,1335,467.6,0,11467.1,0,1461
2020/6/1,16時,100807.8,5519,273,10257.9,73539.2,1328,451.5,0,7461.2,0,1976
2020/6/1,17時,97183.6,5518,273,10863.9,73745.5,1331,389.6,0,3246.6,0,1823
2020/6/1,18時,96416.8,5518,276,11663.9,74719.1,1340,366.5,0,745.3,0,1788
2020/6/1,19時,94610.1,5522,275,11134.9,74276.5,1340,426.3,0,15.4,0,1621
2020/6/1,20時,90325.3,5521,277,9616.9,71735.5,1344.7,515.2,0,0,0,1309
2020/6/1,21時,85940.4,5520,276,8410.9,68989.8,1317.7,527,0,0,0,909
2020/6/1,22時,82727.2,5523,275,8136.9,66417.4,1323.7,495.2,0,0,0,560
2020/6/1,23時,79329,5523,271,7935.9,63428.7,1324.7,507.7,0,0,0,338
2020/6/2,0時,74357.7,5522,258,7773.9,59014.1,1329.7,559,0,0,0,-97
2020/6/2,1時,71693.9,5519,275,7775.9,56839.1,1331.7,552.2,0,0,0,-601
2020/6/2,2時,73067.3,5516,273,8241.9,57742.5,1325.7,522.2,0,0,0,-548
2020/6/2,3時,76044.1,5518,254,8871.9,59682.9,1313.7,536.6,0,0,0,-131
2020/6/2,4時,77242.3,5518,230,8983.9,60690.7,1314.7,550,0,49,0,-86
2020/6/2,5時,76003.2,5517,232,8519.9,58690.3,1299.7,652.3,0,1439,0,-347
2020/6/2,6時,77578.2,5517,231,8362.9,54662.2,1289.7,801.5,0,7048.9,0,-337
2020/6/2,7時,83321.8,5519,232,7995.9,52911.1,1292.7,834.9,0,15458.2,0,-927
2020/6/2,8時,95064.4,5519,230,7718.9,55061.7,1313,855.3,0,24873.5,0,-508
2020/6/2,9時,104085.7,5518,231,7337.9,57608.8,1304,831,0,31743,1,-477
