※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水,,,,,
2024/9/1,14:00,"104,261 ","10,330 ",268 ,"9,332 ","54,671 ","2,811 ",822 ,0 ,"28,321 ",0 ,"-2,283 ",,,,,
2024/9/1,15:00,"104,051 ","10,343 ",268 ,"9,603 ","61,136 ","2,941 ",803 ,0 ,"19,707 ",0 ,-741 ,,,,,
2024/9/1,16:00,"104,399 ","10,360 ",267 ,"10,227 ","67,578 ","2,970 ",731 ,0 ,"11,206 ",0 ,"1,078 ",,,,,
2024/9/1,17:00,"106,090 ","10,390 ",268 ,"10,614 ","73,104 ","2,981 ",746 ,0 ,"3,621 ",0 ,"4,394 ",,,,,
2024/9/1,18:00,"107,411 ","10,410 ",270 ,"10,754 ","76,249 ","3,020 ",728 ,0 ,225 ,0 ,"5,791 ",,,,,
2024/9/1,19:00,"105,156 ","10,433 ",271 ,"10,672 ","75,586 ","3,030 ",656 ,0 ,1 ,0 ,"4,541 ",,,,,
2024/9/1,20:00,"100,506 ","10,452 ",271 ,"10,167 ","72,659 ","3,032 ",595 ,0 ,1 ,0 ,"3,356 ",,,,,
2024/9/1,21:00,"95,537 ","10,482 ",270 ,"9,627 ","69,522 ","3,018 ",601 ,0 ,0 ,0 ,"2,049 ",,,,,
2024/9/1,22:00,"90,219 ","10,506 ",271 ,"9,203 ","65,859 ","3,016 ",619 ,0 ,0 ,0 ,767 ,,,,,
2024/9/1,23:00,"86,064 ","10,528 ",272 ,"9,074 ","62,386 ","2,997 ",728 ,0 ,0 ,0 ,109 ,,,,,
2024/9/2,0:00,"80,243 ","10,538 ",273 ,"8,601 ","59,207 ","2,987 ",701 ,0 ,0 ,0 ,"-2,043 ",,,,,
2024/9/2,1:00,"76,139 ","10,534 ",272 ,"8,595 ","58,131 ","2,988 ",625 ,0 ,0 ,0 ,"-4,988 ",,,,,
2024/9/2,2:00,"75,251 ","10,530 ",275 ,"8,741 ","58,450 ","2,996 ",538 ,0 ,0 ,0 ,"-6,263 ",,,,,
2024/9/2,3:00,"76,562 ","10,538 ",274 ,"8,921 ","59,235 ","3,006 ",637 ,0 ,0 ,0 ,"-6,027 ",,,,,
2024/9/2,4:00,"78,444 ","10,531 ",275 ,"8,913 ","60,795 ","3,008 ",496 ,0 ,1 ,0 ,"-5,554 ",,,,,
2024/9/2,5:00,"81,134 ","10,524 ",275 ,"8,930 ","61,898 ","3,029 ",415 ,0 ,263 ,0 ,"-4,186 ",,,,,
2024/9/2,6:00,"86,838 ","10,523 ",287 ,"8,893 ","61,583 ","3,228 ",414 ,0 ,"4,384 ",0 ,"-2,463 ",,,,,
2024/9/2,7:00,"99,703 ","10,529 ",305 ,"9,121 ","63,951 ","3,560 ",351 ,0 ,"14,229 ",0 ,"-2,329 ",,,,,
2024/9/2,8:00,"118,721 ","10,534 ",322 ,"9,433 ","69,624 ","3,844 ",333 ,0 ,"25,874 ",0 ,"-1,247 ",,,,,
2024/9/2,9:00,"133,001 ","10,530 ",269 ,"9,274 ","73,234 ","2,976 ",368 ,0 ,"36,509 ",0 ,-164 ,,,,,
2024/9/2,10:00,"139,209 ","10,535 ",269 ,"9,427 ","74,151 ","2,994 ",379 ,0 ,"42,347 ",0 ,-893 ,,,,,
2024/9/2,11:00,"143,039 ","10,529 ",269 ,"9,534 ","76,306 ","3,023 ",418 ,0 ,"44,449 ",0 ,"-1,486 ",,,,,
2024/9/2,12:00,"140,340 ","10,530 ",268 ,"9,422 ","75,742 ","3,038 ",541 ,0 ,"42,508 ",0 ,"-1,705 ",,,,,
2024/9/2,13:00,"145,203 ","10,538 ",270 ,"9,691 ","83,000 ","3,000 ",560 ,0 ,"38,136 ",0 ,15 ,,,,,
2024/9/2,14:00,"144,746 ","10,562 ",269 ,"10,032 ","86,889 ","3,006 ",672 ,0 ,"32,056 ",0 ,"1,264 ",,,,,
2024/9/2,15:00,"143,316 ","10,575 ",269 ,"10,397 ","90,660 ","3,007 ",516 ,0 ,"23,782 ",0 ,"4,137 ",,,,,
2024/9/2,16:00,"141,854 ","10,576 ",272 ,"11,281 ","95,760 ","3,042 ",523 ,0 ,"12,847 ",0 ,"7,567 ",,,,,
2024/9/2,17:00,"134,555 ","10,577 ",271 ,"11,427 ","96,006 ","3,034 ",648 ,0 ,"3,838 ",0 ,"8,769 ",,,,,
2024/9/2,18:00,"130,158 ","10,562 ",273 ,"11,542 ","95,511 ","3,072 ",700 ,0 ,177 ,0 ,"8,343 ",,,,,
2024/9/2,19:00,"123,819 ","10,568 ",274 ,"10,837 ","93,367 ","3,082 ",520 ,0 ,2 ,0 ,"5,180 ",,,,,
2024/9/2,20:00,"116,646 ","10,562 ",275 ,"10,022 ","89,599 ","3,083 ",461 ,0 ,1 ,0 ,"2,663 ",,,,,
2024/9/2,21:00,"110,105 ","10,571 ",273 ,"9,441 ","85,226 ","3,083 ",518 ,0 ,0 ,0 ,"1,002 ",,,,,
2024/9/2,22:00,"104,191 ","10,572 ",275 ,"9,127 ","80,373 ","3,089 ",446 ,0 ,0 ,0 ,328 ,,,,,
2024/9/2,23:00,"98,354 ","10,572 ",275 ,"8,983 ","74,653 ","3,105 ",592 ,0 ,0 ,0 ,186 ,,,,,
2024/9/3,0:00,"90,638 ","10,571 ",275 ,"8,728 ","68,430 ","3,109 ",622 ,0 ,0 ,0 ,"-1,082 ",,,,,
2024/9/3,1:00,"85,319 ","10,562 ",275 ,"8,874 ","64,488 ","3,105 ",492 ,0 ,0 ,0 ,"-2,460 ",,,,,
2024/9/3,2:00,"83,512 ","10,565 ",276 ,"9,010 ","64,676 ","3,118 ",491 ,0 ,0 ,0 ,"-4,605 ",,,,,
2024/9/3,3:00,"84,011 ","10,571 ",276 ,"8,966 ","65,459 ","3,133 ",320 ,0 ,0 ,0 ,"-4,699 ",,,,,
2024/9/3,4:00,"84,947 ","10,571 ",276 ,"8,945 ","66,261 ","3,136 ",205 ,0 ,1 ,0 ,"-4,428 ",,,,,
2024/9/3,5:00,"86,902 ","10,575 ",274 ,"8,906 ","67,257 ","3,105 ",157 ,0 ,293 ,0 ,"-3,639 ",,,,,
2024/9/3,6:00,"90,716 ","10,572 ",269 ,"8,557 ","66,597 ","3,106 ",165 ,0 ,"3,518 ",0 ,"-2,058 ",,,,,
2024/9/3,7:00,"100,021 ","10,578 ",268 ,"8,556 ","67,788 ","3,106 ",159 ,0 ,"10,383 ",0 ,-801 ,,,,,
2024/9/3,8:00,"114,917 ","10,574 ",266 ,"8,846 ","73,952 ","3,096 ",145 ,0 ,"18,282 ",0 ,-228 ,,,,,
2024/9/3,9:00,"124,462 ","10,577 ",267 ,"9,182 ","77,138 ","3,097 ",214 ,0 ,"24,425 ",0 ,-420 ,,,,,
2024/9/3,10:00,"127,332 ","10,571 ",269 ,"9,127 ","75,442 ","3,109 ",259 ,0 ,"29,493 ",0 ,-932 ,,,,,
2024/9/3,11:00,"129,059 ","10,571 ",268 ,"9,097 ","74,701 ","3,102 ",350 ,0 ,"32,392 ",0 ,"-1,415 ",,,,,
2024/9/3,12:00,"124,637 ","10,566 ",267 ,"8,930 ","70,826 ","3,104 ",434 ,0 ,"32,852 ",0 ,"-2,342 ",,,,,
2024/9/3,13:00,"129,277 ","10,568 ",266 ,"9,662 ","75,930 ","3,109 ",518 ,0 ,"30,797 ",0 ,"-1,567 ",,,,,
2024/9/3,14:00,"129,770 ","10,566 ",266 ,"9,999 ","78,987 ","3,099 ",621 ,0 ,"26,562 ",0 ,-324 ,,,,,
2024/9/3,15:00,"129,561 ","10,566 ",262 ,"10,459 ","83,151 ","3,086 ",630 ,0 ,"19,859 ",0 ,"1,563 ",,,,,
2024/9/3,16:00,"129,126 ","10,567 ",263 ,"11,155 ","88,409 ","3,100 ",594 ,0 ,"10,738 ",0 ,"4,329 ",,,,,
2024/9/3,17:00,"123,557 ","10,574 ",266 ,"11,146 ","88,924 ","3,109 ",548 ,0 ,"3,236 ",0 ,"5,774 ",,,,,
2024/9/3,18:00,"120,456 ","10,559 ",267 ,"10,955 ","88,790 ","3,120 ",510 ,0 ,158 ,0 ,"6,112 ",,,,,
2024/9/3,19:00,"114,690 ","10,559 ",267 ,"10,355 ","85,864 ","3,122 ",435 ,0 ,3 ,0 ,"4,109 ",,,,,
2024/9/3,20:00,"108,199 ","10,561 ",269 ,"9,679 ","82,789 ","3,111 ",432 ,0 ,3 ,0 ,"1,365 ",,,,,
2024/9/3,21:00,"102,080 ","10,570 ",272 ,"9,248 ","77,719 ","3,101 ",428 ,0 ,2 ,0 ,762 ,,,,,
2024/9/3,22:00,"96,907 ","10,569 ",276 ,"9,094 ","72,819 ","3,086 ",453 ,0 ,2 ,0 ,613 ,,,,,
2024/9/3,23:00,"91,815 ","10,567 ",276 ,"8,873 ","68,099 ","3,086 ",522 ,0 ,2 ,0 ,406 ,,,,,
2024/9/4,0:00,"85,118 ","10,568 ",276 ,"8,649 ","62,598 ","3,084 ",524 ,0 ,2 ,0 ,-574 ,,,,,
2024/9/4,1:00,"80,541 ","10,570 ",277 ,"8,687 ","59,123 ","3,079 ",542 ,0 ,1 ,0 ,"-1,720 ",,,,,
2024/9/4,2:00,"79,481 ","10,574 ",277 ,"8,303 ","59,027 ","3,071 ",498 ,0 ,1 ,0 ,"-2,260 ",,,,,
2024/9/4,3:00,"80,234 ","10,575 ",278 ,"8,406 ","59,520 ","3,086 ",566 ,0 ,1 ,0 ,"-2,184 ",,,,,
2024/9/4,4:00,"81,438 ","10,571 ",278 ,"8,511 ","60,457 ","3,085 ",621 ,0 ,2 ,0 ,"-2,077 ",,,,,
2024/9/4,5:00,"83,311 ","10,574 ",276 ,"8,577 ","61,943 ","3,059 ",584 ,0 ,309 ,0 ,"-2,000 ",,,,,
2024/9/4,6:00,"86,189 ","10,577 ",276 ,"8,450 ","60,554 ","3,064 ",569 ,0 ,"4,638 ",0 ,"-1,927 ",,,,,
2024/9/4,7:00,"95,319 ","10,578 ",274 ,"8,381 ","59,362 ","3,062 ",463 ,0 ,"15,973 ",0 ,"-2,775 ",,,,,
2024/9/4,8:00,"111,150 ","10,577 ",269 ,"8,628 ","60,888 ","3,047 ",426 ,0 ,"29,341 ",0 ,"-2,026 ",,,,,
2024/9/4,9:00,"123,257 ","10,547 ",268 ,"8,817 ","61,941 ","3,030 ",433 ,0 ,"40,357 ",0 ,"-2,141 ",,,,,
2024/9/4,10:00,"129,325 ","10,490 ",267 ,"8,751 ","61,905 ","3,031 ",388 ,0 ,"47,268 ",0 ,"-2,779 ",,,,,
2024/9/4,11:00,"132,356 ","10,499 ",263 ,"8,737 ","62,992 ","3,032 ",401 ,0 ,"48,848 ",0 ,"-2,413 ",,,,,
2024/9/4,12:00,"129,174 ","10,525 ",261 ,"8,319 ","62,050 ","3,036 ",443 ,0 ,"48,317 ",0 ,"-3,778 ",,,,,
2024/9/4,13:00,"134,414 ","10,544 ",262 ,"9,093 ","67,187 ","3,001 ",440 ,0 ,"45,187 ",0 ,"-1,298 ",,,,,
2024/9/4,14:00,"135,302 ","10,564 ",262 ,"9,404 ","72,974 ","3,020 ",426 ,0 ,"38,615 ",0 ,34 ,,,,,
2024/9/4,15:00,"135,252 ","10,564 ",267 ,"9,897 ","81,406 ","3,034 ",443 ,0 ,"28,611 ",0 ,"1,035 ",,,,,
2024/9/4,16:00,"134,193 ","10,560 ",265 ,"11,109 ","89,161 ","3,057 ",494 ,0 ,"15,311 ",0 ,"4,258 ",,,,,
2024/9/4,17:00,"127,224 ","10,558 ",265 ,"11,234 ","91,443 ","3,074 ",536 ,0 ,"4,184 ",0 ,"5,961 ",,,,,
2024/9/4,18:00,"123,145 ","10,539 ",268 ,"10,893 ","91,245 ","3,112 ",555 ,0 ,158 ,0 ,"6,387 ",,,,,
2024/9/4,19:00,"117,258 ","10,547 ",270 ,"10,605 ","88,466 ","3,116 ",575 ,0 ,3 ,0 ,"3,686 ",,,,,
2024/9/4,20:00,"110,551 ","10,551 ",272 ,"9,743 ","84,409 ","3,112 ",647 ,0 ,2 ,0 ,"1,830 ",,,,,
2024/9/4,21:00,"103,996 ","10,561 ",271 ,"9,035 ","79,171 ","3,087 ",646 ,0 ,1 ,0 ,"1,216 ",,,,,
2024/9/4,22:00,"98,299 ","10,559 ",273 ,"8,655 ","74,171 ","3,085 ",581 ,0 ,1 ,0 ,989 ,,,,,
2024/9/4,23:00,"92,979 ","10,559 ",273 ,"8,274 ","69,576 ","3,092 ",670 ,0 ,1 ,0 ,543 ,,,,,
2024/9/5,0:00,"86,000 ","10,555 ",273 ,"7,857 ","63,916 ","3,083 ",816 ,0 ,1 ,0 ,-494 ,,,,,
2024/9/5,1:00,"81,288 ","10,516 ",274 ,"7,763 ","60,646 ","3,078 ",893 ,0 ,1 ,0 ,"-1,882 ",,,,,
2024/9/5,2:00,"80,002 ","10,510 ",274 ,"8,022 ","59,850 ","3,095 ",879 ,0 ,0 ,0 ,"-2,612 ",,,,,
2024/9/5,3:00,"80,804 ","10,538 ",273 ,"8,164 ","60,445 ","3,097 ",874 ,0 ,0 ,0 ,"-2,580 ",,,,,
2024/9/5,4:00,"82,050 ","10,555 ",273 ,"8,201 ","61,175 ","3,097 ",864 ,0 ,1 ,0 ,"-2,110 ",,,,,
2024/9/5,5:00,"83,529 ","10,563 ",272 ,"8,345 ","62,255 ","3,061 ",860 ,0 ,341 ,0 ,"-2,155 ",,,,,
2024/9/5,6:00,"86,701 ","10,568 ",272 ,"7,921 ","61,719 ","3,046 ",744 ,0 ,"5,560 ",0 ,"-3,125 ",,,,,
2024/9/5,7:00,"96,459 ","10,570 ",268 ,"7,792 ","60,660 ","3,034 ",672 ,0 ,"18,037 ",0 ,"-4,574 ",,,,,
2024/9/5,8:00,"114,181 ","10,572 ",264 ,"8,183 ","63,791 ","3,019 ",663 ,0 ,"31,856 ",0 ,"-4,167 ",,,,,
2024/9/5,9:00,"128,084 ","10,566 ",264 ,"8,350 ","67,496 ","3,007 ",647 ,0 ,"41,370 ",0 ,"-3,627 ",,,,,
2024/9/5,10:00,"133,940 ","10,565 ",262 ,"8,087 ","68,406 ","3,000 ",663 ,0 ,"46,767 ",0 ,"-3,818 ",,,,,
2024/9/5,11:00,"137,387 ","10,562 ",262 ,"8,102 ","69,343 ","3,019 ",611 ,0 ,"48,940 ",0 ,"-3,463 ",,,,,
2024/9/5,12:00,"134,742 ","10,562 ",262 ,"7,792 ","67,707 ","3,024 ",656 ,0 ,"48,153 ",0 ,"-3,415 ",,,,,
2024/9/5,13:00,"140,700 ","10,554 ",262 ,"8,131 ","74,157 ","2,982 ",671 ,0 ,"45,009 ",0 ,"-1,066 ",,,,,
2024/9/5,14:00,"141,929 ","10,553 ",260 ,"9,059 ","80,751 ","2,990 ",777 ,0 ,"37,547 ",0 ,-13 ,,,,,
2024/9/5,15:00,"141,559 ","10,545 ",262 ,"9,845 ","88,648 ","3,016 ",743 ,0 ,"27,061 ",0 ,"1,446 ",,,,,
2024/9/5,16:00,"140,482 ","10,548 ",260 ,"11,092 ","94,866 ","3,038 ",726 ,0 ,"14,416 ",0 ,"5,559 ",,,,,
2024/9/5,17:00,"133,413 ","10,547 ",259 ,"11,280 ","96,289 ","3,058 ",729 ,0 ,"3,850 ",0 ,"7,432 ",,,,,
2024/9/5,18:00,"129,097 ","10,540 ",263 ,"10,833 ","96,218 ","3,086 ",836 ,0 ,144 ,0 ,"7,206 ",,,,,
2024/9/5,19:00,"122,818 ","10,548 ",264 ,"10,264 ","93,580 ","3,101 ",918 ,0 ,2 ,0 ,"4,154 ",,,,,
2024/9/5,20:00,"115,668 ","10,554 ",266 ,"9,079 ","90,003 ","3,071 ",959 ,0 ,1 ,0 ,"1,744 ",,,,,
2024/9/5,21:00,"108,751 ","10,564 ",267 ,"8,368 ","84,393 ","3,073 ","1,040 ",0 ,0 ,0 ,"1,049 ",,,,,
2024/9/5,22:00,"102,708 ","10,568 ",267 ,"7,754 ","79,290 ","3,093 ","1,111 ",0 ,0 ,0 ,643 ,,,,,
2024/9/5,23:00,"96,953 ","10,569 ",268 ,"7,483 ","74,195 ","3,072 ","1,342 ",0 ,0 ,0 ,35 ,,,,,
2024/9/6,0:00,"89,461 ","10,565 ",268 ,"7,077 ","67,616 ","3,067 ","1,438 ",0 ,0 ,0 ,-559 ,,,,,
2024/9/6,1:00,"84,322 ","10,565 ",268 ,"7,119 ","63,813 ","3,066 ","1,490 ",0 ,0 ,0 ,"-1,988 ",,,,,
2024/9/6,2:00,"82,903 ","10,562 ",269 ,"7,141 ","63,105 ","3,075 ","1,680 ",0 ,0 ,0 ,"-2,911 ",,,,,
2024/9/6,3:00,"83,406 ","10,568 ",269 ,"7,336 ","63,507 ","3,079 ","1,842 ",0 ,0 ,0 ,"-3,188 ",,,,,
2024/9/6,4:00,"84,349 ","10,562 ",269 ,"7,265 ","64,689 ","3,079 ","1,810 ",0 ,1 ,0 ,"-3,310 ",,,,,
2024/9/6,5:00,"86,093 ","10,566 ",270 ,"7,263 ","65,940 ","3,050 ","1,498 ",0 ,304 ,0 ,"-2,788 ",,,,,
2024/9/6,6:00,"89,278 ","10,566 ",269 ,"7,403 ","65,504 ","3,036 ","1,026 ",0 ,"4,523 ",0 ,"-3,035 ",,,,,
2024/9/6,7:00,"99,959 ","10,572 ",267 ,"7,191 ","65,522 ","3,039 ",839 ,0 ,"15,814 ",0 ,"-3,280 ",,,,,
2024/9/6,8:00,"118,144 ","10,572 ",267 ,"7,683 ","67,924 ","3,004 ",777 ,0 ,"30,304 ",0 ,"-2,392 ",,,,,
2024/9/6,9:00,"132,573 ","10,573 ",265 ,"7,835 ","70,022 ","2,978 ",775 ,0 ,"41,806 ",0 ,"-1,682 ",,,,,
2024/9/6,10:00,"139,167 ","10,573 ",266 ,"7,774 ","69,249 ","2,976 ",797 ,0 ,"48,591 ",0 ,"-1,062 ",,,,,
2024/9/6,11:00,"143,051 ","10,563 ",266 ,"7,943 ","70,730 ","2,985 ",672 ,0 ,"50,599 ",0 ,-704 ,,,,,
2024/9/6,12:00,"140,961 ","10,559 ",265 ,"7,541 ","71,349 ","2,992 ",664 ,0 ,"49,392 ",0 ,"-1,804 ",,,,,
2024/9/6,13:00,"145,913 ","10,556 ",263 ,"7,953 ","78,788 ","2,953 ",664 ,0 ,"45,097 ",0 ,-366 ,,,,,
2024/9/6,14:00,"146,722 ","10,551 ",265 ,"8,752 ","85,336 ","2,967 ",580 ,0 ,"37,394 ",0 ,886 ,,,,,
2024/9/6,15:00,"145,470 ","10,548 ",266 ,"9,745 ","92,180 ","2,980 ",477 ,0 ,"26,756 ",0 ,"2,541 ",,,,,
2024/9/6,16:00,"143,636 ","10,549 ",269 ,"10,807 ","98,077 ","3,002 ",384 ,0 ,"14,009 ",0 ,"6,557 ",,,,,
2024/9/6,17:00,"135,367 ","10,541 ",267 ,"11,134 ","99,125 ","3,028 ",398 ,0 ,"3,755 ",0 ,"7,145 ",,,,,
2024/9/6,18:00,"130,459 ","10,532 ",270 ,"10,985 ","97,721 ","3,033 ",467 ,0 ,195 ,0 ,"7,280 ",,,,,
2024/9/6,19:00,"123,998 ","10,538 ",272 ,"9,774 ","95,436 ","3,027 ",522 ,0 ,2 ,0 ,"4,443 ",,,,,
2024/9/6,20:00,"117,215 ","10,546 ",273 ,"8,494 ","91,866 ","3,014 ",493 ,0 ,1 ,0 ,"2,544 ",,,,,
2024/9/6,21:00,"110,349 ","10,547 ",273 ,"7,825 ","87,525 ","2,993 ",471 ,0 ,0 ,0 ,726 ,,,,,
2024/9/6,22:00,"104,214 ","10,546 ",273 ,"7,325 ","82,078 ","2,982 ",432 ,0 ,0 ,0 ,582 ,,,,,
2024/9/6,23:00,"98,411 ","10,551 ",272 ,"7,176 ","76,584 ","2,995 ",489 ,0 ,0 ,0 ,345 ,,,,,
2024/9/7,0:00,"90,613 ","10,551 ",273 ,"6,825 ","69,252 ","2,993 ",529 ,0 ,0 ,0 ,214 ,,,,,
2024/9/7,1:00,"85,063 ","10,551 ",274 ,"6,709 ","63,719 ","2,997 ",533 ,0 ,0 ,0 ,299 ,,,,,
2024/9/7,2:00,"82,906 ","10,550 ",276 ,"6,561 ","62,182 ","2,996 ",500 ,0 ,0 ,0 ,-143 ,,,,,
2024/9/7,3:00,"82,794 ","10,552 ",275 ,"6,603 ","62,138 ","3,008 ",482 ,0 ,0 ,0 ,-250 ,,,,,
2024/9/7,4:00,"82,948 ","10,553 ",275 ,"6,846 ","62,100 ","3,005 ",459 ,0 ,1 ,0 ,-284 ,,,,,
2024/9/7,5:00,"82,920 ","10,556 ",275 ,"6,969 ","61,907 ","2,984 ",416 ,0 ,262 ,0 ,-423 ,,,,,
2024/9/7,6:00,"82,787 ","10,556 ",274 ,"6,978 ","58,561 ","2,979 ",352 ,0 ,"4,924 ",0 ,"-1,812 ",,,,,
2024/9/7,7:00,"88,751 ","10,559 ",272 ,"6,793 ","53,876 ","2,987 ",344 ,0 ,"16,536 ",0 ,"-2,612 ",,,,,
2024/9/7,8:00,"100,664 ","10,560 ",270 ,"6,910 ","53,606 ","2,981 ",365 ,0 ,"30,307 ",0 ,"-4,327 ",,,,,
2024/9/7,9:00,"111,907 ","10,560 ",268 ,"6,902 ","54,858 ","2,967 ",412 ,0 ,"41,288 ",0 ,"-5,340 ",,,,,
2024/9/7,10:00,"118,288 ","10,557 ",269 ,"6,668 ","54,720 ","2,933 ",502 ,0 ,"47,629 ",0 ,"-4,980 ",,,,,
2024/9/7,11:00,"122,583 ","10,556 ",268 ,"6,777 ","55,233 ","2,901 ",506 ,0 ,"50,285 ",0 ,"-3,937 ",,,,,
2024/9/7,12:00,"123,815 ","10,557 ",268 ,"6,456 ","56,774 ","2,895 ",545 ,0 ,"49,485 ",0 ,"-3,149 ",,,,,
2024/9/7,13:00,"125,363 ","10,547 ",268 ,"6,691 ","60,527 ","2,883 ",575 ,0 ,"45,099 ",0 ,"-1,221 ",,,,,
2024/9/7,14:00,"124,772 ","10,546 ",268 ,"7,094 ","65,741 ","2,941 ",656 ,0 ,"36,869 ",0 ,671 ,,,,,
2024/9/7,15:00,"123,880 ","10,541 ",268 ,"7,969 ","73,683 ","2,904 ",644 ,0 ,"25,616 ",0 ,"2,267 ",,,,,
2024/9/7,16:00,"122,457 ","10,538 ",266 ,"9,262 ","83,300 ","2,929 ",572 ,0 ,"13,171 ",0 ,"2,434 ",,,,,
2024/9/7,17:00,"118,978 ","10,535 ",266 ,"10,148 ","87,080 ","2,946 ",611 ,0 ,"3,417 ",0 ,"3,991 ",,,,,
2024/9/7,18:00,"117,529 ","10,519 ",268 ,"10,271 ","88,074 ","2,971 ",640 ,0 ,113 ,0 ,"4,689 ",,,,,
2024/9/7,19:00,"113,595 ","10,524 ",270 ,"9,815 ","86,302 ","2,986 ",649 ,0 ,1 ,0 ,"3,074 ",,,,,
2024/9/7,20:00,"108,271 ","10,526 ",272 ,"8,752 ","83,505 ","2,979 ",629 ,0 ,1 ,0 ,"1,621 ",,,,,
2024/9/7,21:00,"102,251 ","10,538 ",272 ,"7,586 ","79,059 ","2,972 ",639 ,0 ,0 ,0 ,"1,193 ",,,,,
2024/9/7,22:00,"96,620 ","10,540 ",274 ,"6,824 ","74,358 ","2,969 ",635 ,0 ,0 ,0 ,"1,040 ",,,,,
2024/9/7,23:00,"91,830 ","10,548 ",275 ,"6,439 ","70,364 ","2,969 ",652 ,0 ,0 ,0 ,602 ,,,,,
2024/9/8,0:00,"84,896 ","10,550 ",275 ,"6,482 ","63,904 ","2,967 ",671 ,0 ,0 ,0 ,66 ,,,,,
2024/9/8,1:00,"79,693 ","10,548 ",275 ,"6,322 ","59,288 ","2,968 ",635 ,0 ,0 ,0 ,-318 ,,,,,
2024/9/8,2:00,"78,154 ","10,545 ",277 ,"6,293 ","58,119 ","2,983 ",545 ,0 ,0 ,0 ,-594 ,,,,,
2024/9/8,3:00,"78,446 ","10,546 ",277 ,"6,395 ","58,218 ","3,013 ",461 ,0 ,0 ,0 ,-449 ,,,,,
2024/9/8,4:00,"78,836 ","10,538 ",276 ,"6,514 ","58,190 ","3,013 ",437 ,0 ,1 ,0 ,-110 ,,,,,
2024/9/8,5:00,"79,194 ","10,552 ",276 ,"6,651 ","57,908 ","2,983 ",409 ,0 ,245 ,0 ,189 ,,,,,
2024/9/8,6:00,"78,948 ","10,554 ",277 ,"6,247 ","54,547 ","3,008 ",333 ,0 ,"4,778 ",0 ,-780 ,,,,,
2024/9/8,7:00,"84,334 ","10,551 ",275 ,"6,281 ","50,564 ","2,977 ",263 ,0 ,"16,079 ",0 ,"-2,652 ",,,,,
2024/9/8,8:00,"94,327 ","10,554 ",274 ,"6,390 ","49,720 ","2,868 ",238 ,0 ,"29,056 ",38 ,"-4,765 ",,,,,
2024/9/8,9:00,"104,399 ","10,550 ",271 ,"6,295 ","49,563 ","2,837 ",279 ,0 ,"39,449 ",60 ,"-4,854 ",,,,,
