※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水
2021/3/1,0時,85055.4,4177,323,5243.8,72954.3,1631.3,1589,0,0,0,-866
2021/3/1,1時,85065.7,4175,322,5328.8,73434.3,1635.3,1583.3,0,0,0,-1416
2021/3/1,2時,87252.6,4176,323,5421.8,75071.3,1635.3,1527.2,0,0,0,-902
2021/3/1,3時,89369.3,4175,324,5606.8,76395.4,1651.3,1515.8,0,0,0,-296
2021/3/1,4時,91051.5,4175,322,5589.8,77639.3,1648.3,1511.1,0,0,0,172
2021/3/1,5時,94187.2,4177,325,6046.8,80112.4,1648.3,1540.7,0,0,0,339
2021/3/1,6時,101762.8,4175,321,6658.8,86028,1644.3,1498.7,0,376,0,1063
2021/3/1,7時,108122.1,4176,324,6834.8,86766.4,1640.3,1457.3,0,5926.3,0,999
2021/3/1,8時,115530.4,4176,324,7211.8,83683.9,1644.3,1318.9,0,16564.5,0,608
2021/3/1,9時,118070.9,4178,321,6521.8,77453.5,1650.3,1173.4,0,26911.9,0,-133
2021/3/1,10時,115250.3,4177,324,5902.8,68341.2,1669.3,1120.4,0,34987.6,0,-1276
2021/3/1,11時,113561.5,4178,322,5456.8,64483.2,1675.3,1142.6,0,39073.6,0,-2775
2021/3/1,12時,106706.6,4177,322,5351.8,61555.8,1716.3,1182.5,0,37632.2,0,-5236
2021/3/1,13時,109011,4177,320,5461.8,67259.2,1700.3,1081,0,32857.7,0,-3847
2021/3/1,14時,108385.7,4175,321,5703.8,70355.3,1685.3,991,0,26457.3,0,-1308
2021/3/1,15時,107123.3,4173,311,6572.8,76328.9,1670.3,969,0,16660.3,0,440
2021/3/1,16時,107377.2,4166,311,7708.8,85009.8,1668.3,967,0,6747.3,0,798
2021/3/1,17時,109086.2,4172,321,8467.8,91163.5,1644.3,1014,0,890.6,0,1417
2021/3/1,18時,111355.3,4168,323,8754.8,92907.5,1629.3,1112,0,8.7,0,2457
2021/3/1,19時,107944.5,4170,324,8605.8,90734.4,1629.3,1244,0,0,0,1232
2021/3/1,20時,103568.7,4176,324,7900.8,87763.6,1628.3,1341,0,0,0,440
2021/3/1,21時,99090.5,4177,324,7072.8,84316.4,1636.3,1425,0,0,0,142
2021/3/1,22時,94571.7,4177,323,6436.8,80768.6,1646.3,1519,0,0,0,-296
2021/3/1,23時,90836.9,4176,324,6150.8,77777.7,1649.3,1614.1,0,0,0,-853
2021/3/2,0時,86014.9,4175,323,5830.8,73819.3,1650.3,1768.5,0,0,0,-1553
2021/3/2,1時,85355.7,4174,323,5861.8,73646.5,1646.3,1692.1,0,0,0,-1987
2021/3/2,2時,87732.9,4174,324,5987.8,75180.3,1649.3,1717.5,0,0,0,-1294
2021/3/2,3時,89671.1,4170,322,6269.8,76185,1648.3,1808,0,0,0,-724
2021/3/2,4時,90183.1,4170,324,6460.8,76150.5,1648.3,1863.5,0,0,0,-435
2021/3/2,5時,90504.9,4170,321,6885.8,75909,1650.3,1928.8,0,1,0,-360
2021/3/2,6時,94553.1,4173,322,7009.8,79422.9,1645.3,1982.1,0,158,0,-166
2021/3/2,7時,100862.9,4175,323,7235.8,82989.1,1644.3,2071.1,0,2041.6,0,393
2021/3/2,8時,110985.1,4172,324,7438.8,89866.2,1650.3,1988,0,4083.8,0,1458
2021/3/2,9時,116840.2,4172,328,7498.8,93168.9,1616.3,1955.3,0,6304.9,0,1794
2021/3/2,10時,117540,4173,327,7592.8,91733.5,1610.3,1975.3,0,9534.1,0,591
2021/3/2,11時,116965.5,4173,330,7629.8,89758.5,1628.3,2022.3,0,11668.6,0,-247
2021/3/2,12時,111727.9,4173,328,7181.8,85893.4,1641.3,2082.2,0,12563.2,0,-2144
2021/3/2,13時,116759.4,4171,330,7477.8,90781.3,1627.3,2252.8,0,11434.2,0,-1303
2021/3/2,14時,117063.2,4174,327,7698.8,92349.8,1617.3,2276.6,0,9363.7,0,-746
2021/3/2,15時,116508.9,4173,329,8312.8,92817.5,1620.3,2396.1,0,7611.2,0,-748
2021/3/2,16時,118581.8,4169,326,8851.8,96082,1638.3,2489.6,0,4943.1,0,75
2021/3/2,17時,120512.7,4166,328,9422.8,98258.7,1653.3,2591.7,0,1164.2,0,2926
2021/3/2,18時,122425.9,4174,329,9827.8,99438.4,1662.3,2632.5,0,13.9,0,4350
2021/3/2,19時,119214.1,4167,331,9634.8,97695.4,1664.3,2698.6,0,2,0,3027
2021/3/2,20時,115116.9,4170,330,9145.8,95698.8,1667.3,2639,0,0,0,1461
2021/3/2,21時,110392.8,4174,331,8403.8,92261.2,1666.3,2586.5,0,0,0,975
2021/3/2,22時,105031.2,4172,330,7964.8,87604.3,1640.3,2597.8,0,0,0,719
2021/3/2,23時,100958.5,4174,330,7769.8,84340.8,1643.3,2528.6,0,0,0,174
2021/3/3,0時,95801.6,4175,330,7840.8,79511.9,1642.3,2427.6,0,0,0,-127
2021/3/3,1時,95074.8,4174,330,7877.8,78863.7,1642.3,2326,0,0,0,-140
2021/3/3,2時,97137.5,4175,331,8042.8,80769.4,1642.3,2235,0,0,0,-59
2021/3/3,3時,99065.2,4174,329,8012.8,82748.8,1642.3,2090.3,0,0,0,70
2021/3/3,4時,99999.5,4176,330,7991.8,83208.2,1643.3,1987.2,0,0,0,658
2021/3/3,5時,102810.6,4175,331,8339.8,85574.2,1646.3,1851.3,0,0,0,895
2021/3/3,6時,110758.9,4175,329,8591.8,91860.1,1649.3,1761.7,0,604,0,1788
2021/3/3,7時,116271.7,4175,330,8403.8,90425.2,1652.3,1565.8,0,8012.6,0,1710
2021/3/3,8時,123050.6,4175,331,8393.8,86136.1,1697.3,1403.6,0,20501.8,0,406
2021/3/3,9時,126360.5,4174,332,7745.8,79727,1715.3,1283.6,0,32063.8,0,-676
2021/3/3,10時,124602.9,4174,334,7390.8,70264.9,1749.3,1110.2,0,40452.7,0,-875
2021/3/3,11時,122743.8,4176,334,7234.8,66546.4,1750.3,985.4,0,44685.9,0,-2972
2021/3/3,12時,115576.4,4175,335,7063.8,61514.5,1730.3,901.8,0,44901,0,-5047
2021/3/3,13時,116981,4110,333,7355.8,65218.2,1695.3,767,0,42247.7,0,-4749
2021/3/3,14時,114916.4,4103,330,7407.8,69056.2,1713.3,675.9,0,35534.2,0,-3909
2021/3/3,15時,113422.8,4123,329,7995.8,75985,1674.3,586.3,0,24452.4,0,-1719
2021/3/3,16時,115516.2,4149,330,9311.8,88204.1,1676.3,431.4,0,11048.6,0,362
2021/3/3,17時,118518.4,4161,329,9803.8,97536.9,1664.3,294.5,0,1732.9,0,2992
2021/3/3,18時,123349,4165,331,10309.8,100572.2,1670.3,252.5,0,22.2,0,6033
2021/3/3,19時,121374.8,4169,330,10045.8,100611.2,1668.3,275.5,0,0,0,4271
2021/3/3,20時,117791.5,4170,331,9337.8,99506.7,1665.3,292.7,0,0,0,2491
2021/3/3,21時,113303.2,4173,329,8366.8,96956.5,1661.3,379.6,0,0,0,1434
2021/3/3,22時,107687.4,4177,331,7716.8,92853,1662.3,422.3,0,0,0,534
2021/3/3,23時,103297.1,4173,330,7344.8,89186.9,1664.3,471.1,0,0,0,127
2021/3/4,0時,97957.6,4176,329,7014.8,84274.9,1667.3,528.6,0,0,0,-34
2021/3/4,1時,96881.4,4175,328,6881.8,83474.4,1662.3,614.9,0,0,0,-254
2021/3/4,2時,98569.1,4174,329,6941.8,84859.3,1664.3,665.7,0,0,0,-61
2021/3/4,3時,99984.4,4175,329,7038.8,85847,1672.3,729.3,0,0,0,195
2021/3/4,4時,100573.5,4175,329,7137.8,86329,1669.3,757.4,0,0,0,167
2021/3/4,5時,103331.5,4172,330,7433.8,88743.8,1671.3,788.6,0,0,0,197
2021/3/4,6時,110726.7,4173,328,7776.8,94136.5,1671.3,808.1,0,539,0,1289
2021/3/4,7時,115859.9,4174,329,8204.8,92844.5,1671.3,795.3,0,6708,0,1133
2021/3/4,8時,123296.1,4175,328,8471.8,89914.8,1665.3,753.8,0,17404.4,0,587
2021/3/4,9時,126151.5,4176,328,7853.8,84732.4,1688.3,717.9,0,26557.1,0,101
2021/3/4,10時,123433,4177,329,7478.8,75429.5,1705.3,673.7,0,33794.7,0,-152
2021/3/4,11時,120917.4,4177,328,6700.8,72645.5,1712.3,657.9,0,36836.9,0,-2144
2021/3/4,12時,113255.4,4175,326,6514.8,68137.6,1714.3,675.9,0,34724.8,0,-3018
2021/3/4,13時,115529.4,4176,328,6630.8,74226.5,1695.3,731.6,0,30226.2,0,-2487
2021/3/4,14時,114149.2,4176,328,6943.8,78800.8,1686.3,818.6,0,23478.7,0,-2077
2021/3/4,15時,112610.8,4176,325,8067.8,83903.6,1671.3,905.5,0,13631.6,0,-74
2021/3/4,16時,113867.4,4171,325,8921.8,91671.2,1670.3,975.2,0,4904.9,0,1227
2021/3/4,17時,116534.4,4167,326,9740.8,96630.2,1658.3,1065.3,0,588.8,0,2363
2021/3/4,18時,119024.3,4167,325,10022.8,97639.6,1669.3,1187,0,10.6,0,4003
2021/3/4,19時,115480.4,4170,324,9786.8,95984.8,1665.3,1290.5,0,0,0,2260
2021/3/4,20時,110916.7,4177,326,9223.8,93231.1,1670.3,1387.5,0,0,0,906
2021/3/4,21時,105516.5,4177,326,8118.8,89481.1,1666.3,1388.3,0,0,0,364
2021/3/4,22時,99672.4,4177,323,7291.8,84747.4,1670.3,1343.9,0,0,0,124
2021/3/4,23時,95270.5,4178,325,6881.8,81741.1,1663.3,1324.3,0,0,0,-835
2021/3/5,0時,89760.8,4177,323,6575.8,78632.3,1673.3,1346.4,0,0,0,-2966
2021/3/5,1時,89003.9,4176,322,6608.8,78083.6,1672.3,1344.2,0,0,0,-3202
2021/3/5,2時,90925,4176,321,6709.8,79428.7,1674.3,1312.2,0,0,0,-2700
2021/3/5,3時,92982.8,4178,308,6804.8,80881.1,1625.3,1262.6,0,0,0,-2072
2021/3/5,4時,93997.6,4174,322,6849.8,80732.9,1676.3,1220.6,0,0,0,-972
2021/3/5,5時,95491.8,4174,320,7147.8,80831.6,1678.3,1147.1,0,0,0,191
