※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水,,,,,
2026/5/1,14:00,"85,431 ","10,063 ",338 ,"9,497 ","41,322 ","3,526 ","3,405 ",378 ,"22,416 ",791 ,"-5,139 ",,,,,
2026/5/1,15:00,"83,843 ","10,063 ",333 ,"9,977 ","42,299 ","3,549 ","3,264 ",347 ,"19,473 ",506 ,"-5,103 ",,,,,
2026/5/1,16:00,"84,006 ","10,065 ",331 ,"10,761 ","44,831 ","3,560 ","3,180 ",246 ,"13,108 ",120 ,"-1,830 ",,,,,
2026/5/1,17:00,"83,849 ","10,063 ",329 ,"11,613 ","47,871 ","3,645 ","3,005 ",0 ,"5,059 ",0 ,"2,270 ",,,,,
2026/5/1,18:00,"85,031 ","10,060 ",329 ,"12,097 ","50,160 ","3,726 ","2,990 ",0 ,629 ,0 ,"5,049 ",,,,,
2026/5/1,19:00,"84,392 ","10,061 ",330 ,"12,089 ","49,720 ","3,745 ","2,964 ",0 ,39 ,0 ,"5,433 ",,,,,
2026/5/1,20:00,"81,318 ","10,060 ",332 ,"11,932 ","47,958 ","3,744 ","2,993 ",0 ,30 ,0 ,"4,268 ",,,,,
2026/5/1,21:00,"77,702 ","10,062 ",333 ,"11,805 ","45,774 ","3,759 ","2,804 ",0 ,2 ,0 ,"3,167 ",,,,,
2026/5/1,22:00,"73,775 ","10,063 ",332 ,"11,380 ","43,144 ","3,760 ","2,758 ",0 ,1 ,0 ,"2,334 ",,,,,
2026/5/1,23:00,"70,703 ","10,064 ",332 ,"11,084 ","41,444 ","3,761 ","2,717 ",0 ,1 ,0 ,"1,295 ",,,,,
2026/5/2,0:00,"65,990 ","10,064 ",334 ,"10,473 ","37,477 ","3,765 ","2,600 ",0 ,1 ,0 ,"1,286 ",,,,,
2026/5/2,1:00,"63,722 ","10,064 ",333 ,"10,533 ","34,926 ","3,758 ","2,722 ",0 ,1 ,0 ,"1,382 ",,,,,
2026/5/2,2:00,"64,984 ","10,064 ",333 ,"10,642 ","34,726 ","3,760 ","3,144 ",0 ,1 ,0 ,"2,323 ",,,,,
2026/5/2,3:00,"67,868 ","10,061 ",334 ,"11,022 ","36,076 ","3,761 ","3,235 ",0 ,1 ,0 ,"3,374 ",,,,,
2026/5/2,4:00,"69,503 ","10,061 ",333 ,"11,014 ","36,298 ","3,766 ","3,555 ",0 ,27 ,0 ,"4,446 ",,,,,
2026/5/2,5:00,"68,602 ","10,063 ",330 ,"11,063 ","34,716 ","3,765 ","3,558 ",0 ,"1,393 ",0 ,"3,721 ",,,,,
2026/5/2,6:00,"65,943 ","10,063 ",332 ,"10,732 ","28,709 ","3,738 ","3,270 ",0 ,"10,243 ",0 ,"-1,145 ",,,,,
2026/5/2,7:00,"66,631 ","10,062 ",334 ,"10,286 ","24,337 ","3,511 ","2,681 ",399 ,"24,973 ",736 ,"-9,560 ",,,,,
2026/5/2,8:00,"69,531 ","10,063 ",334 ,"10,285 ","22,945 ","3,232 ","2,290 ",739 ,"32,514 ","8,701 ","-12,129 ",,,,,
2026/5/2,9:00,"72,779 ","10,061 ",329 ,"10,088 ","21,751 ","3,144 ","2,133 ",874 ,"39,451 ","12,750 ","-14,169 ",,,,,
2026/5/2,10:00,"73,688 ","10,062 ",327 ,"10,021 ","22,202 ","3,119 ","1,564 ","1,466 ","41,136 ","16,427 ","-14,740 ",,,,,
2026/5/2,11:00,"73,989 ","10,064 ",329 ,"10,046 ","22,140 ","3,122 ","1,393 ","1,459 ","41,273 ","17,505 ","-14,371 ",,,,,
2026/5/2,12:00,"73,104 ","10,060 ",330 ,"9,882 ","22,526 ","3,118 ","1,339 ","1,503 ","40,812 ","17,413 ","-14,958 ",,,,,
2026/5/2,13:00,"72,945 ","10,058 ",330 ,"10,094 ","22,043 ","3,124 ","1,400 ","1,637 ","41,650 ","12,095 ","-15,754 ",,,,,
2026/5/2,14:00,"71,704 ","10,059 ",339 ,"10,383 ","24,025 ","3,168 ","1,709 ","1,094 ","35,867 ","8,397 ","-13,843 ",,,,,
2026/5/2,15:00,"71,220 ","10,058 ",348 ,"10,658 ","25,923 ","3,323 ","2,199 ",345 ,"26,615 ","4,484 ","-7,905 ",,,,,
2026/5/2,16:00,"71,953 ","10,060 ",349 ,"10,805 ","29,878 ","3,599 ","2,345 ",20 ,"15,860 ","1,254 ",-944 ,,,,,
2026/5/2,17:00,"73,353 ","10,054 ",341 ,"11,165 ","35,877 ","3,736 ","2,174 ",1 ,"6,074 ",13 ,"3,938 ",,,,,
2026/5/2,18:00,"76,335 ","10,055 ",336 ,"12,013 ","38,926 ","3,787 ","2,034 ",0 ,633 ,0 ,"8,543 ",,,,,
2026/5/2,19:00,"76,635 ","10,058 ",334 ,"11,993 ","38,840 ","3,804 ","1,685 ",0 ,48 ,0 ,"9,862 ",,,,,
2026/5/2,20:00,"74,417 ","10,060 ",335 ,"11,550 ","39,389 ","3,813 ","1,264 ",0 ,43 ,0 ,"7,973 ",,,,,
2026/5/2,21:00,"71,112 ","10,064 ",335 ,"11,316 ","38,088 ","3,813 ","1,073 ",0 ,25 ,0 ,"6,399 ",,,,,
2026/5/2,22:00,"67,796 ","10,061 ",332 ,"10,885 ","37,249 ","3,813 ","1,008 ",0 ,26 ,0 ,"4,428 ",,,,,
2026/5/2,23:00,"65,535 ","10,061 ",334 ,"10,601 ","36,345 ","3,816 ","1,112 ",0 ,2 ,0 ,"3,269 ",,,,,
2026/5/3,0:00,"61,840 ","10,061 ",334 ,"10,341 ","35,389 ","3,807 ","1,078 ",0 ,1 ,0 ,827 ,,,,,
2026/5/3,1:00,"60,027 ","10,060 ",333 ,"10,413 ","34,577 ","3,811 ","1,055 ",0 ,2 ,0 ,-228 ,,,,,
2026/5/3,2:00,"61,713 ","10,060 ",333 ,"10,664 ","35,106 ","3,811 ","1,040 ",0 ,1 ,0 ,699 ,,,,,
2026/5/3,3:00,"64,264 ","10,058 ",334 ,"11,021 ","36,376 ","3,812 ","1,048 ",0 ,2 ,0 ,"1,618 ",,,,,
2026/5/3,4:00,"65,746 ","10,064 ",334 ,"11,138 ","36,808 ","3,798 ","1,049 ",0 ,44 ,0 ,"2,509 ",,,,,
2026/5/3,5:00,"64,333 ","10,063 ",333 ,"11,169 ","35,234 ","3,801 ","1,013 ",0 ,"1,041 ",0 ,"1,682 ",,,,,
2026/5/3,6:00,"61,687 ","10,065 ",337 ,"10,701 ","31,849 ","3,798 ","1,066 ",0 ,"4,837 ",0 ,-957 ,,,,,
2026/5/3,7:00,"62,686 ","10,066 ",337 ,"10,168 ","30,626 ","3,705 ","1,114 ",0 ,"9,873 ",0 ,"-3,206 ",,,,,
2026/5/3,8:00,"65,244 ","10,063 ",337 ,"10,107 ","28,379 ","3,618 ","1,202 ",0 ,"15,578 ",22 ,"-4,042 ",,,,,
2026/5/3,9:00,"67,999 ","10,065 ",338 ,"9,672 ","27,900 ","3,591 ","1,279 ",0 ,"19,583 ",29 ,"-4,434 ",,,,,
2026/5/3,10:00,"68,187 ","10,065 ",334 ,"9,580 ","26,415 ","3,581 ","1,364 ",47 ,"22,667 ",281 ,"-5,842 ",,,,,
2026/5/3,11:00,"68,793 ","10,062 ",335 ,"9,635 ","27,528 ","3,579 ","1,456 ",59 ,"23,113 ",777 ,"-6,928 ",,,,,
2026/5/3,12:00,"68,990 ","10,062 ",333 ,"9,602 ","28,254 ","3,577 ","1,458 ",4 ,"22,439 ",396 ,"-6,739 ",,,,,
2026/5/3,13:00,"69,785 ","10,060 ",339 ,"9,745 ","29,340 ","3,665 ","1,371 ",2 ,"20,933 ",42 ,"-5,666 ",,,,,
2026/5/3,14:00,"69,785 ","10,061 ",335 ,"9,902 ","32,142 ","3,722 ","1,301 ",3 ,"15,509 ",39 ,"-3,180 ",,,,,
2026/5/3,15:00,"70,552 ","10,061 ",330 ,"10,432 ","34,473 ","3,743 ","1,289 ",0 ,"9,411 ",13 ,811 ,,,,,
2026/5/3,16:00,"72,001 ","10,055 ",325 ,"10,761 ","38,076 ","3,797 ","1,262 ",0 ,"4,240 ",0 ,"3,495 ",,,,,
2026/5/3,17:00,"74,815 ","10,056 ",327 ,"11,563 ","41,289 ","3,799 ","1,303 ",0 ,"1,334 ",0 ,"5,143 ",,,,,
2026/5/3,18:00,"77,047 ","10,057 ",326 ,"11,956 ","42,222 ","3,800 ","1,361 ",0 ,108 ,0 ,"7,229 ",,,,,
2026/5/3,19:00,"76,460 ","10,063 ",328 ,"11,931 ","41,852 ","3,810 ","1,492 ",0 ,8 ,0 ,"6,987 ",,,,,
2026/5/3,20:00,"74,101 ","10,064 ",331 ,"11,764 ","40,743 ","3,811 ","1,501 ",0 ,5 ,0 ,"5,882 ",,,,,
2026/5/3,21:00,"70,959 ","10,066 ",330 ,"11,605 ","38,866 ","3,807 ","1,468 ",0 ,2 ,0 ,"4,828 ",,,,,
2026/5/3,22:00,"67,778 ","10,065 ",330 ,"11,250 ","37,137 ","3,770 ","1,554 ",0 ,3 ,0 ,"3,666 ",,,,,
2026/5/3,23:00,"65,545 ","10,064 ",330 ,"10,935 ","36,220 ","3,770 ","1,757 ",0 ,4 ,0 ,"2,468 ",,,,,
2026/5/4,0:00,"61,670 ","10,061 ",329 ,"10,629 ","34,034 ","3,773 ","1,945 ",0 ,1 ,0 ,899 ,,,,,
2026/5/4,1:00,"59,755 ","10,062 ",330 ,"10,725 ","31,952 ","3,778 ","2,252 ",0 ,1 ,0 ,661 ,,,,,
2026/5/4,2:00,"61,324 ","10,062 ",329 ,"10,755 ","32,273 ","3,776 ","2,410 ",0 ,1 ,0 ,"1,721 ",,,,,
2026/5/4,3:00,"64,121 ","10,064 ",329 ,"10,849 ","33,492 ","3,789 ","2,521 ",0 ,1 ,0 ,"3,083 ",,,,,
2026/5/4,4:00,"65,430 ","10,065 ",329 ,"10,766 ","33,948 ","3,785 ","2,584 ",0 ,26 ,0 ,"3,933 ",,,,,
2026/5/4,5:00,"64,831 ","10,062 ",328 ,"10,681 ","33,003 ","3,765 ","2,855 ",0 ,531 ,0 ,"3,615 ",,,,,
2026/5/4,6:00,"62,660 ","10,064 ",329 ,"10,288 ","30,423 ","3,699 ","2,982 ",0 ,"4,068 ",0 ,803 ,,,,,
2026/5/4,7:00,"64,053 ","10,064 ",333 ,"10,060 ","27,724 ","3,540 ","2,875 ",264 ,"11,095 ",800 ,"-1,646 ",,,,,
2026/5/4,8:00,"66,644 ","10,063 ",335 ,"10,031 ","26,344 ","3,438 ","2,810 ",542 ,"17,581 ","3,501 ","-3,958 ",,,,,
2026/5/4,9:00,"69,231 ","10,061 ",336 ,"9,873 ","24,362 ","3,305 ","3,045 ",560 ,"25,246 ","6,181 ","-7,000 ",,,,,
2026/5/4,10:00,"71,118 ","10,065 ",329 ,"9,583 ","23,336 ","3,143 ","3,005 ",697 ,"34,162 ","8,118 ","-12,503 ",,,,,
2026/5/4,11:00,"72,247 ","10,064 ",328 ,"9,463 ","24,286 ","3,137 ","2,909 ",847 ,"34,582 ","11,185 ","-12,514 ",,,,,
2026/5/4,12:00,"71,601 ","10,066 ",328 ,"9,439 ","25,099 ","3,139 ","2,929 ",810 ,"32,634 ","11,637 ","-12,037 ",,,,,
2026/5/4,13:00,"70,999 ","10,059 ",338 ,"9,719 ","25,131 ","3,159 ","3,183 ",645 ,"31,791 ","8,053 ","-12,386 ",,,,,
2026/5/4,14:00,"70,807 ","10,062 ",340 ,"9,792 ","25,965 ","3,250 ","3,474 ",526 ,"27,219 ","5,235 ","-9,293 ",,,,,
2026/5/4,15:00,"69,541 ","10,061 ",342 ,"9,909 ","27,470 ","3,366 ","3,416 ",502 ,"18,238 ","3,696 ","-3,268 ",,,,,
2026/5/4,16:00,"70,412 ","10,064 ",339 ,"10,437 ","31,050 ","3,458 ","3,584 ",204 ,"10,441 ","2,188 ","1,044 ",,,,,
2026/5/4,17:00,"72,686 ","10,053 ",337 ,"11,114 ","34,637 ","3,642 ","3,687 ",44 ,"4,288 ",576 ,"4,925 ",,,,,
2026/5/4,18:00,"75,931 ","10,055 ",332 ,"11,767 ","37,185 ","3,757 ","3,759 ",0 ,669 ,0 ,"8,410 ",,,,,
2026/5/4,19:00,"76,550 ","10,059 ",334 ,"11,707 ","37,064 ","3,779 ","3,745 ",0 ,24 ,0 ,"9,831 ",,,,,
2026/5/4,20:00,"74,004 ","10,064 ",335 ,"11,650 ","36,858 ","3,780 ","3,655 ",0 ,14 ,0 ,"7,654 ",,,,,
2026/5/4,21:00,"70,717 ","10,065 ",335 ,"11,470 ","35,352 ","3,780 ","3,402 ",0 ,0 ,0 ,"6,303 ",,,,,
2026/5/4,22:00,"67,318 ","10,066 ",335 ,"11,502 ","34,496 ","3,782 ","3,240 ",0 ,1 ,0 ,"3,894 ",,,,,
2026/5/4,23:00,"64,943 ","10,064 ",334 ,"11,270 ","33,186 ","3,782 ","3,179 ",0 ,1 ,0 ,"3,127 ",,,,,
2026/5/5,0:00,"61,142 ","10,064 ",334 ,"10,821 ","31,166 ","3,784 ","3,130 ",0 ,3 ,0 ,"1,837 ",,,,,
2026/5/5,1:00,"59,448 ","10,065 ",335 ,"10,837 ","30,142 ","3,779 ","3,010 ",0 ,2 ,0 ,"1,288 ",,,,,
2026/5/5,2:00,"61,464 ","10,062 ",334 ,"10,948 ","31,168 ","3,787 ","2,815 ",0 ,8 ,0 ,"2,336 ",,,,,
2026/5/5,3:00,"64,795 ","10,064 ",335 ,"11,206 ","33,300 ","3,782 ","2,536 ",0 ,20 ,0 ,"3,553 ",,,,,
2026/5/5,4:00,"66,719 ","10,057 ",336 ,"11,395 ","34,310 ","3,773 ","2,066 ",0 ,94 ,0 ,"4,693 ",,,,,
2026/5/5,5:00,"65,835 ","10,063 ",335 ,"11,407 ","32,361 ","3,745 ","1,696 ",0 ,"1,909 ",0 ,"4,322 ",,,,,
2026/5/5,6:00,"62,928 ","10,063 ",334 ,"11,008 ","27,356 ","3,565 ","1,468 ",0 ,"11,313 ",106 ,"-2,184 ",,,,,
2026/5/5,7:00,"63,369 ","10,065 ",332 ,"10,406 ","25,589 ","3,281 ","1,071 ",225 ,"22,547 ","4,937 ","-9,909 ",,,,,
2026/5/5,8:00,"65,596 ","10,065 ",331 ,"10,257 ","22,687 ","3,212 ","1,047 ",398 ,"28,886 ","13,750 ","-10,888 ",,,,,
2026/5/5,9:00,"68,576 ","10,064 ",331 ,"10,254 ","22,287 ","3,174 ","1,119 ",488 ,"34,889 ","18,709 ","-13,533 ",,,,,
2026/5/5,10:00,"69,579 ","10,066 ",332 ,"10,255 ","22,159 ","3,141 ",805 ,829 ,"37,056 ","22,691 ","-14,236 ",,,,,
2026/5/5,11:00,"69,881 ","10,065 ",329 ,"10,251 ","22,002 ","3,146 ",845 ,"1,011 ","38,403 ","23,432 ","-15,157 ",,,,,
2026/5/5,12:00,"69,670 ","10,062 ",328 ,"10,132 ","21,547 ","3,126 ",859 ,"1,036 ","39,105 ","22,113 ","-15,481 ",,,,,
2026/5/5,13:00,"69,018 ","10,064 ",328 ,"10,160 ","21,911 ","3,104 ",962 ,"1,085 ","37,524 ","20,101 ","-15,033 ",,,,,
2026/5/5,14:00,"68,322 ","10,062 ",331 ,"10,290 ","22,953 ","3,127 ","1,339 ",842 ,"33,580 ","16,459 ","-13,352 ",,,,,
2026/5/5,15:00,"67,905 ","10,062 ",336 ,"10,595 ","24,185 ","3,190 ","1,813 ",450 ,"28,384 ","9,741 ","-10,665 ",,,,,
2026/5/5,16:00,"69,221 ","10,059 ",334 ,"11,041 ","26,846 ","3,364 ","2,025 ",52 ,"20,015 ","2,522 ","-4,463 ",,,,,
2026/5/5,17:00,"71,939 ","10,052 ",333 ,"11,561 ","31,759 ","3,600 ","1,814 ",0 ,"7,841 ",407 ,"4,983 ",,,,,
2026/5/5,18:00,"74,396 ","10,051 ",331 ,"12,430 ","35,649 ","3,692 ","1,740 ",0 ,"1,011 ",0 ,"9,495 ",,,,,
2026/5/5,19:00,"75,796 ","10,048 ",333 ,"12,544 ","36,838 ","3,712 ","1,779 ",0 ,38 ,0 ,"10,513 ",,,,,
2026/5/5,20:00,"73,983 ","10,062 ",334 ,"12,380 ","36,269 ","3,711 ","1,830 ",0 ,19 ,0 ,"9,377 ",,,,,
2026/5/5,21:00,"71,237 ","10,058 ",331 ,"11,718 ","35,941 ","3,691 ","1,981 ",0 ,14 ,0 ,"7,511 ",,,,,
2026/5/5,22:00,"68,084 ","10,062 ",332 ,"11,568 ","35,191 ","3,675 ","1,972 ",0 ,30 ,0 ,"5,254 ",,,,,
2026/5/5,23:00,"65,365 ","10,061 ",332 ,"11,282 ","33,584 ","3,664 ","1,996 ",0 ,28 ,0 ,"4,417 ",,,,,
2026/5/6,0:00,"61,629 ","10,059 ",333 ,"10,929 ","32,315 ","3,610 ","1,989 ",0 ,8 ,0 ,"2,396 ",,,,,
2026/5/6,1:00,"60,152 ","10,002 ",332 ,"10,885 ","33,559 ","3,613 ","1,891 ",0 ,1 ,0 ,-129 ,,,,,
2026/5/6,2:00,"61,859 ","9,984 ",330 ,"11,130 ","34,428 ","3,618 ","1,847 ",0 ,1 ,0 ,524 ,,,,,
2026/5/6,3:00,"65,078 ","10,010 ",331 ,"11,366 ","35,367 ","3,622 ","1,881 ",0 ,1 ,0 ,"2,509 ",,,,,
2026/5/6,4:00,"66,892 ","10,030 ",331 ,"11,769 ","35,478 ","3,619 ","1,909 ",0 ,70 ,0 ,"3,693 ",,,,,
2026/5/6,5:00,"65,982 ","10,058 ",331 ,"11,647 ","33,895 ","3,602 ","1,904 ",0 ,"1,546 ",0 ,"2,996 ",,,,,
2026/5/6,6:00,"63,794 ","10,061 ",329 ,"10,944 ","29,954 ","3,502 ","1,829 ",0 ,"7,456 ",0 ,-278 ,,,,,
2026/5/6,7:00,"65,733 ","10,066 ",331 ,"10,684 ","27,675 ","3,280 ","1,736 ",27 ,"15,918 ","1,045 ","-3,971 ",,,,,
2026/5/6,8:00,"70,572 ","10,065 ",332 ,"10,361 ","27,364 ","3,179 ","1,657 ",95 ,"22,741 ","3,100 ","-5,126 ",,,,,
2026/5/6,9:00,"74,075 ","10,065 ",324 ,"10,007 ","27,905 ","3,109 ","1,563 ",92 ,"27,093 ","4,599 ","-5,996 ",,,,,
2026/5/6,10:00,"75,683 ","10,062 ",325 ,"9,955 ","27,634 ","3,073 ","1,203 ",531 ,"31,038 ","5,080 ","-7,615 ",,,,,
2026/5/6,11:00,"76,117 ","10,062 ",326 ,"9,881 ","28,144 ","3,061 ","1,120 ",559 ,"31,815 ","5,434 ","-8,287 ",,,,,
2026/5/6,12:00,"75,375 ","10,062 ",326 ,"9,732 ","28,481 ","3,049 ","1,103 ",517 ,"31,545 ","4,890 ","-8,928 ",,,,,
2026/5/6,13:00,"76,218 ","10,063 ",327 ,"9,851 ","29,623 ","3,071 ","1,132 ",425 ,"28,279 ","3,596 ","-6,123 ",,,,,
2026/5/6,14:00,"75,002 ","10,060 ",339 ,"10,162 ","30,763 ","3,210 ","1,354 ",225 ,"24,525 ","2,428 ","-5,420 ",,,,,
2026/5/6,15:00,"75,464 ","10,061 ",342 ,"10,465 ","33,034 ","3,320 ","1,527 ",42 ,"19,632 ","1,264 ","-2,924 ",,,,,
2026/5/6,16:00,"76,210 ","10,058 ",336 ,"10,856 ","36,820 ","3,446 ","1,472 ",0 ,"12,749 ",185 ,466 ,,,,,
2026/5/6,17:00,"78,777 ","10,050 ",332 ,"11,810 ","40,907 ","3,562 ","1,454 ",0 ,"5,136 ",0 ,"5,539 ",,,,,
2026/5/6,18:00,"81,622 ","10,054 ",330 ,"12,653 ","44,336 ","3,616 ","1,387 ",0 ,822 ,0 ,"8,427 ",,,,,
2026/5/6,19:00,"81,771 ","10,056 ",329 ,"12,735 ","45,027 ","3,631 ","1,271 ",0 ,40 ,0 ,"8,692 ",,,,,
2026/5/6,20:00,"79,302 ","10,063 ",330 ,"12,456 ","44,385 ","3,638 ","1,268 ",0 ,25 ,0 ,"7,143 ",,,,,
2026/5/6,21:00,"76,145 ","10,064 ",329 ,"11,810 ","43,065 ","3,632 ","1,228 ",0 ,2 ,0 ,"6,032 ",,,,,
2026/5/6,22:00,"72,503 ","10,064 ",331 ,"11,274 ","42,210 ","3,638 ","1,238 ",0 ,10 ,0 ,"3,739 ",,,,,
2026/5/6,23:00,"69,585 ","10,064 ",330 ,"10,995 ","40,479 ","3,637 ","1,253 ",0 ,19 ,0 ,"2,820 ",,,,,
2026/5/7,0:00,"65,307 ","10,064 ",330 ,"10,723 ","38,819 ","3,622 ","1,249 ",0 ,1 ,0 ,506 ,,,,,
2026/5/7,1:00,"63,432 ","10,065 ",329 ,"10,678 ","38,944 ","3,628 ","1,193 ",0 ,1 ,0 ,"-1,394 ",,,,,
2026/5/7,2:00,"65,039 ","10,060 ",329 ,"11,022 ","39,922 ","3,625 ","1,171 ",0 ,6 ,0 ,"-1,100 ",,,,,
2026/5/7,3:00,"68,077 ","10,061 ",331 ,"11,473 ","40,153 ","3,624 ","1,227 ",0 ,9 ,0 ,"1,207 ",,,,,
2026/5/7,4:00,"70,070 ","10,064 ",330 ,"11,794 ","40,164 ","3,606 ","1,203 ",0 ,102 ,0 ,"2,821 ",,,,,
2026/5/7,5:00,"70,077 ","10,059 ",330 ,"11,778 ","38,167 ","3,595 ","1,204 ",0 ,"1,852 ",0 ,"3,102 ",,,,,
2026/5/7,6:00,"70,342 ","10,062 ",327 ,"11,040 ","34,569 ","3,581 ","1,125 ",0 ,"10,038 ",0 ,-393 ,,,,,
2026/5/7,7:00,"74,622 ","10,062 ",335 ,"10,410 ","30,632 ","3,478 ","1,039 ",0 ,"23,174 ",90 ,"-4,517 ",,,,,
2026/5/7,8:00,"83,757 ","10,065 ",339 ,"10,030 ","30,804 ","3,376 ","1,189 ",0 ,"35,760 ",831 ,"-7,833 ",,,,,
2026/5/7,9:00,"90,424 ","10,066 ",334 ,"9,835 ","29,699 ","3,203 ","1,381 ",0 ,"44,464 ","1,495 ","-8,586 ",,,,,
2026/5/7,10:00,"93,000 ","10,063 ",326 ,"9,544 ","28,007 ","3,106 ","1,274 ",0 ,"51,109 ","2,317 ","-10,449 ",,,,,
2026/5/7,11:00,"94,625 ","10,062 ",323 ,"9,371 ","29,325 ","3,094 ","1,139 ",50 ,"53,206 ","3,271 ","-11,923 ",,,,,
2026/5/7,12:00,"91,326 ","10,062 ",324 ,"9,274 ","29,859 ","3,072 ","1,068 ",51 ,"49,842 ","5,735 ","-12,206 ",,,,,
2026/5/7,13:00,"94,956 ","10,059 ",325 ,"9,659 ","33,481 ","3,145 ","1,131 ",27 ,"45,829 ","4,814 ","-8,686 ",,,,,
2026/5/7,14:00,"94,820 ","10,063 ",325 ,"10,019 ","35,881 ","3,237 ","1,103 ",12 ,"39,317 ","2,766 ","-5,153 ",,,,,
2026/5/7,15:00,"93,554 ","10,059 ",337 ,"10,510 ","39,376 ","3,338 ",984 ,0 ,"30,915 ","1,050 ","-1,995 ",,,,,
2026/5/7,16:00,"93,902 ","10,060 ",329 ,"11,397 ","46,604 ","3,396 ",860 ,0 ,"19,547 ",0 ,"1,690 ",,,,,
2026/5/7,17:00,"91,335 ","10,048 ",330 ,"12,153 ","51,572 ","3,514 ",831 ,0 ,"7,290 ",0 ,"5,578 ",,,,,
2026/5/7,18:00,"91,274 ","10,048 ",326 ,"12,640 ","54,952 ","3,523 ",734 ,0 ,881 ,0 ,"8,173 ",,,,,
2026/5/7,19:00,"89,878 ","10,052 ",326 ,"12,812 ","55,768 ","3,543 ",771 ,0 ,51 ,0 ,"6,546 ",,,,,
2026/5/7,20:00,"86,082 ","10,057 ",330 ,"12,526 ","54,415 ","3,536 ",771 ,0 ,27 ,0 ,"4,426 ",,,,,
2026/5/7,21:00,"82,128 ","10,060 ",330 ,"11,768 ","51,824 ","3,522 ",758 ,0 ,29 ,0 ,"3,827 ",,,,,
2026/5/7,22:00,"78,616 ","10,058 ",328 ,"11,376 ","49,443 ","3,514 ",669 ,0 ,17 ,0 ,"3,207 ",,,,,
2026/5/7,23:00,"75,514 ","10,057 ",330 ,"10,852 ","48,028 ","3,493 ",617 ,0 ,2 ,0 ,"2,132 ",,,,,
2026/5/8,0:00,"70,887 ","10,061 ",330 ,"10,313 ","45,662 ","3,478 ",548 ,0 ,2 ,0 ,505 ,,,,,
2026/5/8,1:00,"68,569 ","10,062 ",328 ,"10,621 ","43,449 ","3,470 ",531 ,0 ,2 ,0 ,110 ,,,,,
2026/5/8,2:00,"69,606 ","10,063 ",331 ,"10,743 ","44,265 ","3,471 ",566 ,0 ,2 ,0 ,169 ,,,,,
2026/5/8,3:00,"72,215 ","10,061 ",330 ,"11,041 ","45,622 ","3,472 ",629 ,0 ,2 ,0 ,"1,065 ",,,,,
2026/5/8,4:00,"73,884 ","9,567 ",329 ,"11,255 ","46,249 ","3,466 ",733 ,0 ,59 ,0 ,"2,238 ",,,,,
