※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水
2018/11/1,0時,81012.9,7976,217,5049,66496.9,1086.1,1081.9,0,0,0,-1038
2018/11/1,1時,79129.8,7984,218,5099,64993.8,1087.1,1014.9,0,0,0,-1422
2018/11/1,2時,81373.9,7981,218,5261,66227.9,1079.1,970.9,0,0,0,-528
2018/11/1,3時,84609.1,7981,218,5812,68599.4,1084.1,834.6,0,0,0,-98
2018/11/1,4時,86043.3,7998,215,6001,69820.2,1085.1,771,0,1,0,-27
2018/11/1,5時,87306.9,8017,218,5907,71208.7,1078.1,671.1,0,1,0,26
2018/11/1,6時,90747.6,8048,222,5730,73438.2,1067.1,602,0,756.3,0,679
2018/11/1,7時,94345.3,8081,222,5798,71092.7,986.1,508.7,0,7217.8,0,268
2018/11/1,8時,100259.6,8103,221,5711,68934.9,953.4,451.1,0,15762.2,0,13
2018/11/1,9時,105333.3,8101,222,5739,66896.4,913.4,397.7,0,22896.8,0,33
2018/11/1,10時,105642.2,8100,217,5610,64581.1,878.4,381.8,0,26828.9,0,-1053
2018/11/1,11時,104977,8103,217,5332,64872.3,871.4,446.4,0,27061.9,0,-2010
2018/11/1,12時,98980.6,8100,219,4867,61634.2,883.4,528.5,0,25921.5,0,-3264
2018/11/1,13時,104069,8120,219,5295,67224.1,901.4,621.9,0,22734.6,0,-1177
2018/11/1,14時,104198.4,8149,219,5709,71579.9,926.4,679.8,0,17085.3,0,-234
2018/11/1,15時,103821.5,8184,221,6166,77274.8,971.4,720.8,0,9329.5,0,859
2018/11/1,16時,106079.1,8181,230,7019,83433,1017.4,793.9,0,2068.8,0,3219
2018/11/1,17時,109380.9,8183,228,7617,85039.8,1026.4,836.7,0,44,0,6286
2018/11/1,18時,108542.7,8186,232,8241,84345.3,1025.4,778,0,1,0,5620
2018/11/1,19時,104548.5,8189,234,7900,82999.2,1034.4,704.9,0,1,0,3360
2018/11/1,20時,100435.6,8193,231,7029,81616,1030.1,735.5,0,0,0,1471
2018/11/1,21時,96041.2,8188,233,6282,78978.1,1011.1,762,0,0,0,468
2018/11/1,22時,92107.3,8190,232,5663,76030.7,993.1,738.5,0,0,0,56
2018/11/1,23時,87312.3,8191,235,5332,72165.8,1005.1,650.4,0,0,0,-457
2018/11/2,0時,81960.6,8193,232,4686,68267.7,1027.1,578.8,0,0,0,-1194
2018/11/2,1時,80052.9,8192,231,4705,67026.9,1023.1,557.9,0,0,0,-1860
2018/11/2,2時,82404.5,8196,233,4988,68410.2,1023.1,554.2,0,0,0,-1181
2018/11/2,3時,85501.2,8192,232,5189,70457.2,1027.1,541.9,0,0,0,-330
2018/11/2,4時,87042,8199,231,5399,71423.9,1025.1,498,0,1,0,60
2018/11/2,5時,88207.5,8202,229,5387,72868.5,998.1,452.9,0,1,0,-133
2018/11/2,6時,92131.9,8200,231,5359,75821.6,1004.1,377,0,664.2,0,239
2018/11/2,7時,95698.9,8203,233,5348,72362.7,907.1,316.2,0,7886.9,0,230
2018/11/2,8時,101087.5,8203,232,5344,69197.9,849.4,244.4,0,16826.8,0,51
2018/11/2,9時,105037.7,8203,233,5262,67083.6,817.4,233.1,0,24093.6,0,-1040
2018/11/2,10時,104714.2,8206,230,5119,64341.9,808.4,243.3,0,28564.6,0,-2935
2018/11/2,11時,104790.6,8208,229,4928,64055,804.4,219.5,0,29554.7,0,-3338
2018/11/2,12時,98744.8,8205,230,4732,61610,818.4,206.8,0,27751.6,0,-4903
2018/11/2,13時,103717.4,8202,232,5017,67264.6,834.4,191.6,0,23760.8,0,-1925
2018/11/2,14時,104072.8,8201,229,5485,72299.1,862.4,201.1,0,17573.2,0,-895
2018/11/2,15時,103281.7,8205,232,6023,77349.2,913.4,203.8,0,9454.3,0,826
2018/11/2,16時,105185.3,8206,231,7283,81857,969.4,207.7,0,1917.2,0,4389
2018/11/2,17時,107605.5,8191,229,8081,82450.6,973.4,200.7,0,38.8,0,7314
2018/11/2,18時,106308.4,8201,233,8019,82228.7,969.4,221.3,0,1,0,6306
2018/11/2,19時,102562.8,8194,234,7308,81543.9,970.4,233.5,0,1,0,3954
2018/11/2,20時,98434.8,8203,234,6459,80276.9,967.1,233.8,0,0,0,1957
2018/11/2,21時,94427.2,8198,234,5777,78176.8,972.1,257.3,0,0,0,707
2018/11/2,22時,90836.7,8200,231,5538,74799.1,965.1,279.5,0,0,0,620
2018/11/2,23時,86385.8,8205,231,5032,71491.4,991.1,252.3,0,0,0,-2
2018/11/3,0時,80983.5,8203,232,4488,66928.4,1013.1,283,0,0,0,-322
2018/11/3,1時,79109.9,8207,232,4574,65431.9,1010.1,312.9,0,0,0,-832
2018/11/3,2時,81113.7,8200,232,4796,66644.6,1012.1,348,0,0,0,-300
2018/11/3,3時,83788.5,8206,232,5110,68508.4,1011.1,398,0,0,0,125
2018/11/3,4時,84393.9,8201,231,5355,68396.1,1008.1,432.7,0,1,0,563
2018/11/3,5時,83146.6,8201,230,5244,67432.9,1012.1,446.6,0,1,0,376
2018/11/3,6時,82433.2,8198,231,5145,66479.8,992.1,481.2,0,559.1,0,139
2018/11/3,7時,83801.9,8201,232,4817,62826.9,886.1,419,0,7010.9,0,-790
2018/11/3,8時,86663.6,8203,231,4395,58960.9,807.4,375.2,0,16057.1,0,-2522
2018/11/3,9時,88506.9,8200,233,4226,55801.9,767.4,381.9,18,22969.7,166,-4204
2018/11/3,10時,88067.3,8201,229,4144,54228.6,759.4,423.8,32,27145.5,259,-7178
2018/11/3,11時,87585.9,8202,232,4009,53902,758.4,436.4,34,28315.1,340,-8375
2018/11/3,12時,85784,8202,232,3983,53816.3,764.4,440.4,38,27317.9,341,-9076
2018/11/3,13時,85860.7,8200,233,4168,55151.4,777.4,513.6,44,23517.3,239,-6808
2018/11/3,14時,85251.5,8201,232,4430,57186.2,807.4,514.1,32,17422.8,189,-3680
2018/11/3,15時,84974.1,8205,231,4745,62169.8,869.4,472.8,28,8510.1,121,-393
2018/11/3,16時,87639.1,8202,230,5781,68918.9,931.4,475.8,0,1765,0,1117
2018/11/3,17時,93326,8195,229,6531,73307.4,939.4,483,0,31.2,0,3357
2018/11/3,18時,94370,8197,233,6804,74217.3,937.4,479.3,0,1,0,3262
2018/11/3,19時,92494.5,8196,230,6520,73639.6,945.4,473.5,0,1,0,2259
2018/11/3,20時,89678,8198,234,5684,72369.5,949.1,505.4,0,0,0,1515
2018/11/3,21時,85888.5,8201,230,5087,69378.3,952.1,578.1,0,0,0,1246
2018/11/3,22時,81300.4,8202,231,4736,65653.1,973.1,587.2,0,0,0,718
2018/11/3,23時,77705.2,8203,228,4481,63032.8,994.1,583.3,0,0,0,6
2018/11/4,0時,73463.9,8206,230,4027,60153.5,1031.1,587.3,0,0,0,-929
2018/11/4,1時,72249.6,8207,230,4052,60025.2,1034.1,622.3,0,0,0,-2078
2018/11/4,2時,74357.9,8202,230,4371,60997.5,1028.1,617.3,0,0,0,-1263
2018/11/4,3時,77252.4,8203,230,4796,62287.9,1032.1,620.4,0,0,0,-110
2018/11/4,4時,78110,8206,229,5136,62471.6,1034.1,594.3,0,1,0,256
2018/11/4,5時,76837,8201,231,4865,61940.3,1033.1,570.6,0,1,0,-189
2018/11/4,6時,75506.9,8207,230,4360,61254.7,1014.1,532,0,447.1,0,-725
2018/11/4,7時,77222.2,8208,229,4085,58838.6,915.1,504.1,0,5335.4,0,-1089
2018/11/4,8時,80394.7,8204,230,4199,56896.3,847.4,469.4,0,12110.6,0,-2724
2018/11/4,9時,82430.1,8211,230,4242,55997,806.4,454,0,17072.7,456,-4703
