※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水
2023/1/1,0時,88653.1,8838,288,3802.9,70276.9,2340,1984.3,0,0,0,1118
2023/1/1,1時,86333.8,8837,289,3701.9,67857.4,2325,2021.5,0,0,0,1305
2023/1/1,2時,86184.7,8838,287,3589.9,67694.3,2330,2094.5,0,0,0,1354
2023/1/1,3時,86048.7,8836,288,3844.9,67181.3,2327,2130.5,0,0,0,1444
2023/1/1,4時,84906.1,8836,287,3835.9,66310.1,2335,2109.1,0,0,0,1194
2023/1/1,5時,83359.6,8838,288,3837.9,65414.3,2340,2028.4,0,0,0,617
2023/1/1,6時,82772.1,8836,287,3881.9,65556.7,2337,1987.5,0,0,0,-121
2023/1/1,7時,85273.4,8837,291,4195.9,66097,2334,2037.4,0,1931.1,0,-441
2023/1/1,8時,88000.7,8834,287,4151.9,59224.4,2297,1994,38.5,11767.4,4.9,-550
2023/1/1,9時,84765.9,8835,289,3756.9,47887.2,2239,2089,58.2,22687.8,11.9,-3002
2023/1/1,10時,80306.3,8835,288,3523.9,42604.9,2161,2128,94.6,29597.5,172.2,-8817
2023/1/1,11時,77152.7,8833,290,3395.9,40978.8,2195,2465,96,33198,989.9,-14187
2023/1/1,12時,75354.8,8832,294,3346.9,41466.8,2208,2577,99,32302.1,1620.9,-15656
2023/1/1,13時,73654,8834,288,3353.9,42522.9,2161,2628,102.8,28160.2,1512.5,-14291
2023/1/1,14時,73456.5,8836,292,3569.9,44702.2,2189,2683,97,20265.4,694.4,-9080
2023/1/1,15時,75454.6,8838,288,3956.9,50819.4,2183,2637.9,96.5,10305.4,161.6,-3571
2023/1/1,16時,80789.5,8833,290,4981.9,59797.1,2287,2722.2,0,2133.3,0,-258
2023/1/1,17時,89280.5,8832,289,6119.9,65921.4,2312,2806.1,0,39.1,0,2956
2023/1/1,18時,91944.9,8832,290,6832.9,66819.3,2318,2788.7,0,0,0,4077
2023/1/1,19時,92179.2,8831,290,6788.9,66626.6,2321,2721.7,0,0,0,4597
2023/1/1,20時,92138.8,8835,289,5921.9,68460.1,2323,2708.8,0,0,0,3601
2023/1/1,21時,91142.8,8834,290,4960.9,70082.4,2316,2745.5,0,0,0,1911
2023/1/1,22時,87512.7,8834,290,4211.9,67707.2,2319,2681.6,0,0,0,1466
2023/1/1,23時,85220.6,8836,289,4044.9,66451.4,2322,2737.3,0,0,0,538
2023/1/2,0時,81110.9,8835,289,4122.9,62846.3,2315,2760.7,0,0,0,-54
2023/1/2,1時,79762.1,8834,287,4050.9,61575.3,2314,2818.9,0,0,0,-115
2023/1/2,2時,81160.7,8834,289,3976.9,62862.1,2275,2770.7,0,0,0,154
2023/1/2,3時,82443.2,8833,288,4038.9,63960.1,2272,2693.2,0,0,0,352
2023/1/2,4時,82317.8,8834,289,3898.9,64251.8,2271,2648.1,0,0,0,123
2023/1/2,5時,81889.2,8835,289,3834.9,63906.8,2264,2660.5,0,0,0,75
2023/1/2,6時,82804,8833,288,3932.9,65230.6,2266,2662.5,0,0,0,-422
2023/1/2,7時,86473.7,8833,291,4225.9,66456,2266,2596,0,1658.8,0,157
2023/1/2,8時,90856.5,8835,290,4222.9,61800,2242,2566.4,0,10380.2,0,526
2023/1/2,9時,89415.1,8834,294,4089.9,53283.7,2242,2527.4,0,19933.1,1,-1790
2023/1/2,10時,85941.9,8835,294,3615.9,48263.1,2208.5,2604,0,27405.4,73,-7275
