※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水
2022/12/1,0時,82813.9,6501,285,6129.9,65279.4,2384.1,2812.5,0,0,0,-625
2022/12/1,1時,81149.9,6501,286,5979.9,63738,2382.1,2773.9,0,0,0,-563
2022/12/1,2時,83183.2,6498,286,5995.9,65454.1,2378.1,2705.1,0,0,0,-182
2022/12/1,3時,86515.2,6500,286,6190.9,68263.2,2368.1,2705,0,0,0,152
2022/12/1,4時,88496,6500,284,6015.9,70570.5,2365.1,2619.5,0,0,0,65
2022/12/1,5時,90576.7,6499,282,6111.9,72657,2364.1,2552.7,0,0,0,35
2022/12/1,6時,95522.9,6497,282,6374.9,77356.5,2363.1,2388.4,0,22,0,188
2022/12/1,7時,100723.2,6498,282,6290.9,80799.5,2371.1,2195.3,0,2020.4,0,219
2022/12/1,8時,109657.4,6497,281,6641.9,84213.6,2355.1,2083.6,0,7219.2,0,310
2022/12/1,9時,115322.8,6499,281,6425.9,84905,2360.1,1974.9,0,11715.9,0,1129
2022/12/1,10時,115304.2,6499,281,5959.9,83149.7,2407.1,1951,0,14468.5,0,561
2022/12/1,11時,114579.5,6498,281,5544.9,82258,2400.1,1900.8,0,15395.7,0,273
2022/12/1,12時,110033.6,6499,281,5326.9,79773.8,2399.1,1954.8,0,14056,0,-280
2022/12/1,13時,114025.1,6499,281,5412.9,83472,2394.1,1956,0,13728.1,0,249
2022/12/1,14時,114153.8,6499,280,5739.9,85159.6,2354.1,1992.3,0,11451.9,0,648
2022/12/1,15時,114791.5,6498,281,6477.9,90354.1,2354.1,1934.5,0,5615.9,0,1240
2022/12/1,16時,118477.6,6501,279,7714.9,96267.2,2349.1,1797.9,0,1081.5,0,2445
2022/12/1,17時,119779.7,6499,280,8331.9,96643.1,2322.1,1864.8,0,13.8,0,3789
2022/12/1,18時,118358,6499,280,8328.9,95685.3,2319.1,1866.7,0,1,0,3341
2022/12/1,19時,114337.6,6500,280,7698.9,93297.7,2317.1,1805.9,0,0,0,2394
2022/12/1,20時,110101.9,6499,280,6901.9,90761,2312.1,1768.9,0,0,0,1549
2022/12/1,21時,104960,6500,280,6253.9,87269.2,2315.1,1748.8,0,0,0,563
2022/12/1,22時,99169.3,6499,279,5728.9,82473.8,2304.1,1823.5,0,0,0,-5
2022/12/1,23時,94239.4,6500,279,5463.9,77962.6,2303.1,1883.8,0,0,0,-224
2022/12/2,0時,88257.8,6499,279,5310.9,72211.4,2305.1,1940.4,0,0,0,-357
2022/12/2,1時,86569,6499,278,5348.9,70402.7,2304.1,1997.3,0,0,0,-339
2022/12/2,2時,88831.3,6498,279,5397.9,72085.1,2303.1,2086.2,0,0,0,109
2022/12/2,3時,92473.4,6500,279,5724.9,75000.5,2311.1,2162.9,0,0,0,423
2022/12/2,4時,96307.3,6498,279,5633.9,78481.7,2313.1,2305.6,0,0,0,725
2022/12/2,5時,98828,6501,282,5524.9,80232.2,2319.1,2130.8,0,0,0,1758
2022/12/2,6時,103731.1,6500,280,5715.9,85039.9,2322.1,2060.2,0,16,0,1726
2022/12/2,7時,107901.2,6501,281,5705.9,86103.6,2315.1,2002.6,0,3387,0,1527
2022/12/2,8時,116224.6,6501,275,6232.9,85443,2298.1,1953.8,0,12537.8,0,908
