※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水
2022/9/1,0時,92398.9,5835,278,8105.9,79644.7,2232.1,813.2,0,0,0,-4704
2022/9/1,1時,87378.2,5822,278,8118.9,77400.1,2254.1,678.1,0,0,0,-7372
2022/9/1,2時,86159.7,5833,278,8009.9,77000.6,2272.1,586.1,0,0,0,-8019
2022/9/1,3時,86945.8,5833,279,8018.9,77016.2,2268.1,573.6,0,0,0,-7241
2022/9/1,4時,87813.8,5827,278,8212.9,77414.2,2263.1,527.6,0,1,0,-6916
2022/9/1,5時,89167.6,5824,278,8350.9,77835.8,2272.1,416.8,0,217,0,-6248
2022/9/1,6時,93590.6,5833,278,8482.9,79192,2277.1,383.2,0,2970.4,0,-6031
2022/9/1,7時,104820.3,5841,270,8472.9,82333.1,2246.1,349,0,8446.2,0,-3325
2022/9/1,8時,121393.9,5838,269,9457.9,89789.9,2232.1,339.5,0,12672.5,0,613
2022/9/1,9時,132324.5,5838,268,10226.9,95267,2211.1,298.9,0,15464.6,0,2558
2022/9/1,10時,135219.7,5840,264,10237.9,95336.5,2223.1,277.4,0,18087.8,0,2764
2022/9/1,11時,137769.3,5841,263,10264.9,94636.7,2211.1,260.4,0,21158.2,0,2964
2022/9/1,12時,136064.2,5837,266,10277.9,92785,2220.1,264,0,23591.2,0,662
2022/9/1,13時,141753.5,5837,265,10765.9,96302.4,2219.1,325.6,0,21888.5,0,4047
2022/9/1,14時,141191.9,5834,264,11163.9,99731.3,2206.1,401.1,0,16581.5,0,4947
2022/9/1,15時,137975.9,5833,235,11876.9,100341.3,2226.1,425.3,0,10551.3,0,6455
2022/9/1,16時,134916.8,5823,210,12405.9,100659.5,2245.1,403,0,5416.3,0,7740
2022/9/1,17時,128516.9,5821,208,12487.9,99110,2251.1,432.7,0,1835.2,0,6349
2022/9/1,18時,124413.6,5825,212,12332.9,97883.4,2268.1,467.2,0,128,0,5265
2022/9/1,19時,118054.6,5840,221,11369.9,94861.5,2267.1,463.1,0,1,0,2987
2022/9/1,20時,111659.6,5873,259,10819.9,90935.3,2262.1,433.3,0,0,0,1008
2022/9/1,21時,105516.3,5890,270,10081.9,86005.5,2266.1,436.8,0,0,0,495
2022/9/1,22時,100468,5912,271,9568.9,81849.4,2257.1,451.6,0,0,0,89
2022/9/1,23時,95298,5935,273,9331.9,77900.9,2263.1,525.1,0,0,0,-1016
2022/9/2,0時,88375.8,5947,271,9286.9,73004.9,2265.1,595.9,0,0,0,-3096
2022/9/2,1時,83740.3,5975,274,9413.9,71016,2262.1,647.3,0,0,0,-5925
2022/9/2,2時,82953.9,5965,279,9530.9,70291.9,2261.1,751,0,0,0,-6196
2022/9/2,3時,84229.4,5965,281,9846.9,70345.3,2262.1,761.1,0,0,0,-5300
2022/9/2,4時,85500.8,5969,279,10008.9,70804.4,2265.1,705.4,0,1,0,-4602
2022/9/2,5時,86837.8,5961,279,10093.9,71297,2268.1,651.8,0,225,0,-4018
2022/9/2,6時,89864.8,5977,281,9726.9,70661.9,2270.1,607,0,2667.9,0,-2402
2022/9/2,7時,98691.5,5991,277,9778.9,73038,2236.1,584.2,0,7962.3,0,-1260
2022/9/2,8時,113434.9,5991,279,10030.9,79478.9,2228.1,590,0,14679,0,54
