※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水,,,,,
2026/3/3,15:00,"115,510 ","11,218 ",349 ,"7,708 ","81,566 ","3,883 ","2,072 ",0 ,"7,718 ",1 ,"1,009 ",,,,,
2026/3/3,16:00,"117,100 ","11,218 ",344 ,"8,437 ","84,882 ","3,896 ","2,079 ",0 ,"3,725 ",0 ,"2,521 ",,,,,
2026/3/3,17:00,"117,464 ","11,216 ",342 ,"9,012 ","86,765 ","3,914 ","2,400 ",0 ,839 ,0 ,"2,973 ",,,,,
2026/3/3,18:00,"117,990 ","11,213 ",345 ,"9,126 ","87,180 ","3,929 ","2,723 ",0 ,20 ,0 ,"3,446 ",,,,,
2026/3/3,19:00,"115,042 ","11,217 ",344 ,"8,983 ","85,763 ","3,935 ","2,704 ",0 ,10 ,0 ,"2,069 ",,,,,
2026/3/3,20:00,"111,591 ","11,214 ",345 ,"8,623 ","83,655 ","3,928 ","2,697 ",0 ,1 ,0 ,"1,114 ",,,,,
2026/3/3,21:00,"106,632 ","11,216 ",344 ,"7,763 ","79,899 ","3,930 ","2,726 ",0 ,0 ,0 ,742 ,,,,,
2026/3/3,22:00,"100,967 ","11,217 ",343 ,"7,170 ","74,982 ","3,936 ","2,763 ",0 ,0 ,0 ,532 ,,,,,
2026/3/3,23:00,"95,698 ","11,215 ",342 ,"6,846 ","70,742 ","3,936 ","2,749 ",0 ,0 ,0 ,-153 ,,,,,
2026/3/4,0:00,"89,721 ","11,213 ",344 ,"6,343 ","65,601 ","3,933 ","2,776 ",0 ,0 ,0 ,-494 ,,,,,
2026/3/4,1:00,"87,646 ","11,150 ",343 ,"6,564 ","63,524 ","3,931 ","2,718 ",0 ,0 ,0 ,-595 ,,,,,
2026/3/4,2:00,"89,024 ","11,133 ",344 ,"6,609 ","64,894 ","3,923 ","2,607 ",0 ,0 ,0 ,-498 ,,,,,
2026/3/4,3:00,"91,340 ","11,135 ",344 ,"6,943 ","66,351 ","3,930 ","2,470 ",0 ,0 ,0 ,169 ,,,,,
2026/3/4,4:00,"93,416 ","10,969 ",345 ,"7,364 ","68,066 ","3,926 ","2,398 ",0 ,1 ,0 ,349 ,,,,,
2026/3/4,5:00,"96,625 ","10,766 ",343 ,"7,491 ","71,272 ","3,937 ","2,334 ",0 ,1 ,0 ,481 ,,,,,
2026/3/4,6:00,"103,189 ","10,549 ",344 ,"8,036 ","76,758 ","3,936 ","2,226 ",0 ,323 ,0 ,"1,014 ",,,,,
2026/3/4,7:00,"108,808 ","10,341 ",345 ,"8,178 ","77,507 ","3,943 ","2,165 ",0 ,"4,923 ",0 ,"1,399 ",,,,,
2026/3/4,8:00,"115,964 ","10,230 ",342 ,"8,108 ","75,752 ","3,928 ","2,008 ",24 ,"14,292 ",1 ,"1,299 ",,,,,
2026/3/4,9:00,"118,061 ","10,115 ",347 ,"7,832 ","70,761 ","3,904 ","1,829 ",22 ,"23,229 ",2 ,70 ,,,,,
2026/3/4,10:00,"114,842 ","9,963 ",348 ,"7,041 ","61,703 ","3,797 ","1,836 ",20 ,"31,459 ",3 ,"-1,269 ",,,,,
2026/3/4,11:00,"112,626 ","9,979 ",351 ,"6,552 ","56,728 ","3,776 ","1,773 ",23 ,"37,180 ",405 ,"-3,677 ",,,,,
2026/3/4,12:00,"106,757 ","10,004 ",353 ,"6,280 ","53,738 ","3,762 ","1,911 ",24 ,"38,374 ","1,271 ","-7,649 ",,,,,
2026/3/4,13:00,"108,700 ","10,026 ",353 ,"6,355 ","55,645 ","3,739 ","1,953 ",24 ,"37,119 ",827 ,"-6,477 ",,,,,
2026/3/4,14:00,"107,121 ","10,040 ",351 ,"6,447 ","55,695 ","3,754 ","2,072 ",26 ,"32,778 ",391 ,"-3,996 ",,,,,
2026/3/4,15:00,"106,416 ","10,040 ",349 ,"7,260 ","60,964 ","3,855 ","2,158 ",25 ,"23,960 ",124 ,"-2,139 ",,,,,
2026/3/4,16:00,"108,816 ","10,041 ",348 ,"8,417 ","72,678 ","3,931 ","2,133 ",0 ,"11,248 ",0 ,20 ,,,,,
2026/3/4,17:00,"111,908 ","10,034 ",345 ,"9,257 ","81,373 ","3,945 ","2,167 ",0 ,"1,973 ",0 ,"2,822 ",,,,,
2026/3/4,18:00,"115,962 ","10,040 ",345 ,"9,585 ","85,376 ","3,936 ","2,314 ",0 ,35 ,0 ,"4,332 ",,,,,
2026/3/4,19:00,"114,573 ","10,039 ",344 ,"9,356 ","84,742 ","3,932 ","2,498 ",0 ,10 ,0 ,"3,654 ",,,,,
2026/3/4,20:00,"112,036 ","10,043 ",343 ,"9,070 ","83,394 ","3,934 ","2,543 ",0 ,0 ,0 ,"2,705 ",,,,,
2026/3/4,21:00,"107,747 ","10,042 ",344 ,"8,324 ","80,857 ","3,943 ","2,413 ",0 ,0 ,0 ,"1,808 ",,,,,
2026/3/4,22:00,"102,214 ","10,041 ",343 ,"7,746 ","76,944 ","3,935 ","2,263 ",0 ,0 ,0 ,928 ,,,,,
2026/3/4,23:00,"97,291 ","10,042 ",345 ,"7,033 ","73,372 ","3,939 ","2,225 ",0 ,0 ,0 ,324 ,,,,,
2026/3/5,0:00,"91,478 ","10,040 ",345 ,"6,198 ","68,918 ","3,893 ","2,188 ",0 ,0 ,0 ,-119 ,,,,,
2026/3/5,1:00,"89,618 ","10,040 ",345 ,"6,227 ","67,301 ","3,894 ","2,161 ",0 ,0 ,0 ,-359 ,,,,,
2026/3/5,2:00,"91,281 ","10,038 ",345 ,"6,345 ","68,641 ","3,896 ","2,092 ",0 ,0 ,0 ,-87 ,,,,,
2026/3/5,3:00,"93,794 ","10,043 ",345 ,"6,626 ","70,450 ","3,897 ","2,094 ",0 ,0 ,0 ,337 ,,,,,
2026/3/5,4:00,"95,455 ","10,038 ",347 ,"6,829 ","71,946 ","3,898 ","2,081 ",0 ,0 ,0 ,319 ,,,,,
2026/3/5,5:00,"99,176 ","10,040 ",345 ,"7,270 ","75,057 ","3,895 ","2,045 ",0 ,0 ,0 ,506 ,,,,,
2026/3/5,6:00,"105,484 ","10,041 ",346 ,"7,807 ","78,675 ","3,893 ","1,856 ",0 ,711 ,0 ,"2,148 ",,,,,
2026/3/5,7:00,"108,793 ","10,039 ",350 ,"8,022 ","74,706 ","3,907 ","1,685 ",0 ,"8,552 ",0 ,"1,523 ",,,,,
2026/3/5,8:00,"113,882 ","10,040 ",356 ,"7,676 ","66,828 ","3,886 ","1,613 ",10 ,"22,672 ",1 ,796 ,,,,,
2026/3/5,9:00,"115,554 ","10,039 ",357 ,"7,060 ","56,342 ","3,846 ","1,615 ",15 ,"36,644 ",2 ,-352 ,,,,,
2026/3/5,10:00,"112,129 ","10,044 ",358 ,"6,357 ","46,661 ","3,712 ","1,519 ",15 ,"47,303 ",2 ,"-3,834 ",,,,,
2026/3/5,11:00,"109,771 ","10,041 ",356 ,"5,910 ","43,650 ","3,668 ","1,463 ",40 ,"52,249 ",970 ,"-7,583 ",,,,,
2026/3/5,12:00,"103,347 ","10,039 ",355 ,"5,716 ","40,350 ","3,661 ","1,543 ",33 ,"52,604 ","1,948 ","-10,929 ",,,,,
2026/3/5,13:00,"104,558 ","10,042 ",356 ,"5,868 ","42,450 ","3,630 ","1,702 ",37 ,"49,692 ","1,557 ","-9,194 ",,,,,
2026/3/5,14:00,"102,934 ","10,041 ",358 ,"6,062 ","44,897 ","3,652 ","1,818 ",20 ,"42,217 ",903 ,"-6,121 ",,,,,
2026/3/5,15:00,"101,869 ","10,040 ",352 ,"6,496 ","52,902 ","3,753 ","2,023 ",19 ,"29,488 ",109 ,"-3,201 ",,,,,
2026/3/5,16:00,"104,571 ","10,042 ",344 ,"7,723 ","67,290 ","3,862 ","2,038 ",0 ,"13,424 ",0 ,-163 ,,,,,
2026/3/5,17:00,"108,278 ","10,041 ",342 ,"8,875 ","78,026 ","3,878 ","1,948 ",0 ,"2,360 ",0 ,"2,796 ",,,,,
2026/3/5,18:00,"113,059 ","10,038 ",344 ,"9,423 ","83,120 ","3,885 ","1,876 ",0 ,37 ,0 ,"4,321 ",,,,,
2026/3/5,19:00,"111,881 ","10,039 ",342 ,"9,138 ","83,258 ","3,883 ","1,767 ",0 ,10 ,0 ,"3,425 ",,,,,
2026/3/5,20:00,"109,571 ","10,040 ",340 ,"8,668 ","82,938 ","3,890 ","1,487 ",0 ,0 ,0 ,"2,187 ",,,,,
2026/3/5,21:00,"105,660 ","10,041 ",343 ,"7,890 ","80,450 ","3,893 ","1,214 ",0 ,0 ,0 ,"1,803 ",,,,,
2026/3/5,22:00,"100,493 ","10,040 ",343 ,"7,241 ","76,402 ","3,892 ","1,170 ",0 ,0 ,0 ,"1,375 ",,,,,
2026/3/5,23:00,"95,737 ","10,042 ",341 ,"6,482 ","72,494 ","3,897 ","1,115 ",0 ,0 ,0 ,"1,349 ",,,,,
2026/3/6,0:00,"90,329 ","10,039 ",343 ,"5,879 ","69,201 ","3,945 ","1,137 ",0 ,0 ,0 ,-250 ,,,,,
2026/3/6,1:00,"88,740 ","10,041 ",343 ,"5,863 ","67,833 ","3,945 ",966 ,0 ,0 ,0 ,-272 ,,,,,
2026/3/6,2:00,"90,521 ","10,040 ",341 ,"5,955 ","69,456 ","3,943 ",958 ,0 ,0 ,0 ,-173 ,,,,,
2026/3/6,3:00,"92,975 ","10,042 ",342 ,"6,196 ","71,333 ","3,947 ",923 ,0 ,0 ,0 ,180 ,,,,,
2026/3/6,4:00,"94,817 ","10,043 ",342 ,"6,448 ","72,823 ","3,953 ",845 ,0 ,0 ,0 ,346 ,,,,,
2026/3/6,5:00,"98,252 ","10,039 ",343 ,"6,891 ","75,618 ","3,955 ",621 ,0 ,0 ,0 ,764 ,,,,,
2026/3/6,6:00,"104,456 ","10,042 ",344 ,"7,823 ","79,219 ","3,960 ",579 ,0 ,867 ,0 ,"1,612 ",,,,,
2026/3/6,7:00,"108,586 ","10,042 ",342 ,"7,799 ","76,216 ","3,951 ",567 ,0 ,"8,397 ",0 ,"1,247 ",,,,,
2026/3/6,8:00,"115,242 ","10,041 ",356 ,"7,533 ","71,861 ","3,958 ",577 ,0 ,"19,915 ",0 ,965 ,,,,,
2026/3/6,9:00,"118,123 ","10,041 ",358 ,"7,077 ","67,304 ","3,951 ",560 ,0 ,"28,352 ",0 ,457 ,,,,,
2026/3/6,10:00,"116,004 ","10,041 ",357 ,"6,183 ","62,034 ","3,941 ",521 ,0 ,"32,396 ",1 ,501 ,,,,,
2026/3/6,11:00,"113,417 ","10,042 ",348 ,"5,685 ","60,515 ","3,935 ",571 ,0 ,"32,116 ",1 ,165 ,,,,,
2026/3/6,12:00,"106,873 ","10,042 ",354 ,"5,682 ","58,014 ","3,974 ",567 ,0 ,"28,886 ",1 ,-686 ,,,,,
2026/3/6,13:00,"109,970 ","10,043 ",357 ,"5,921 ","64,441 ","3,969 ",639 ,0 ,"24,029 ",1 ,554 ,,,,,
2026/3/6,14:00,"108,977 ","10,043 ",360 ,"6,608 ","68,959 ","3,965 ",814 ,0 ,"17,099 ",0 ,"1,110 ",,,,,
2026/3/6,15:00,"108,223 ","10,045 ",350 ,"7,301 ","74,022 ","3,948 ","1,034 ",0 ,"10,306 ",0 ,"1,202 ",,,,,
2026/3/6,16:00,"109,712 ","10,042 ",344 ,"8,325 ","80,025 ","3,934 ","1,152 ",0 ,"4,172 ",0 ,"1,696 ",,,,,
2026/3/6,17:00,"110,274 ","10,043 ",341 ,"8,979 ","81,816 ","3,935 ","1,372 ",0 ,944 ,0 ,"2,825 ",,,,,
2026/3/6,18:00,"111,706 ","10,040 ",343 ,"9,578 ","82,492 ","3,935 ","1,548 ",0 ,40 ,0 ,"3,713 ",,,,,
2026/3/6,19:00,"109,231 ","10,042 ",343 ,"9,291 ","80,232 ","3,926 ","1,834 ",0 ,8 ,0 ,"3,537 ",,,,,
2026/3/6,20:00,"106,233 ","10,044 ",345 ,"8,570 ","79,065 ","3,930 ","2,102 ",0 ,1 ,0 ,"2,162 ",,,,,
2026/3/6,21:00,"101,807 ","10,046 ",344 ,"7,781 ","76,203 ","3,936 ","2,386 ",0 ,0 ,0 ,"1,094 ",,,,,
2026/3/6,22:00,"97,222 ","10,045 ",343 ,"7,240 ","72,073 ","3,939 ","2,548 ",0 ,0 ,0 ,"1,015 ",,,,,
2026/3/6,23:00,"92,557 ","10,044 ",343 ,"6,320 ","68,168 ","3,940 ","2,679 ",0 ,0 ,0 ,"1,028 ",,,,,
2026/3/7,0:00,"86,960 ","10,044 ",339 ,"5,808 ","63,612 ","3,934 ","2,810 ",0 ,0 ,0 ,401 ,,,,,
2026/3/7,1:00,"84,711 ","10,045 ",340 ,"5,769 ","61,759 ","3,931 ","2,729 ",0 ,0 ,0 ,123 ,,,,,
2026/3/7,2:00,"85,799 ","10,044 ",341 ,"5,880 ","62,207 ","3,935 ","2,932 ",0 ,0 ,0 ,447 ,,,,,
2026/3/7,3:00,"88,093 ","10,041 ",342 ,"6,153 ","63,762 ","3,943 ","3,331 ",0 ,0 ,0 ,509 ,,,,,
2026/3/7,4:00,"89,057 ","10,042 ",342 ,"6,537 ","64,257 ","3,953 ","3,263 ",0 ,1 ,0 ,650 ,,,,,
2026/3/7,5:00,"89,084 ","10,043 ",342 ,"6,672 ","64,105 ","3,909 ","3,222 ",0 ,1 ,0 ,779 ,,,,,
2026/3/7,6:00,"89,857 ","10,041 ",341 ,"6,931 ","63,326 ","3,902 ","3,072 ",0 ,575 ,0 ,"1,654 ",,,,,
2026/3/7,7:00,"90,519 ","10,042 ",343 ,"6,452 ","58,099 ","3,881 ","2,960 ",0 ,"7,227 ",0 ,"1,495 ",,,,,
2026/3/7,8:00,"92,485 ","10,043 ",343 ,"5,965 ","47,881 ","3,786 ","3,008 ",70 ,"21,858 ",64 ,-419 ,,,,,
2026/3/7,9:00,"93,902 ","10,043 ",341 ,"5,598 ","39,492 ","3,568 ","3,125 ",80 ,"35,322 ",132 ,"-3,589 ",,,,,
2026/3/7,10:00,"92,665 ","10,045 ",340 ,"5,201 ","36,071 ","3,390 ","3,138 ",211 ,"42,517 ",174 ,"-8,045 ",,,,,
2026/3/7,11:00,"91,678 ","10,042 ",338 ,"4,960 ","35,362 ","3,306 ","2,968 ",352 ,"46,344 ",743 ,"-11,656 ",,,,,
2026/3/7,12:00,"88,712 ","10,043 ",341 ,"4,907 ","34,943 ","3,265 ","2,991 ",372 ,"45,829 ","1,234 ","-13,573 ",,,,,
2026/3/7,13:00,"88,257 ","10,043 ",343 ,"5,014 ","36,092 ","3,284 ","3,165 ",366 ,"42,789 ","1,434 ","-12,446 ",,,,,
2026/3/7,14:00,"87,267 ","10,044 ",347 ,"5,398 ","37,911 ","3,386 ","3,179 ",372 ,"34,798 ","1,259 ","-7,776 ",,,,,
2026/3/7,15:00,"87,575 ","10,041 ",346 ,"5,786 ","42,745 ","3,556 ","3,266 ",401 ,"23,704 ",499 ,"-1,878 ",,,,,
2026/3/7,16:00,"90,096 ","10,045 ",343 ,"6,867 ","53,116 ","3,772 ","3,583 ",0 ,"10,977 ",0 ,"1,370 ",,,,,
2026/3/7,17:00,"96,702 ","10,039 ",339 ,"7,927 ","65,219 ","3,887 ","3,673 ",0 ,"2,172 ",0 ,"3,424 ",,,,,
2026/3/7,18:00,"102,193 ","10,040 ",339 ,"8,508 ","70,198 ","3,907 ","3,685 ",0 ,34 ,0 ,"5,463 ",,,,,
2026/3/7,19:00,"102,049 ","10,044 ",338 ,"8,196 ","70,295 ","3,926 ","3,701 ",0 ,10 ,0 ,"5,507 ",,,,,
2026/3/7,20:00,"100,330 ","10,043 ",338 ,"7,900 ","70,214 ","3,931 ","3,674 ",0 ,0 ,0 ,"4,202 ",,,,,
2026/3/7,21:00,"97,267 ","10,046 ",339 ,"7,411 ","69,219 ","3,913 ","3,721 ",0 ,0 ,0 ,"2,591 ",,,,,
2026/3/7,22:00,"93,290 ","10,046 ",340 ,"6,557 ","66,365 ","3,924 ","3,714 ",0 ,0 ,0 ,"2,319 ",,,,,
2026/3/7,23:00,"89,941 ","10,045 ",338 ,"5,957 ","63,992 ","3,919 ","3,751 ",0 ,0 ,0 ,"1,903 ",,,,,
2026/3/8,0:00,"85,584 ","10,045 ",339 ,"5,522 ","60,955 ","3,918 ","3,846 ",0 ,0 ,0 ,931 ,,,,,
2026/3/8,1:00,"84,337 ","10,044 ",339 ,"5,431 ","60,083 ","3,916 ","3,826 ",0 ,0 ,0 ,673 ,,,,,
2026/3/8,2:00,"86,089 ","10,042 ",339 ,"5,670 ","61,396 ","3,927 ","3,726 ",0 ,0 ,0 ,967 ,,,,,
2026/3/8,3:00,"88,349 ","10,044 ",341 ,"6,095 ","62,650 ","3,938 ","3,749 ",0 ,0 ,0 ,"1,512 ",,,,,
2026/3/8,4:00,"89,298 ","10,044 ",340 ,"6,393 ","63,349 ","3,938 ","3,717 ",0 ,0 ,0 ,"1,492 ",,,,,
2026/3/8,5:00,"89,438 ","10,042 ",341 ,"6,584 ","62,872 ","3,940 ","3,736 ",0 ,0 ,0 ,"1,905 ",,,,,
2026/3/8,6:00,"90,141 ","10,043 ",340 ,"6,712 ","61,079 ","3,950 ","3,654 ",0 ,"1,021 ",0 ,"3,318 ",,,,,
2026/3/8,7:00,"90,208 ","10,045 ",343 ,"6,295 ","52,920 ","3,940 ","3,586 ",0 ,"9,815 ",0 ,"3,233 ",,,,,
