※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水
2022/7/1,0時,95757.9,3842,218,7009.9,87303,2036,567,0,0,0,-5246
2022/7/1,1時,89923.9,3841,219,6885.9,86099.3,2041,547.7,0,0,0,-9724
2022/7/1,2時,88199.6,3842,219,7084.9,85986.7,2042,551,0,0,0,-11526
2022/7/1,3時,88829.8,3844,218,7370.9,86529.2,2043,529.7,0,0,0,-11706
2022/7/1,4時,89195,3843,218,7452.9,86847,2041,503.1,0,63,0,-11763
2022/7/1,5時,90542.3,3846,219,7392.9,85848.7,2027,559.3,0,2596.4,0,-11937
2022/7/1,6時,96682.2,3848,218,7400.9,84442.5,2023,557,0,10577.8,0,-12402
2022/7/1,7時,109260.4,3845,222,7359.9,84729,2043,472.9,0,21714.6,0,-11145
2022/7/1,8時,128093.3,3846,216,7909.9,86444.5,2060,413.3,0,32212.6,0,-5034
2022/7/1,9時,143510.2,3847,214,8677.9,88969.7,2068,352.3,0,40621.3,0,-1317
2022/7/1,10時,150404.5,3846,202,8676.9,90101.3,2050,338.2,0,46280.1,0,-1198
2022/7/1,11時,154556.9,3845,202,8886.9,91587.6,2067,321.8,0,48455.6,0,-881
2022/7/1,12時,152753.4,3842,205,8811.9,90757.4,2078,296.2,0,48262.9,0,-1593
2022/7/1,13時,158153.6,3837,201,9344.9,94702.3,2042,276.3,0,45621.1,0,1982
2022/7/1,14時,158985.4,3835,199,9720.9,97456.2,2040,227.8,0,39781.5,0,5579
2022/7/1,15時,156753.1,3840,200,10934.9,100536.9,2063,205.4,0,30869.9,0,7948
2022/7/1,16時,154742.7,3839,199,12002.9,104346.1,2050,211.1,0,20405.6,0,11508
2022/7/1,17時,146499.4,3836,199,12306.9,105438.4,2057,208.2,0,10043.9,0,12214
2022/7/1,18時,139114,3828,201,12453.9,105432.7,2084,237.2,0,2371.2,0,12318
