※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水
2021/11/1,0時,70736,7323,257,3510.9,61583.6,1505.6,276.9,0,0,0,-3763
2021/11/1,1時,68930.6,7322,257,3382.9,61174.4,1492.6,265.7,0,0,0,-5000
2021/11/1,2時,71305.2,7322,257,3698.9,62811.2,1502.6,230.5,0,0,0,-4561
2021/11/1,3時,75204.3,7323,257,3944.9,64545.6,1493.6,198.2,0,0,0,-2612
2021/11/1,4時,77747.6,7320,257,3822.9,65621.6,1489.6,179.5,0,0,0,-1011
2021/11/1,5時,79976,7319,256,4074.9,66812,1493.6,182.5,0,0,0,-213
2021/11/1,6時,83677.4,7320,257,4083.9,67845.8,1489.6,197.9,0,858.2,0,1578
2021/11/1,7時,88637.6,7325,256,3946.9,66538,1473.6,166.1,0,8404,0,505
2021/11/1,8時,96103.8,7326,256,4315.9,64441.8,1477.6,113.1,0,18073.4,0,63
2021/11/1,9時,102099.4,7325,257,4451.9,63254.3,1483.6,96.8,0,26681.8,0,-1496
2021/11/1,10時,102413.9,7323,254,4445.9,59765.2,1494.6,100.8,0,32273.4,0,-3285
2021/11/1,11時,102852.2,7322,252,3817.9,58603.5,1484.6,140.9,0,35308.3,0,-4093
2021/11/1,12時,98939.6,7320,249,3873.9,58249.5,1490.6,201.9,0,33355.7,0,-5818
2021/11/1,13時,103016.7,7323,248,4183.9,65612.3,1455.6,247.2,0,25705.7,0,-1769
2021/11/1,14時,102619,7319,246,5109.9,70938.6,1428.6,297.3,0,16715.6,0,511
2021/11/1,15時,101904.5,7321,240,5850.9,76185.1,1435.6,332,0,7958.9,0,2510
2021/11/1,16時,103570.1,7316,242,6547.9,80040.7,1443.6,376.4,0,1857.5,0,5655
2021/11/1,17時,104807,7314,247,7160.9,80905.4,1453.6,478.1,0,59,0,7086
2021/11/1,18時,102948.2,7304,247,7125.9,80009.6,1455.6,551.1,0,1,0,6167
2021/11/1,19時,98660.2,7307,248,6517.9,78404.6,1457.6,656.1,0,0,0,3995
2021/11/1,20時,94363.6,7307,247,5503.9,76584.8,1452.6,758.3,0,0,0,2468
2021/11/1,21時,89889.3,7308,249,4915.9,73760.4,1456.6,817.4,0,0,0,1342
2021/11/1,22時,86266.2,7310,247,4282.9,71786.7,1460.6,849,0,0,0,293
2021/11/1,23時,82744.9,7309,248,3943.9,68931.3,1467.6,852.1,0,0,0,-22
2021/11/2,0時,77655,7310,247,3432.9,64340.7,1426.5,814.9,0,0,0,57
2021/11/2,1時,75485.6,7311,246,3239.9,62617.5,1385.5,888.7,0,0,0,-226
2021/11/2,2時,77659.7,7310,248,3384.9,64417.5,1388.5,927.8,0,0,0,-33
2021/11/2,3時,81236.3,7309,247,3692.9,67213.8,1389.5,908.1,0,0,0,457
2021/11/2,4時,83180.9,7305,247,3950.9,68410.2,1392.5,938.3,0,1,0,906
2021/11/2,5時,84260.7,7306,247,3960.9,69486.3,1407.5,981,0,0,0,854
2021/11/2,6時,86776,7307,245,3949.9,71510.5,1400.5,921.2,0,658.9,0,762
2021/11/2,7時,90788,7312,247,4167.9,69546.3,1384.5,843.2,0,6945.1,0,307
2021/11/2,8時,98286.7,7309,249,4306.9,67187.5,1407.5,783.3,0,17098.5,0,-150
2021/11/2,9時,103705.5,7309,251,4388.9,64179.1,1447.5,696.2,0,26274.8,2,-938
2021/11/2,10時,104590.1,7311,252,4296.9,61335.2,1466.5,684.1,0,32681.4,2,-3498
2021/11/2,11時,104264.1,7308,251,4220.9,61086.2,1470.5,673.1,0,34269.4,2,-5045
2021/11/2,12時,99417.8,7310,250,3937.9,58369.5,1426.5,724.4,0,33125.5,2,-5742
2021/11/2,13時,103621.3,7308,250,4134.9,63908.8,1418.5,747.9,0,28266.2,2,-2444
2021/11/2,14時,104018,7307,246,4588.9,68518.6,1370.5,764.8,0,20850.2,2,337
2021/11/2,15時,103018.4,7306,249,5398.9,74457.4,1378.5,790.1,0,10707.5,1,2630
2021/11/2,16時,103757.2,7306,246,6295.9,80084.7,1390.5,779.9,0,2390.2,0,5141
2021/11/2,17時,104483.1,7305,248,7039.9,81466.6,1395.5,790.2,0,41.9,0,6078
2021/11/2,18時,102715.7,7306,249,7041.9,81159.4,1404.5,728.9,0,1,0,4697
2021/11/2,19時,98477.7,7308,257,6454.9,78625.2,1409.5,663.1,0,1,0,3632
2021/11/2,20時,94552,7310,260,5639.9,76817.9,1406.5,624.7,0,0,0,2370
2021/11/2,21時,90204.4,7309,260,4812.9,74601.5,1407.5,598.5,0,0,0,1159
2021/11/2,22時,86596.6,7310,260,4089.9,72470.4,1409.5,580.8,0,0,0,435
2021/11/2,23時,83505.1,7309,258,3858.9,69706.2,1409.5,659.5,0,0,0,268
2021/11/3,0時,78331.7,7311,258,3151.9,65367,1395.6,676.2,0,0,0,121
2021/11/3,1時,76278.8,7310,259,3029.9,63424.1,1391.6,707.2,0,0,0,113
2021/11/3,2時,78030.3,7311,259,3429.9,64711.1,1392.6,679.7,0,0,0,200
2021/11/3,3時,81545.6,7310,257,3935.9,67050.7,1390.6,689.4,0,0,0,807
2021/11/3,4時,83285.3,7303,259,4043.9,68059.1,1389.6,719.7,0,0,0,1401
2021/11/3,5時,83203.9,7308,259,4102.9,68308.8,1393.6,749.6,0,0,0,1018
2021/11/3,6時,82919.2,7312,257,4124.9,67614,1390.6,695,0,861.7,0,595
2021/11/3,7時,85376.2,7311,258,3791.9,62847,1380.6,642,0,9163.7,0,-47
2021/11/3,8時,90135.7,7311,259,3429.9,57092.4,1393.6,568.9,0,20629.9,0,-590
2021/11/3,9時,93845.8,7309,262,3309.9,54131.9,1406.6,516,0,30498.4,2,-3627
2021/11/3,10時,94189.1,7310,263,3321.9,53498.5,1410.6,537.3,0,36327.8,3,-8506
2021/11/3,11時,93970.3,7308,263,3138.9,53320.7,1423.6,601.4,0,37313.7,3,-9425
2021/11/3,12時,91431.2,7309,263,2979.9,53611.3,1412.6,599.1,0,35561.3,2,-10328
2021/11/3,13時,93006.6,7305,261,3155.9,57014.9,1390.6,653.1,0,30816.1,2,-7615
2021/11/3,14時,93052,7305,257,3477.9,59615.5,1364.6,730.1,0,22938.9,2,-2678
2021/11/3,15時,93114,7309,259,4495.9,66291.6,1379.6,754.1,0,12128.8,1,458
2021/11/3,16時,95049,7305,259,5205.9,75399.7,1381.6,731.9,0,2663.9,0,2024
2021/11/3,17時,98824.1,7304,259,5891.9,78721.4,1382.6,790.8,0,50.4,0,4304
2021/11/3,18時,98772.6,7306,260,6566.9,78188.5,1378.6,706.6,0,0,0,4252
2021/11/3,19時,96115.9,7308,260,6277.9,77143.6,1380.6,667.8,0,0,0,2960
2021/11/3,20時,93207.2,7307,260,5319.9,75845,1379.6,606.7,0,0,0,2374
2021/11/3,21時,89058.5,7307,258,4795.9,73116.4,1382.6,613.6,0,0,0,1491
2021/11/3,22時,84751,7308,259,4252.9,70522.1,1384.6,560.4,0,0,0,412
2021/11/3,23時,81563.9,7308,260,3873.9,67883.9,1380.6,510.5,0,0,0,314
2021/11/4,0時,76687.9,7308,258,3630.9,64726.1,1379.5,492.4,0,0,0,-1137
2021/11/4,1時,75063.1,7306,258,3560.9,63873.4,1376.5,477.3,0,0,0,-1823
2021/11/4,2時,77373.8,7305,258,3646.9,65444.2,1371.5,490.2,0,0,0,-1177
2021/11/4,3時,81113.9,7306,259,4093.9,67376.2,1374.5,575.3,0,0,0,93
2021/11/4,4時,83481.9,7306,259,4368.9,67968,1376.5,631.5,0,0,0,1526
2021/11/4,5時,85048.6,7308,259,4250.9,69796.2,1379.5,620,0,0,0,1384
2021/11/4,6時,87996.2,7308,256,4181.9,72114.7,1379.5,613.5,0,756.6,0,1339
2021/11/4,7時,91686.8,7312,259,3894.9,68796.2,1367.5,554.9,0,8621.3,0,823
2021/11/4,8時,98571.9,7311,263,3798.9,64706.6,1404.5,445.5,0,20022.4,0,515
2021/11/4,9時,103181,7311,266,3839.9,60573.3,1423.5,427.3,0,29988,3,-751
2021/11/4,10時,103407.4,7312,265,3721.9,58895.6,1417.5,514,0,35626.4,4,-4391
2021/11/4,11時,103369,7309,264,3536.9,59367.9,1420.5,562.7,0,37771,4,-6905
2021/11/4,12時,98729.2,7311,263,3314.9,58289.8,1427.5,597.5,0,36480.5,143,-8996
2021/11/4,13時,102717.2,7309,263,3364.9,62252.9,1401.5,651.6,0,31227.3,4,-3792
2021/11/4,14時,102959.8,7311,258,3828.9,68052.6,1366.5,607.9,0,22926.9,3,-1449
2021/11/4,15時,102479.3,7311,262,4660.9,75817.2,1377.5,517.1,0,11795.6,2,645
2021/11/4,16時,103939,7310,259,5868.9,82233.4,1379.5,478.5,0,2484.7,0,3791
